0.00.041.717 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.355.374 I load_tensors: offloaded 43/43 layers to GPU
0.00.355.375 I load_tensors:   CPU_Mapped model buffer size =   717.77 MiB
0.00.355.376 I load_tensors:  MTL0_Mapped model buffer size =  5488.40 MiB
0.00.359.196 I llama_context: n_ctx                 = 8192
0.00.359.321 I llama_context:        CPU  output buffer size =     0.98 MiB
0.00.390.344 I llama_kv_cache:       MTL0 KV buffer size =  1344.00 MiB
0.00.451.102 I llama_kv_cache:       MTL0 KV buffer size =   756.00 MiB
0.00.480.926 I sched_reserve:       MTL0 compute buffer size =   142.71 MiB
0.00.480.928 I sched_reserve:        CPU compute buffer size =    26.52 MiB
0.00.563.385 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 8192
0.05.081.542 D slot handle_last_: id  0 | task 0 | slot decode token, id=578, n_ctx = 8192, n_tokens = 2434, truncated = 0
0.05.107.178 D slot handle_last_: id  0 | task 0 | slot decode token, id=2785, n_ctx = 8192, n_tokens = 2435, truncated = 0
0.05.132.903 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 8192, n_tokens = 2436, truncated = 0
0.05.158.587 D slot handle_last_: id  0 | task 0 | slot decode token, id=215423, n_ctx = 8192, n_tokens = 2437, truncated = 0
0.05.184.228 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2438, truncated = 0
0.05.209.870 D slot handle_last_: id  0 | task 0 | slot decode token, id=139, n_ctx = 8192, n_tokens = 2439, truncated = 0
0.05.235.514 D slot handle_last_: id  0 | task 0 | slot decode token, id=235281, n_ctx = 8192, n_tokens = 2440, truncated = 0
0.05.261.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=38522, n_ctx = 8192, n_tokens = 2441, truncated = 0
0.05.286.869 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 8192, n_tokens = 2442, truncated = 0
0.05.312.578 D slot handle_last_: id  0 | task 0 | slot decode token, id=6410, n_ctx = 8192, n_tokens = 2443, truncated = 0
0.05.338.239 D slot handle_last_: id  0 | task 0 | slot decode token, id=604, n_ctx = 8192, n_tokens = 2444, truncated = 0
0.05.363.856 D slot handle_last_: id  0 | task 0 | slot decode token, id=16644, n_ctx = 8192, n_tokens = 2445, truncated = 0
0.05.389.519 D slot handle_last_: id  0 | task 0 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2446, truncated = 0
0.05.415.191 D slot handle_last_: id  0 | task 0 | slot decode token, id=578, n_ctx = 8192, n_tokens = 2447, truncated = 0
0.05.440.844 D slot handle_last_: id  0 | task 0 | slot decode token, id=2785, n_ctx = 8192, n_tokens = 2448, truncated = 0
0.05.466.494 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2449, truncated = 0
0.05.492.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=1174, n_ctx = 8192, n_tokens = 2450, truncated = 0
0.05.517.853 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 8192, n_tokens = 2451, truncated = 0
0.05.543.520 D slot handle_last_: id  0 | task 0 | slot decode token, id=46226, n_ctx = 8192, n_tokens = 2452, truncated = 0
0.05.569.154 D slot handle_last_: id  0 | task 0 | slot decode token, id=215423, n_ctx = 8192, n_tokens = 2453, truncated = 0
0.05.594.761 D slot handle_last_: id  0 | task 0 | slot decode token, id=575, n_ctx = 8192, n_tokens = 2454, truncated = 0
0.05.620.403 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2455, truncated = 0
0.05.646.149 D slot handle_last_: id  0 | task 0 | slot decode token, id=8566, n_ctx = 8192, n_tokens = 2456, truncated = 0
0.05.671.792 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2457, truncated = 0
0.05.697.484 D slot handle_last_: id  0 | task 0 | slot decode token, id=476, n_ctx = 8192, n_tokens = 2458, truncated = 0
0.05.723.122 D slot handle_last_: id  0 | task 0 | slot decode token, id=1775, n_ctx = 8192, n_tokens = 2459, truncated = 0
0.05.748.859 D slot handle_last_: id  0 | task 0 | slot decode token, id=578, n_ctx = 8192, n_tokens = 2460, truncated = 0
0.05.774.531 D slot handle_last_: id  0 | task 0 | slot decode token, id=19456, n_ctx = 8192, n_tokens = 2461, truncated = 0
0.05.800.292 D slot handle_last_: id  0 | task 0 | slot decode token, id=29414, n_ctx = 8192, n_tokens = 2462, truncated = 0
0.05.825.949 D slot handle_last_: id  0 | task 0 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2463, truncated = 0
0.05.851.600 D slot handle_last_: id  0 | task 0 | slot decode token, id=575, n_ctx = 8192, n_tokens = 2464, truncated = 0
0.05.877.299 D slot handle_last_: id  0 | task 0 | slot decode token, id=4059, n_ctx = 8192, n_tokens = 2465, truncated = 0
0.05.903.045 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2466, truncated = 0
0.05.928.815 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2467, truncated = 0
0.05.954.473 D slot handle_last_: id  0 | task 0 | slot decode token, id=66753, n_ctx = 8192, n_tokens = 2468, truncated = 0
0.05.980.076 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2469, truncated = 0
0.06.005.769 D slot handle_last_: id  0 | task 0 | slot decode token, id=997, n_ctx = 8192, n_tokens = 2470, truncated = 0
0.06.031.435 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2471, truncated = 0
0.06.057.152 D slot handle_last_: id  0 | task 0 | slot decode token, id=1419, n_ctx = 8192, n_tokens = 2472, truncated = 0
0.06.082.764 D slot handle_last_: id  0 | task 0 | slot decode token, id=477, n_ctx = 8192, n_tokens = 2473, truncated = 0
0.06.108.569 D slot handle_last_: id  0 | task 0 | slot decode token, id=1464, n_ctx = 8192, n_tokens = 2474, truncated = 0
0.06.134.936 D slot handle_last_: id  0 | task 0 | slot decode token, id=892, n_ctx = 8192, n_tokens = 2475, truncated = 0
0.06.160.894 D slot handle_last_: id  0 | task 0 | slot decode token, id=7747, n_ctx = 8192, n_tokens = 2476, truncated = 0
0.06.186.585 D slot handle_last_: id  0 | task 0 | slot decode token, id=503, n_ctx = 8192, n_tokens = 2477, truncated = 0
0.06.212.260 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2478, truncated = 0
0.06.238.135 D slot handle_last_: id  0 | task 0 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2479, truncated = 0
0.06.263.751 D slot handle_last_: id  0 | task 0 | slot decode token, id=235274, n_ctx = 8192, n_tokens = 2480, truncated = 0
0.06.289.419 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2481, truncated = 0
0.06.315.041 D slot handle_last_: id  0 | task 0 | slot decode token, id=235284, n_ctx = 8192, n_tokens = 2482, truncated = 0
0.06.340.755 D slot handle_last_: id  0 | task 0 | slot decode token, id=235307, n_ctx = 8192, n_tokens = 2483, truncated = 0
0.06.366.431 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 8192, n_tokens = 2484, truncated = 0
0.06.392.155 D slot handle_last_: id  0 | task 0 | slot decode token, id=235299, n_ctx = 8192, n_tokens = 2485, truncated = 0
0.06.417.834 D slot handle_last_: id  0 | task 0 | slot decode token, id=235290, n_ctx = 8192, n_tokens = 2486, truncated = 0
0.06.443.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=235368, n_ctx = 8192, n_tokens = 2487, truncated = 0
0.06.469.178 D slot handle_last_: id  0 | task 0 | slot decode token, id=235284, n_ctx = 8192, n_tokens = 2488, truncated = 0
0.06.494.877 D slot handle_last_: id  0 | task 0 | slot decode token, id=235292, n_ctx = 8192, n_tokens = 2489, truncated = 0
0.06.520.637 D slot handle_last_: id  0 | task 0 | slot decode token, id=714, n_ctx = 8192, n_tokens = 2490, truncated = 0
0.06.546.442 D slot handle_last_: id  0 | task 0 | slot decode token, id=14732, n_ctx = 8192, n_tokens = 2491, truncated = 0
0.06.572.163 D slot handle_last_: id  0 | task 0 | slot decode token, id=16258, n_ctx = 8192, n_tokens = 2492, truncated = 0
0.06.597.893 D slot handle_last_: id  0 | task 0 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2493, truncated = 0
0.06.623.669 D slot handle_last_: id  0 | task 0 | slot decode token, id=235304, n_ctx = 8192, n_tokens = 2494, truncated = 0
0.06.649.600 D slot handle_last_: id  0 | task 0 | slot decode token, id=235308, n_ctx = 8192, n_tokens = 2495, truncated = 0
0.06.675.399 D slot handle_last_: id  0 | task 0 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2496, truncated = 0
0.06.701.438 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2497, truncated = 0
0.06.727.604 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2498, truncated = 0
0.06.754.060 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2499, truncated = 0
0.06.780.325 D slot handle_last_: id  0 | task 0 | slot decode token, id=22009, n_ctx = 8192, n_tokens = 2500, truncated = 0
0.06.806.543 D slot handle_last_: id  0 | task 0 | slot decode token, id=577, n_ctx = 8192, n_tokens = 2501, truncated = 0
0.06.832.756 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2502, truncated = 0
0.06.858.838 D slot handle_last_: id  0 | task 0 | slot decode token, id=4442, n_ctx = 8192, n_tokens = 2503, truncated = 0
0.06.884.927 D slot handle_last_: id  0 | task 0 | slot decode token, id=2705, n_ctx = 8192, n_tokens = 2504, truncated = 0
0.06.911.072 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2505, truncated = 0
0.06.937.249 D slot handle_last_: id  0 | task 0 | slot decode token, id=1026, n_ctx = 8192, n_tokens = 2506, truncated = 0
0.06.963.322 D slot handle_last_: id  0 | task 0 | slot decode token, id=6662, n_ctx = 8192, n_tokens = 2507, truncated = 0
0.06.989.459 D slot handle_last_: id  0 | task 0 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2508, truncated = 0
0.07.015.505 D slot handle_last_: id  0 | task 0 | slot decode token, id=780, n_ctx = 8192, n_tokens = 2509, truncated = 0
0.07.041.618 D slot handle_last_: id  0 | task 0 | slot decode token, id=28192, n_ctx = 8192, n_tokens = 2510, truncated = 0
0.07.067.661 D slot handle_last_: id  0 | task 0 | slot decode token, id=577, n_ctx = 8192, n_tokens = 2511, truncated = 0
0.07.093.845 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2512, truncated = 0
0.07.120.084 D slot handle_last_: id  0 | task 0 | slot decode token, id=33420, n_ctx = 8192, n_tokens = 2513, truncated = 0
0.07.146.357 D slot handle_last_: id  0 | task 0 | slot decode token, id=12286, n_ctx = 8192, n_tokens = 2514, truncated = 0
0.07.172.666 D slot handle_last_: id  0 | task 0 | slot decode token, id=6009, n_ctx = 8192, n_tokens = 2515, truncated = 0
0.07.198.836 D slot handle_last_: id  0 | task 0 | slot decode token, id=25290, n_ctx = 8192, n_tokens = 2516, truncated = 0
0.07.224.995 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2517, truncated = 0
0.07.251.266 D slot handle_last_: id  0 | task 0 | slot decode token, id=664, n_ctx = 8192, n_tokens = 2518, truncated = 0
0.07.277.596 D slot handle_last_: id  0 | task 0 | slot decode token, id=1718, n_ctx = 8192, n_tokens = 2519, truncated = 0
0.07.303.738 D slot handle_last_: id  0 | task 0 | slot decode token, id=603, n_ctx = 8192, n_tokens = 2520, truncated = 0
0.07.329.804 D slot handle_last_: id  0 | task 0 | slot decode token, id=1180, n_ctx = 8192, n_tokens = 2521, truncated = 0
0.07.356.044 D slot handle_last_: id  0 | task 0 | slot decode token, id=674, n_ctx = 8192, n_tokens = 2522, truncated = 0
0.07.382.143 D slot handle_last_: id  0 | task 0 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2523, truncated = 0
0.07.408.123 D slot handle_last_: id  0 | task 0 | slot decode token, id=235304, n_ctx = 8192, n_tokens = 2524, truncated = 0
0.07.434.273 D slot handle_last_: id  0 | task 0 | slot decode token, id=235308, n_ctx = 8192, n_tokens = 2525, truncated = 0
0.07.460.405 D slot handle_last_: id  0 | task 0 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2526, truncated = 0
0.07.486.431 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2527, truncated = 0
0.07.512.572 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2528, truncated = 0
0.07.538.641 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2529, truncated = 0
0.07.564.816 D slot handle_last_: id  0 | task 0 | slot decode token, id=1359, n_ctx = 8192, n_tokens = 2530, truncated = 0
0.07.590.957 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 8192, n_tokens = 2531, truncated = 0
0.07.617.005 D slot handle_last_: id  0 | task 0 | slot decode token, id=78488, n_ctx = 8192, n_tokens = 2532, truncated = 0
0.07.643.055 D slot handle_last_: id  0 | task 0 | slot decode token, id=575, n_ctx = 8192, n_tokens = 2533, truncated = 0
0.07.669.305 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2534, truncated = 0
0.07.695.364 D slot handle_last_: id  0 | task 0 | slot decode token, id=4442, n_ctx = 8192, n_tokens = 2535, truncated = 0
0.07.721.440 D slot handle_last_: id  0 | task 0 | slot decode token, id=2705, n_ctx = 8192, n_tokens = 2536, truncated = 0
0.07.747.681 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2537, truncated = 0
0.07.773.728 D slot handle_last_: id  0 | task 0 | slot decode token, id=736, n_ctx = 8192, n_tokens = 2538, truncated = 0
0.07.799.696 D slot handle_last_: id  0 | task 0 | slot decode token, id=1775, n_ctx = 8192, n_tokens = 2539, truncated = 0
0.07.825.662 D slot handle_last_: id  0 | task 0 | slot decode token, id=777, n_ctx = 8192, n_tokens = 2540, truncated = 0
0.07.851.686 D slot handle_last_: id  0 | task 0 | slot decode token, id=49446, n_ctx = 8192, n_tokens = 2541, truncated = 0
0.07.877.805 D slot handle_last_: id  0 | task 0 | slot decode token, id=5914, n_ctx = 8192, n_tokens = 2542, truncated = 0
0.07.903.875 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2543, truncated = 0
0.07.929.895 D slot handle_last_: id  0 | task 0 | slot decode token, id=646, n_ctx = 8192, n_tokens = 2544, truncated = 0
0.07.955.934 D slot handle_last_: id  0 | task 0 | slot decode token, id=5986, n_ctx = 8192, n_tokens = 2545, truncated = 0
0.07.981.879 D slot handle_last_: id  0 | task 0 | slot decode token, id=80233, n_ctx = 8192, n_tokens = 2546, truncated = 0
0.08.007.717 D slot handle_last_: id  0 | task 0 | slot decode token, id=892, n_ctx = 8192, n_tokens = 2547, truncated = 0
0.08.033.595 D slot handle_last_: id  0 | task 0 | slot decode token, id=7747, n_ctx = 8192, n_tokens = 2548, truncated = 0
0.08.059.439 D slot handle_last_: id  0 | task 0 | slot decode token, id=503, n_ctx = 8192, n_tokens = 2549, truncated = 0
0.08.085.357 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2550, truncated = 0
0.08.111.252 D slot handle_last_: id  0 | task 0 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2551, truncated = 0
0.08.137.268 D slot handle_last_: id  0 | task 0 | slot decode token, id=235274, n_ctx = 8192, n_tokens = 2552, truncated = 0
0.08.163.470 D slot handle_last_: id  0 | task 0 | slot decode token, id=235276, n_ctx = 8192, n_tokens = 2553, truncated = 0
0.08.189.464 D slot handle_last_: id  0 | task 0 | slot decode token, id=235318, n_ctx = 8192, n_tokens = 2554, truncated = 0
0.08.215.370 D slot handle_last_: id  0 | task 0 | slot decode token, id=235307, n_ctx = 8192, n_tokens = 2555, truncated = 0
0.08.241.249 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 8192, n_tokens = 2556, truncated = 0
0.08.267.250 D slot handle_last_: id  0 | task 0 | slot decode token, id=235299, n_ctx = 8192, n_tokens = 2557, truncated = 0
0.08.293.216 D slot handle_last_: id  0 | task 0 | slot decode token, id=235290, n_ctx = 8192, n_tokens = 2558, truncated = 0
0.08.319.112 D slot handle_last_: id  0 | task 0 | slot decode token, id=235368, n_ctx = 8192, n_tokens = 2559, truncated = 0
0.08.345.009 D slot handle_last_: id  0 | task 0 | slot decode token, id=235304, n_ctx = 8192, n_tokens = 2560, truncated = 0
0.08.371.705 D slot handle_last_: id  0 | task 0 | slot decode token, id=235292, n_ctx = 8192, n_tokens = 2561, truncated = 0
0.08.397.805 D slot handle_last_: id  0 | task 0 | slot decode token, id=3232, n_ctx = 8192, n_tokens = 2562, truncated = 0
0.08.423.766 D slot handle_last_: id  0 | task 0 | slot decode token, id=8912, n_ctx = 8192, n_tokens = 2563, truncated = 0
0.08.449.675 D slot handle_last_: id  0 | task 0 | slot decode token, id=575, n_ctx = 8192, n_tokens = 2564, truncated = 0
0.08.475.601 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2565, truncated = 0
0.08.501.505 D slot handle_last_: id  0 | task 0 | slot decode token, id=18447, n_ctx = 8192, n_tokens = 2566, truncated = 0
0.08.527.460 D slot handle_last_: id  0 | task 0 | slot decode token, id=14732, n_ctx = 8192, n_tokens = 2567, truncated = 0
0.08.553.348 D slot handle_last_: id  0 | task 0 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2568, truncated = 0
0.08.579.326 D slot handle_last_: id  0 | task 0 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2569, truncated = 0
0.08.605.275 D slot handle_last_: id  0 | task 0 | slot decode token, id=110, n_ctx = 8192, n_tokens = 2570, truncated = 0
0.08.631.145 I slot print_timing: id  0 | task 0 | prompt eval time =    2701.30 ms /  2422 tokens (    1.12 ms per token,   896.60 tokens per second)
0.08.631.145 I slot print_timing: id  0 | task 0 |        eval time =    3860.83 ms /   150 tokens (   25.91 ms per token,    38.59 tokens per second)
0.12.736.778 D slot handle_last_: id  0 | task 157 | slot decode token, id=651, n_ctx = 8192, n_tokens = 2356, truncated = 0
0.12.763.155 D slot handle_last_: id  0 | task 157 | slot decode token, id=80545, n_ctx = 8192, n_tokens = 2357, truncated = 0
0.12.788.992 D slot handle_last_: id  0 | task 157 | slot decode token, id=4691, n_ctx = 8192, n_tokens = 2358, truncated = 0
0.12.814.547 D slot handle_last_: id  0 | task 157 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2359, truncated = 0
0.12.840.037 D slot handle_last_: id  0 | task 157 | slot decode token, id=646, n_ctx = 8192, n_tokens = 2360, truncated = 0
0.12.865.609 D slot handle_last_: id  0 | task 157 | slot decode token, id=5986, n_ctx = 8192, n_tokens = 2361, truncated = 0
0.12.891.337 D slot handle_last_: id  0 | task 157 | slot decode token, id=94080, n_ctx = 8192, n_tokens = 2362, truncated = 0
0.12.916.907 D slot handle_last_: id  0 | task 157 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2363, truncated = 0
0.12.942.492 D slot handle_last_: id  0 | task 157 | slot decode token, id=235248, n_ctx = 8192, n_tokens = 2364, truncated = 0
0.12.968.022 D slot handle_last_: id  0 | task 157 | slot decode token, id=235308, n_ctx = 8192, n_tokens = 2365, truncated = 0
0.12.993.566 D slot handle_last_: id  0 | task 157 | slot decode token, id=235304, n_ctx = 8192, n_tokens = 2366, truncated = 0
0.13.019.093 D slot handle_last_: id  0 | task 157 | slot decode token, id=235284, n_ctx = 8192, n_tokens = 2367, truncated = 0
0.13.044.616 D slot handle_last_: id  0 | task 157 | slot decode token, id=6518, n_ctx = 8192, n_tokens = 2368, truncated = 0
0.13.070.336 D slot handle_last_: id  0 | task 157 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2369, truncated = 0
0.13.095.921 D slot handle_last_: id  0 | task 157 | slot decode token, id=476, n_ctx = 8192, n_tokens = 2370, truncated = 0
0.13.121.487 D slot handle_last_: id  0 | task 157 | slot decode token, id=3885, n_ctx = 8192, n_tokens = 2371, truncated = 0
0.13.147.055 D slot handle_last_: id  0 | task 157 | slot decode token, id=8446, n_ctx = 8192, n_tokens = 2372, truncated = 0
0.13.172.666 D slot handle_last_: id  0 | task 157 | slot decode token, id=577, n_ctx = 8192, n_tokens = 2373, truncated = 0
0.13.198.319 D slot handle_last_: id  0 | task 157 | slot decode token, id=29018, n_ctx = 8192, n_tokens = 2374, truncated = 0
0.13.223.956 D slot handle_last_: id  0 | task 157 | slot decode token, id=27031, n_ctx = 8192, n_tokens = 2375, truncated = 0
0.13.249.532 D slot handle_last_: id  0 | task 157 | slot decode token, id=1282, n_ctx = 8192, n_tokens = 2376, truncated = 0
0.13.275.124 D slot handle_last_: id  0 | task 157 | slot decode token, id=235303, n_ctx = 8192, n_tokens = 2377, truncated = 0
0.13.300.744 D slot handle_last_: id  0 | task 157 | slot decode token, id=235256, n_ctx = 8192, n_tokens = 2378, truncated = 0
0.13.326.359 D slot handle_last_: id  0 | task 157 | slot decode token, id=6933, n_ctx = 8192, n_tokens = 2379, truncated = 0
0.13.351.932 D slot handle_last_: id  0 | task 157 | slot decode token, id=235265, n_ctx = 8192, n_tokens = 2380, truncated = 0
0.13.377.502 D slot handle_last_: id  0 | task 157 | slot decode token, id=139, n_ctx = 8192, n_tokens = 2381, truncated = 0
0.13.403.087 D slot handle_last_: id  0 | task 157 | slot decode token, id=651, n_ctx = 8192, n_tokens = 2382, truncated = 0
0.13.428.644 D slot handle_last_: id  0 | task 157 | slot decode token, id=94080, n_ctx = 8192, n_tokens = 2383, truncated = 0
0.13.454.166 D slot handle_last_: id  0 | task 157 | slot decode token, id=1049, n_ctx = 8192, n_tokens = 2384, truncated = 0
0.13.479.774 D slot handle_last_: id  0 | task 157 | slot decode token, id=78147, n_ctx = 8192, n_tokens = 2385, truncated = 0
0.13.505.512 D slot handle_last_: id  0 | task 157 | slot decode token, id=731, n_ctx = 8192, n_tokens = 2386, truncated = 0
0.13.531.110 D slot handle_last_: id  0 | task 157 | slot decode token, id=573, n_ctx = 8192, n_tokens = 2387, truncated = 0
0.13.556.710 D slot handle_last_: id  0 | task 157 | slot decode token, id=16644, n_ctx = 8192, n_tokens = 2388, truncated = 0
0.13.582.320 D slot handle_last_: id  0 | task 157 | slot decode token, id=576, n_ctx = 8192, n_tokens = 2389, truncated = 0
0.13.607.906 D slot handle_last_: id  0 | task 157 | slot decode token, id=6861, n_ctx = 8192, n_tokens = 2390, truncated = 0
0.13.633.430 D slot handle_last_: id  0 | task 157 | slot decode token, id=1026, n_ctx = 8192, n_tokens = 2391, truncated = 0
0.13.659.107 D slot handle_last_: id  0 | task 157 | slot decode token, id=33739, n_ctx = 8192, n_tokens = 2392, truncated = 0
0.13.684.747 D slot handle_last_: id  0 | task 157 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2393, truncated = 0
0.13.710.287 D slot handle_last_: id  0 | task 157 | slot decode token, id=2785, n_ctx = 8192, n_tokens = 2394, truncated = 0
0.13.735.878 D slot handle_last_: id  0 | task 157 | slot decode token, id=32853, n_ctx = 8192, n_tokens = 2395, truncated = 0
0.13.761.452 D slot handle_last_: id  0 | task 157 | slot decode token, id=578, n_ctx = 8192, n_tokens = 2396, truncated = 0
0.13.787.016 D slot handle_last_: id  0 | task 157 | slot decode token, id=2149, n_ctx = 8192, n_tokens = 2397, truncated = 0
0.13.812.670 D slot handle_last_: id  0 | task 157 | slot decode token, id=60941, n_ctx = 8192, n_tokens = 2398, truncated = 0
0.13.838.184 D slot handle_last_: id  0 | task 157 | slot decode token, id=235269, n_ctx = 8192, n_tokens = 2399, truncated = 0
0.13.863.877 D slot handle_last_: id  0 | task 157 | slot decode token, id=1064, n_ctx = 8192, n_tokens = 2400, truncated = 0
0.13.889.509 D slot handle_last_: id  0 | task 157 | slot decode token, id=1093, n_ctx = 8192, n_tokens = 2401, truncated = 0
0.13.915.138 D slot handle_last_: id  0 | task 157 | slot decode token, id=1125, n_ctx = 8192, n_tokens = 2402, truncated = 0
0.13.940.741 D slot handle_last_: id  0 | task 157 | slot decode token, id=6664, n_ctx = 8192, n_tokens = 2403, truncated = 0
0.13.966.338 D slot handle_last_: id  0 | task 157 | slot decode token, id=575, n_ctx = 8192, n_tokens = 2404, truncated = 0
0.13.992.001 D slot handle_last_: id  0 | task 157 | slot decode token, id=7432, n_ctx = 8192, n_tokens = 2405, truncated = 0
0.14.017.578 D slot handle_last_: id  0 | task 157 | slot decode token, id=64644, n_ctx = 8192, n_tokens = 2406, truncated = 0
