0.00.046.562 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.445.682 I load_tensors: offloaded 41/41 layers to GPU
0.00.445.684 I load_tensors:   CPU_Mapped model buffer size =   360.00 MiB
0.00.445.685 I load_tensors:  MTL0_Mapped model buffer size =  7849.86 MiB
0.00.446.905 I llama_context: n_ctx                 = 32768
0.00.447.016 I llama_context:        CPU  output buffer size =     0.50 MiB
0.00.550.246 I llama_kv_cache:       MTL0 KV buffer size =  5120.00 MiB
0.00.717.393 I sched_reserve:       MTL0 compute buffer size =   214.36 MiB
0.00.717.398 I sched_reserve:        CPU compute buffer size =    52.01 MiB
0.00.850.006 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.08.705.116 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.08.737.858 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.08.770.494 D slot handle_last_: id  0 | task 0 | slot decode token, id=23903, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.08.803.123 D slot handle_last_: id  0 | task 0 | slot decode token, id=36333, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.08.835.907 D slot handle_last_: id  0 | task 0 | slot decode token, id=1317, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.08.868.539 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.08.901.190 D slot handle_last_: id  0 | task 0 | slot decode token, id=83258, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.08.933.958 D slot handle_last_: id  0 | task 0 | slot decode token, id=118475, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.08.966.670 D slot handle_last_: id  0 | task 0 | slot decode token, id=28792, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.08.999.311 D slot handle_last_: id  0 | task 0 | slot decode token, id=1059, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.09.032.049 D slot handle_last_: id  0 | task 0 | slot decode token, id=1494, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.09.064.696 D slot handle_last_: id  0 | task 0 | slot decode token, id=49241, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.09.097.397 D slot handle_last_: id  0 | task 0 | slot decode token, id=1593, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.09.130.079 D slot handle_last_: id  0 | task 0 | slot decode token, id=2782, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.09.162.721 D slot handle_last_: id  0 | task 0 | slot decode token, id=1294, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.09.195.317 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.09.227.922 D slot handle_last_: id  0 | task 0 | slot decode token, id=5315, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.09.260.488 D slot handle_last_: id  0 | task 0 | slot decode token, id=1307, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.09.293.219 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.09.325.834 D slot handle_last_: id  0 | task 0 | slot decode token, id=5946, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.09.358.534 D slot handle_last_: id  0 | task 0 | slot decode token, id=17008, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.09.391.185 D slot handle_last_: id  0 | task 0 | slot decode token, id=91153, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.09.423.917 D slot handle_last_: id  0 | task 0 | slot decode token, id=1809, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.09.456.596 D slot handle_last_: id  0 | task 0 | slot decode token, id=3120, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.09.489.923 D slot handle_last_: id  0 | task 0 | slot decode token, id=1605, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.09.523.180 D slot handle_last_: id  0 | task 0 | slot decode token, id=22077, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.09.556.207 D slot handle_last_: id  0 | task 0 | slot decode token, id=5627, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.09.589.976 D slot handle_last_: id  0 | task 0 | slot decode token, id=1747, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.09.623.066 D slot handle_last_: id  0 | task 0 | slot decode token, id=23903, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.09.656.358 D slot handle_last_: id  0 | task 0 | slot decode token, id=12187, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.09.689.339 D slot handle_last_: id  0 | task 0 | slot decode token, id=3184, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.09.722.280 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.09.755.183 D slot handle_last_: id  0 | task 0 | slot decode token, id=28792, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.09.788.249 D slot handle_last_: id  0 | task 0 | slot decode token, id=1046, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.09.821.258 D slot handle_last_: id  0 | task 0 | slot decode token, id=2157, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.09.854.227 D slot handle_last_: id  0 | task 0 | slot decode token, id=8223, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.09.887.228 D slot handle_last_: id  0 | task 0 | slot decode token, id=1044, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.09.920.231 D slot handle_last_: id  0 | task 0 | slot decode token, id=1429, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.09.953.461 D slot handle_last_: id  0 | task 0 | slot decode token, id=2757, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.09.987.413 D slot handle_last_: id  0 | task 0 | slot decode token, id=1395, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.10.020.448 D slot handle_last_: id  0 | task 0 | slot decode token, id=2639, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.10.053.306 D slot handle_last_: id  0 | task 0 | slot decode token, id=1455, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.10.086.211 D slot handle_last_: id  0 | task 0 | slot decode token, id=1032, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.10.119.155 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.10.152.208 D slot handle_last_: id  0 | task 0 | slot decode token, id=1053, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.10.185.404 D slot handle_last_: id  0 | task 0 | slot decode token, id=1044, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.10.218.285 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.10.251.149 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.10.284.073 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.10.316.982 D slot handle_last_: id  0 | task 0 | slot decode token, id=2835, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.10.350.096 D slot handle_last_: id  0 | task 0 | slot decode token, id=1722, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.10.382.998 D slot handle_last_: id  0 | task 0 | slot decode token, id=2876, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.10.416.604 D slot handle_last_: id  0 | task 0 | slot decode token, id=1493, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.10.451.442 D slot handle_last_: id  0 | task 0 | slot decode token, id=1294, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.10.484.556 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.10.517.606 D slot handle_last_: id  0 | task 0 | slot decode token, id=5946, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.10.550.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=5072, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.10.583.986 D slot handle_last_: id  0 | task 0 | slot decode token, id=1307, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.10.617.131 D slot handle_last_: id  0 | task 0 | slot decode token, id=1593, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.10.650.466 D slot handle_last_: id  0 | task 0 | slot decode token, id=4824, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.10.683.684 D slot handle_last_: id  0 | task 0 | slot decode token, id=1576, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.10.717.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=1083, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.10.750.379 D slot handle_last_: id  0 | task 0 | slot decode token, id=1286, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.10.783.881 D slot handle_last_: id  0 | task 0 | slot decode token, id=1717, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.10.817.241 D slot handle_last_: id  0 | task 0 | slot decode token, id=1307, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.10.850.618 D slot handle_last_: id  0 | task 0 | slot decode token, id=1464, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.10.884.158 D slot handle_last_: id  0 | task 0 | slot decode token, id=4822, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.10.917.704 D slot handle_last_: id  0 | task 0 | slot decode token, id=38416, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.10.951.181 D slot handle_last_: id  0 | task 0 | slot decode token, id=1766, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.10.984.810 D slot handle_last_: id  0 | task 0 | slot decode token, id=43302, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.11.018.547 D slot handle_last_: id  0 | task 0 | slot decode token, id=1274, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.11.052.069 D slot handle_last_: id  0 | task 0 | slot decode token, id=1046, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.11.085.734 D slot handle_last_: id  0 | task 0 | slot decode token, id=1032, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.11.119.472 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.11.153.165 D slot handle_last_: id  0 | task 0 | slot decode token, id=1048, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.11.187.072 D slot handle_last_: id  0 | task 0 | slot decode token, id=1054, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.11.220.923 D slot handle_last_: id  0 | task 0 | slot decode token, id=11390, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.11.254.851 D slot handle_last_: id  0 | task 0 | slot decode token, id=1438, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.11.288.974 D slot handle_last_: id  0 | task 0 | slot decode token, id=1068, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.11.323.274 D slot handle_last_: id  0 | task 0 | slot decode token, id=40713, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.11.357.521 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.11.392.244 D slot handle_last_: id  0 | task 0 | slot decode token, id=24185, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.11.426.736 D slot handle_last_: id  0 | task 0 | slot decode token, id=5484, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.11.461.650 D slot handle_last_: id  0 | task 0 | slot decode token, id=11383, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.11.496.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=1294, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.11.530.824 D slot handle_last_: id  0 | task 0 | slot decode token, id=1278, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.11.565.646 D slot handle_last_: id  0 | task 0 | slot decode token, id=23389, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.11.600.702 D slot handle_last_: id  0 | task 0 | slot decode token, id=14456, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.11.635.746 D slot handle_last_: id  0 | task 0 | slot decode token, id=1046, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.11.671.230 I slot print_timing: id  0 | task 0 | prompt eval time =    3153.18 ms /  2403 tokens (    1.31 ms per token,   762.09 tokens per second)
0.11.671.231 I slot print_timing: id  0 | task 0 |        eval time =    6472.61 ms /   197 tokens (   33.02 ms per token,    30.28 tokens per second)
0.15.947.909 D slot handle_last_: id  0 | task 202 | slot decode token, id=1784, n_ctx = 32768, n_tokens = 2345, truncated = 0
0.15.990.051 D slot handle_last_: id  0 | task 202 | slot decode token, id=14456, n_ctx = 32768, n_tokens = 2346, truncated = 0
0.16.027.022 D slot handle_last_: id  0 | task 202 | slot decode token, id=19570, n_ctx = 32768, n_tokens = 2347, truncated = 0
0.16.062.686 D slot handle_last_: id  0 | task 202 | slot decode token, id=1536, n_ctx = 32768, n_tokens = 2348, truncated = 0
0.16.097.584 D slot handle_last_: id  0 | task 202 | slot decode token, id=90255, n_ctx = 32768, n_tokens = 2349, truncated = 0
