0.00.042.205 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.727.643 I load_tensors: offloaded 66/66 layers to GPU
0.00.727.644 I load_tensors:   CPU_Mapped model buffer size =   682.03 MiB
0.00.727.645 I load_tensors:  MTL0_Mapped model buffer size = 15770.35 MiB
0.00.730.789 I llama_context: n_ctx                 = 32768
0.00.730.920 I llama_context:        CPU  output buffer size =     0.95 MiB
0.00.772.181 I llama_kv_cache:       MTL0 KV buffer size =  2048.00 MiB
0.00.841.958 I llama_memory_recurrent:       MTL0 RS buffer size =   149.62 MiB
0.00.855.177 I sched_reserve:       MTL0 compute buffer size =   257.30 MiB
0.00.855.180 I sched_reserve:        CPU compute buffer size =    52.02 MiB
0.01.034.227 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.10.588.935 D slot handle_last_: id  0 | task 0 | slot decode token, id=13161, n_ctx = 32768, n_tokens = 2469, truncated = 0
0.10.655.883 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2470, truncated = 0
0.10.722.805 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2471, truncated = 0
0.10.789.857 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2472, truncated = 0
0.10.857.189 D slot handle_last_: id  0 | task 0 | slot decode token, id=7190, n_ctx = 32768, n_tokens = 2473, truncated = 0
0.10.926.453 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2474, truncated = 0
0.10.994.718 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.11.061.975 D slot handle_last_: id  0 | task 0 | slot decode token, id=57517, n_ctx = 32768, n_tokens = 2476, truncated = 0
0.11.129.421 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2477, truncated = 0
0.11.196.681 D slot handle_last_: id  0 | task 0 | slot decode token, id=3955, n_ctx = 32768, n_tokens = 2478, truncated = 0
0.11.269.946 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 32768, n_tokens = 2479, truncated = 0
0.11.337.048 D slot handle_last_: id  0 | task 0 | slot decode token, id=10993, n_ctx = 32768, n_tokens = 2480, truncated = 0
0.11.406.086 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2481, truncated = 0
0.11.474.843 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.11.542.567 D slot handle_last_: id  0 | task 0 | slot decode token, id=2943, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.11.610.164 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.11.676.479 D slot handle_last_: id  0 | task 0 | slot decode token, id=1070, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.11.746.814 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.11.814.091 D slot handle_last_: id  0 | task 0 | slot decode token, id=74178, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.11.881.764 D slot handle_last_: id  0 | task 0 | slot decode token, id=381, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.11.949.310 D slot handle_last_: id  0 | task 0 | slot decode token, id=60394, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.12.017.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.12.084.404 D slot handle_last_: id  0 | task 0 | slot decode token, id=1330, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.12.151.960 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.12.219.078 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.12.286.894 D slot handle_last_: id  0 | task 0 | slot decode token, id=30500, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.12.354.665 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.12.422.760 D slot handle_last_: id  0 | task 0 | slot decode token, id=10729, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.12.490.273 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.12.558.000 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.12.625.858 D slot handle_last_: id  0 | task 0 | slot decode token, id=4751, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.12.693.497 D slot handle_last_: id  0 | task 0 | slot decode token, id=13282, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.12.761.045 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.12.828.785 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.12.896.474 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.12.964.400 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.13.033.756 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.13.105.097 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.13.175.240 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.13.245.571 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.13.315.931 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.13.386.287 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.13.455.738 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.13.523.506 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.13.591.907 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.13.659.959 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.13.729.915 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.13.798.202 D slot handle_last_: id  0 | task 0 | slot decode token, id=2233, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.13.866.063 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.13.933.848 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.14.001.111 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.14.069.577 D slot handle_last_: id  0 | task 0 | slot decode token, id=7944, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.14.137.584 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.14.206.240 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.14.273.577 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.14.341.733 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.14.409.812 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.14.478.047 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.14.546.228 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.14.614.082 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.14.682.247 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.14.750.226 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.14.818.147 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.14.886.399 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.14.954.325 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.15.022.618 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.15.091.895 D slot handle_last_: id  0 | task 0 | slot decode token, id=1484, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.15.167.115 D slot handle_last_: id  0 | task 0 | slot decode token, id=3750, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.15.237.687 D slot handle_last_: id  0 | task 0 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.15.307.950 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.15.377.965 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.15.448.164 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.15.518.222 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.15.587.449 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.15.657.837 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.15.727.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.15.795.700 D slot handle_last_: id  0 | task 0 | slot decode token, id=1149, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.15.865.054 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.15.934.468 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.16.004.411 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.16.070.900 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.16.139.575 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.16.207.801 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.16.275.956 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.16.344.106 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.16.411.799 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.16.480.888 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.16.548.268 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.16.615.876 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.16.683.203 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.16.750.734 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.16.818.216 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.16.889.881 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.16.957.693 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.17.025.446 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.17.093.184 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.17.161.226 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.17.229.063 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.17.296.266 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.17.364.384 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.17.434.237 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.17.502.402 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.17.570.380 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.17.638.425 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.17.706.300 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.17.774.294 D slot handle_last_: id  0 | task 0 | slot decode token, id=14482, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.17.842.360 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.17.910.253 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.17.978.442 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.18.045.204 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.18.113.064 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.18.181.920 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.18.249.565 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.18.317.178 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.18.385.093 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.18.452.642 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.18.520.787 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.18.588.754 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.18.656.515 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.18.724.016 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.18.792.022 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.18.859.746 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.18.927.427 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.18.995.741 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.19.063.616 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.19.131.203 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.19.198.919 I slot print_timing: id  0 | task 0 | prompt eval time =    7376.67 ms /  2452 tokens (    3.01 ms per token,   332.40 tokens per second)
0.19.198.920 I slot print_timing: id  0 | task 0 |        eval time =    9759.58 ms /   144 tokens (   68.25 ms per token,    14.65 tokens per second)
0.27.166.444 D slot handle_last_: id  0 | task 151 | slot decode token, id=760, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.27.237.998 D slot handle_last_: id  0 | task 151 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.27.305.444 D slot handle_last_: id  0 | task 151 | slot decode token, id=11690, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.27.373.408 D slot handle_last_: id  0 | task 151 | slot decode token, id=539, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.27.440.540 D slot handle_last_: id  0 | task 151 | slot decode token, id=62951, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.27.507.979 D slot handle_last_: id  0 | task 151 | slot decode token, id=4694, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.27.575.293 D slot handle_last_: id  0 | task 151 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.27.642.590 D slot handle_last_: id  0 | task 151 | slot decode token, id=4788, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.27.710.083 D slot handle_last_: id  0 | task 151 | slot decode token, id=46064, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.27.776.974 D slot handle_last_: id  0 | task 151 | slot decode token, id=3750, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.27.843.587 D slot handle_last_: id  0 | task 151 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.27.910.701 D slot handle_last_: id  0 | task 151 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.27.977.309 D slot handle_last_: id  0 | task 151 | slot decode token, id=31258, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.28.043.721 D slot handle_last_: id  0 | task 151 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.28.110.024 D slot handle_last_: id  0 | task 151 | slot decode token, id=40216, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.28.176.154 D slot handle_last_: id  0 | task 151 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.28.242.434 D slot handle_last_: id  0 | task 151 | slot decode token, id=25464, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.28.309.051 D slot handle_last_: id  0 | task 151 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.28.375.314 D slot handle_last_: id  0 | task 151 | slot decode token, id=539, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.28.441.759 D slot handle_last_: id  0 | task 151 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.28.508.221 D slot handle_last_: id  0 | task 151 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.28.575.184 D slot handle_last_: id  0 | task 151 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.28.641.890 D slot handle_last_: id  0 | task 151 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.28.708.402 D slot handle_last_: id  0 | task 151 | slot decode token, id=781, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.28.775.114 D slot handle_last_: id  0 | task 151 | slot decode token, id=995, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.28.842.566 D slot handle_last_: id  0 | task 151 | slot decode token, id=26990, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.28.909.598 D slot handle_last_: id  0 | task 151 | slot decode token, id=494, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.28.976.507 D slot handle_last_: id  0 | task 151 | slot decode token, id=64760, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.29.043.743 D slot handle_last_: id  0 | task 151 | slot decode token, id=5038, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.29.110.907 D slot handle_last_: id  0 | task 151 | slot decode token, id=1083, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.29.178.447 D slot handle_last_: id  0 | task 151 | slot decode token, id=4788, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.29.245.625 D slot handle_last_: id  0 | task 151 | slot decode token, id=9389, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.29.312.997 D slot handle_last_: id  0 | task 151 | slot decode token, id=440, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.29.380.409 D slot handle_last_: id  0 | task 151 | slot decode token, id=10072, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.29.447.643 D slot handle_last_: id  0 | task 151 | slot decode token, id=11599, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.29.514.768 D slot handle_last_: id  0 | task 151 | slot decode token, id=778, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.29.582.141 D slot handle_last_: id  0 | task 151 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.29.648.608 D slot handle_last_: id  0 | task 151 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.29.716.403 D slot handle_last_: id  0 | task 151 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.29.783.888 D slot handle_last_: id  0 | task 151 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.29.851.890 D slot handle_last_: id  0 | task 151 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.29.920.073 D slot handle_last_: id  0 | task 151 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.29.987.375 D slot handle_last_: id  0 | task 151 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.30.054.890 D slot handle_last_: id  0 | task 151 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.30.122.104 D slot handle_last_: id  0 | task 151 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.30.189.387 D slot handle_last_: id  0 | task 151 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.30.256.218 D slot handle_last_: id  0 | task 151 | slot decode token, id=3049, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.30.324.655 D slot handle_last_: id  0 | task 151 | slot decode token, id=3542, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.30.392.402 D slot handle_last_: id  0 | task 151 | slot decode token, id=4603, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.30.460.283 D slot handle_last_: id  0 | task 151 | slot decode token, id=1439, n_ctx = 32768, n_tokens = 2437, truncated = 0
0.30.526.896 D slot handle_last_: id  0 | task 151 | slot decode token, id=5038, n_ctx = 32768, n_tokens = 2438, truncated = 0
0.30.595.020 D slot handle_last_: id  0 | task 151 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2439, truncated = 0
0.30.662.732 D slot handle_last_: id  0 | task 151 | slot decode token, id=35769, n_ctx = 32768, n_tokens = 2440, truncated = 0
0.30.730.087 D slot handle_last_: id  0 | task 151 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2441, truncated = 0
0.30.799.041 D slot handle_last_: id  0 | task 151 | slot decode token, id=40123, n_ctx = 32768, n_tokens = 2442, truncated = 0
0.30.867.446 D slot handle_last_: id  0 | task 151 | slot decode token, id=286, n_ctx = 32768, n_tokens = 2443, truncated = 0
0.30.935.595 D slot handle_last_: id  0 | task 151 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2444, truncated = 0
0.31.004.192 D slot handle_last_: id  0 | task 151 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2445, truncated = 0
