0.00.035.715 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.933.821 I load_tensors: offloaded 42/42 layers to GPU
0.00.933.823 I load_tensors:   CPU_Mapped model buffer size =   515.31 MiB
0.00.933.823 I load_tensors:  MTL0_Mapped model buffer size = 21098.65 MiB
0.00.937.727 I llama_context: n_ctx                 = 32768
0.00.937.848 I llama_context:        CPU  output buffer size =     0.95 MiB
0.00.949.334 I llama_kv_cache:       MTL0 KV buffer size =   640.00 MiB
0.00.970.359 I llama_memory_recurrent:       MTL0 RS buffer size =    62.81 MiB
0.00.980.291 I sched_reserve:       MTL0 compute buffer size =   154.48 MiB
0.00.980.293 I sched_reserve:        CPU compute buffer size =    40.02 MiB
0.01.036.148 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.04.198.843 D slot handle_last_: id  0 | task 0 | slot decode token, id=3955, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.04.215.208 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.04.231.685 D slot handle_last_: id  0 | task 0 | slot decode token, id=10993, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.04.248.179 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.04.264.669 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.04.281.185 D slot handle_last_: id  0 | task 0 | slot decode token, id=16067, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.04.297.705 D slot handle_last_: id  0 | task 0 | slot decode token, id=1204, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.04.313.974 D slot handle_last_: id  0 | task 0 | slot decode token, id=1330, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.04.330.350 D slot handle_last_: id  0 | task 0 | slot decode token, id=30500, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.04.346.779 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.04.363.071 D slot handle_last_: id  0 | task 0 | slot decode token, id=64294, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.04.379.409 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.04.395.884 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.04.412.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=4751, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.04.428.483 D slot handle_last_: id  0 | task 0 | slot decode token, id=13282, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.04.444.993 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.04.461.463 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.04.477.817 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.04.494.252 D slot handle_last_: id  0 | task 0 | slot decode token, id=42861, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.04.510.673 D slot handle_last_: id  0 | task 0 | slot decode token, id=539, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.04.527.114 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.04.543.557 D slot handle_last_: id  0 | task 0 | slot decode token, id=12233, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.04.559.856 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.04.576.286 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.04.592.698 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.04.609.134 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.04.625.553 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.04.642.031 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.04.658.475 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.04.674.872 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.04.691.491 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.04.708.071 D slot handle_last_: id  0 | task 0 | slot decode token, id=60, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.04.724.500 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.04.740.908 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.04.757.402 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.04.773.838 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.04.790.238 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.04.806.688 D slot handle_last_: id  0 | task 0 | slot decode token, id=2233, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.04.823.190 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.04.839.588 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.04.856.015 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.04.872.452 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.04.888.727 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.04.905.173 D slot handle_last_: id  0 | task 0 | slot decode token, id=6816, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.04.921.666 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.04.938.069 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.04.954.521 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.04.971.123 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.04.987.708 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.05.004.200 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.05.020.679 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.05.037.160 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.05.053.624 D slot handle_last_: id  0 | task 0 | slot decode token, id=20417, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.05.070.097 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.05.086.402 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.05.102.758 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.05.119.190 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.05.135.636 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.05.151.925 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.05.168.383 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.05.184.702 D slot handle_last_: id  0 | task 0 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.05.201.012 D slot handle_last_: id  0 | task 0 | slot decode token, id=424, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.05.217.457 D slot handle_last_: id  0 | task 0 | slot decode token, id=7944, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.05.233.837 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.05.250.264 D slot handle_last_: id  0 | task 0 | slot decode token, id=2702, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.05.266.695 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.05.283.152 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.05.299.746 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.05.316.190 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.05.332.755 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.05.349.213 D slot handle_last_: id  0 | task 0 | slot decode token, id=4031, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.05.365.647 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.05.382.106 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.05.398.404 D slot handle_last_: id  0 | task 0 | slot decode token, id=1414, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.05.414.830 D slot handle_last_: id  0 | task 0 | slot decode token, id=2640, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.05.431.245 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.05.447.692 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.05.464.099 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.05.480.346 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.05.499.086 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.05.515.535 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.05.531.993 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.05.548.366 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.05.564.811 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.05.581.243 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.05.597.744 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.05.614.003 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.05.630.389 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.05.646.782 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.05.663.225 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.05.679.528 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.05.696.019 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.05.712.308 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.05.728.789 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.05.745.229 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.05.761.676 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.05.778.164 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.05.794.715 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.05.811.405 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.05.827.989 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.05.844.289 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.05.860.686 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.05.877.301 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.05.893.926 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.05.910.254 D slot handle_last_: id  0 | task 0 | slot decode token, id=28197, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.05.926.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.05.943.008 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.05.959.430 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.05.975.757 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.05.992.231 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.06.008.691 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.06.025.026 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.06.041.697 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.06.058.237 D slot handle_last_: id  0 | task 0 | slot decode token, id=60, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.06.074.665 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.06.091.084 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.06.107.408 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.06.124.005 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2599, truncated = 0
0.06.140.476 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2600, truncated = 0
0.06.156.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2601, truncated = 0
0.06.173.135 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2602, truncated = 0
0.06.189.398 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2603, truncated = 0
0.06.205.709 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2604, truncated = 0
0.06.222.165 D slot handle_last_: id  0 | task 0 | slot decode token, id=1528, n_ctx = 32768, n_tokens = 2605, truncated = 0
0.06.238.482 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2606, truncated = 0
0.06.254.801 D slot handle_last_: id  0 | task 0 | slot decode token, id=4581, n_ctx = 32768, n_tokens = 2607, truncated = 0
0.06.271.117 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 2608, truncated = 0
0.06.287.578 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2609, truncated = 0
0.06.303.904 D slot handle_last_: id  0 | task 0 | slot decode token, id=4276, n_ctx = 32768, n_tokens = 2610, truncated = 0
0.06.320.353 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2611, truncated = 0
0.06.336.643 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2612, truncated = 0
0.06.353.097 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2613, truncated = 0
0.06.369.354 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2614, truncated = 0
0.06.385.635 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2615, truncated = 0
0.06.401.926 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2616, truncated = 0
0.06.418.367 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2617, truncated = 0
0.06.434.836 D slot handle_last_: id  0 | task 0 | slot decode token, id=1049, n_ctx = 32768, n_tokens = 2618, truncated = 0
0.06.451.315 D slot handle_last_: id  0 | task 0 | slot decode token, id=1132, n_ctx = 32768, n_tokens = 2619, truncated = 0
0.06.467.621 D slot handle_last_: id  0 | task 0 | slot decode token, id=32726, n_ctx = 32768, n_tokens = 2620, truncated = 0
0.06.484.057 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2621, truncated = 0
0.06.500.381 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2622, truncated = 0
0.06.516.872 D slot handle_last_: id  0 | task 0 | slot decode token, id=40123, n_ctx = 32768, n_tokens = 2623, truncated = 0
0.06.533.310 D slot handle_last_: id  0 | task 0 | slot decode token, id=286, n_ctx = 32768, n_tokens = 2624, truncated = 0
0.06.549.744 D slot handle_last_: id  0 | task 0 | slot decode token, id=34242, n_ctx = 32768, n_tokens = 2625, truncated = 0
0.06.566.027 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 32768, n_tokens = 2626, truncated = 0
0.06.582.483 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2627, truncated = 0
0.06.598.931 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2628, truncated = 0
0.06.615.381 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2629, truncated = 0
0.06.631.947 D slot handle_last_: id  0 | task 0 | slot decode token, id=16067, n_ctx = 32768, n_tokens = 2630, truncated = 0
0.06.648.389 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2631, truncated = 0
0.06.664.995 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2632, truncated = 0
0.06.681.438 D slot handle_last_: id  0 | task 0 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2633, truncated = 0
0.06.697.816 D slot handle_last_: id  0 | task 0 | slot decode token, id=29853, n_ctx = 32768, n_tokens = 2634, truncated = 0
0.06.714.324 D slot handle_last_: id  0 | task 0 | slot decode token, id=383, n_ctx = 32768, n_tokens = 2635, truncated = 0
0.06.730.755 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2636, truncated = 0
0.06.747.050 D slot handle_last_: id  0 | task 0 | slot decode token, id=1534, n_ctx = 32768, n_tokens = 2637, truncated = 0
0.06.763.339 D slot handle_last_: id  0 | task 0 | slot decode token, id=1834, n_ctx = 32768, n_tokens = 2638, truncated = 0
0.06.779.707 D slot handle_last_: id  0 | task 0 | slot decode token, id=1973, n_ctx = 32768, n_tokens = 2639, truncated = 0
0.06.796.160 D slot handle_last_: id  0 | task 0 | slot decode token, id=36588, n_ctx = 32768, n_tokens = 2640, truncated = 0
0.06.812.592 D slot handle_last_: id  0 | task 0 | slot decode token, id=1141, n_ctx = 32768, n_tokens = 2641, truncated = 0
0.06.828.908 D slot handle_last_: id  0 | task 0 | slot decode token, id=2984, n_ctx = 32768, n_tokens = 2642, truncated = 0
0.06.845.188 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2643, truncated = 0
0.06.861.493 D slot handle_last_: id  0 | task 0 | slot decode token, id=4276, n_ctx = 32768, n_tokens = 2644, truncated = 0
0.06.878.028 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2645, truncated = 0
0.06.894.368 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2646, truncated = 0
0.06.910.696 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2647, truncated = 0
0.06.926.979 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2648, truncated = 0
0.06.943.388 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2649, truncated = 0
0.06.959.853 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2650, truncated = 0
0.06.976.268 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2651, truncated = 0
0.06.992.703 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2652, truncated = 0
0.07.009.149 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2653, truncated = 0
0.07.025.680 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2654, truncated = 0
