0.00.274.746 I load_tensors: offloaded 37/37 layers to GPU
0.00.274.747 I load_tensors:   CPU_Mapped model buffer size =   333.84 MiB
0.00.274.747 I load_tensors:  MTL0_Mapped model buffer size =  4789.19 MiB
0.00.275.810 I llama_context: n_ctx                 = 32768
0.00.275.910 I llama_context:        CPU  output buffer size =     0.58 MiB
0.00.368.465 I llama_kv_cache:       MTL0 KV buffer size =  4608.00 MiB
0.00.504.028 I sched_reserve:       MTL0 compute buffer size =   202.37 MiB
0.00.504.029 I sched_reserve:        CPU compute buffer size =    48.01 MiB
0.00.576.991 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.06.921.450 D slot handle_last_: id  0 | task 0 | slot decode token, id=8201, n_ctx = 32768, n_tokens = 3570, truncated = 0
0.06.934.581 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3571, truncated = 0
0.06.947.854 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 32768, n_tokens = 3572, truncated = 0
0.06.960.967 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 3573, truncated = 0
0.06.974.040 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3574, truncated = 0
0.06.987.273 D slot handle_last_: id  0 | task 0 | slot decode token, id=6, n_ctx = 32768, n_tokens = 3575, truncated = 0
0.07.000.330 D slot handle_last_: id  0 | task 0 | slot decode token, id=73324, n_ctx = 32768, n_tokens = 3576, truncated = 0
0.07.013.537 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3577, truncated = 0
0.07.026.707 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 32768, n_tokens = 3578, truncated = 0
0.07.039.942 D slot handle_last_: id  0 | task 0 | slot decode token, id=8679, n_ctx = 32768, n_tokens = 3579, truncated = 0
0.07.052.998 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 32768, n_tokens = 3580, truncated = 0
0.07.066.105 D slot handle_last_: id  0 | task 0 | slot decode token, id=32692, n_ctx = 32768, n_tokens = 3581, truncated = 0
0.07.079.205 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3582, truncated = 0
0.07.092.386 D slot handle_last_: id  0 | task 0 | slot decode token, id=11179, n_ctx = 32768, n_tokens = 3583, truncated = 0
0.07.105.504 D slot handle_last_: id  0 | task 0 | slot decode token, id=1134, n_ctx = 32768, n_tokens = 3584, truncated = 0
0.07.119.473 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3585, truncated = 0
0.07.132.696 D slot handle_last_: id  0 | task 0 | slot decode token, id=73955, n_ctx = 32768, n_tokens = 3586, truncated = 0
0.07.145.947 D slot handle_last_: id  0 | task 0 | slot decode token, id=1105, n_ctx = 32768, n_tokens = 3587, truncated = 0
0.07.159.092 D slot handle_last_: id  0 | task 0 | slot decode token, id=448, n_ctx = 32768, n_tokens = 3588, truncated = 0
0.07.172.149 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 32768, n_tokens = 3589, truncated = 0
0.07.185.041 D slot handle_last_: id  0 | task 0 | slot decode token, id=23149, n_ctx = 32768, n_tokens = 3590, truncated = 0
0.07.198.297 D slot handle_last_: id  0 | task 0 | slot decode token, id=72803, n_ctx = 32768, n_tokens = 3591, truncated = 0
0.07.211.462 D slot handle_last_: id  0 | task 0 | slot decode token, id=382, n_ctx = 32768, n_tokens = 3592, truncated = 0
0.07.224.618 D slot handle_last_: id  0 | task 0 | slot decode token, id=785, n_ctx = 32768, n_tokens = 3593, truncated = 0
0.07.237.840 D slot handle_last_: id  0 | task 0 | slot decode token, id=12751, n_ctx = 32768, n_tokens = 3594, truncated = 0
0.07.250.897 D slot handle_last_: id  0 | task 0 | slot decode token, id=20448, n_ctx = 32768, n_tokens = 3595, truncated = 0
0.07.264.059 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3596, truncated = 0
0.07.277.088 D slot handle_last_: id  0 | task 0 | slot decode token, id=17779, n_ctx = 32768, n_tokens = 3597, truncated = 0
0.07.290.364 D slot handle_last_: id  0 | task 0 | slot decode token, id=1948, n_ctx = 32768, n_tokens = 3598, truncated = 0
0.07.303.548 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3599, truncated = 0
0.07.316.729 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 32768, n_tokens = 3600, truncated = 0
0.07.329.911 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 32768, n_tokens = 3601, truncated = 0
0.07.343.127 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3602, truncated = 0
0.07.356.250 D slot handle_last_: id  0 | task 0 | slot decode token, id=6326, n_ctx = 32768, n_tokens = 3603, truncated = 0
0.07.369.478 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3604, truncated = 0
0.07.382.522 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3605, truncated = 0
0.07.395.734 D slot handle_last_: id  0 | task 0 | slot decode token, id=43409, n_ctx = 32768, n_tokens = 3606, truncated = 0
0.07.408.833 D slot handle_last_: id  0 | task 0 | slot decode token, id=1103, n_ctx = 32768, n_tokens = 3607, truncated = 0
0.07.421.966 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 32768, n_tokens = 3608, truncated = 0
0.07.435.191 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3609, truncated = 0
0.07.448.371 D slot handle_last_: id  0 | task 0 | slot decode token, id=4312, n_ctx = 32768, n_tokens = 3610, truncated = 0
0.07.461.454 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3611, truncated = 0
0.07.474.668 D slot handle_last_: id  0 | task 0 | slot decode token, id=16601, n_ctx = 32768, n_tokens = 3612, truncated = 0
0.07.487.725 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 3613, truncated = 0
0.07.501.014 D slot handle_last_: id  0 | task 0 | slot decode token, id=54767, n_ctx = 32768, n_tokens = 3614, truncated = 0
0.07.514.078 D slot handle_last_: id  0 | task 0 | slot decode token, id=979, n_ctx = 32768, n_tokens = 3615, truncated = 0
0.07.527.307 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3616, truncated = 0
0.07.540.489 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 32768, n_tokens = 3617, truncated = 0
0.07.553.717 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 3618, truncated = 0
0.07.566.948 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3619, truncated = 0
0.07.579.996 D slot handle_last_: id  0 | task 0 | slot decode token, id=11223, n_ctx = 32768, n_tokens = 3620, truncated = 0
0.07.593.240 D slot handle_last_: id  0 | task 0 | slot decode token, id=21085, n_ctx = 32768, n_tokens = 3621, truncated = 0
0.07.606.347 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 3622, truncated = 0
0.07.619.577 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3623, truncated = 0
0.07.632.757 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 32768, n_tokens = 3624, truncated = 0
0.07.645.953 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3625, truncated = 0
0.07.659.220 D slot handle_last_: id  0 | task 0 | slot decode token, id=44777, n_ctx = 32768, n_tokens = 3626, truncated = 0
0.07.672.431 D slot handle_last_: id  0 | task 0 | slot decode token, id=438, n_ctx = 32768, n_tokens = 3627, truncated = 0
0.07.685.421 D slot handle_last_: id  0 | task 0 | slot decode token, id=65175, n_ctx = 32768, n_tokens = 3628, truncated = 0
0.07.698.673 D slot handle_last_: id  0 | task 0 | slot decode token, id=398, n_ctx = 32768, n_tokens = 3629, truncated = 0
0.07.711.661 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3630, truncated = 0
0.07.724.920 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 3631, truncated = 0
0.07.737.992 D slot handle_last_: id  0 | task 0 | slot decode token, id=947, n_ctx = 32768, n_tokens = 3632, truncated = 0
0.07.751.111 D slot handle_last_: id  0 | task 0 | slot decode token, id=9627, n_ctx = 32768, n_tokens = 3633, truncated = 0
0.07.764.291 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3634, truncated = 0
0.07.777.375 D slot handle_last_: id  0 | task 0 | slot decode token, id=14554, n_ctx = 32768, n_tokens = 3635, truncated = 0
0.07.790.620 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3636, truncated = 0
0.07.803.748 D slot handle_last_: id  0 | task 0 | slot decode token, id=2138, n_ctx = 32768, n_tokens = 3637, truncated = 0
0.07.816.885 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3638, truncated = 0
0.07.829.994 D slot handle_last_: id  0 | task 0 | slot decode token, id=5994, n_ctx = 32768, n_tokens = 3639, truncated = 0
0.07.843.229 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3640, truncated = 0
0.07.856.351 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3641, truncated = 0
0.07.869.454 D slot handle_last_: id  0 | task 0 | slot decode token, id=5312, n_ctx = 32768, n_tokens = 3642, truncated = 0
0.07.882.697 D slot handle_last_: id  0 | task 0 | slot decode token, id=1212, n_ctx = 32768, n_tokens = 3643, truncated = 0
0.07.895.812 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3644, truncated = 0
0.07.909.075 D slot handle_last_: id  0 | task 0 | slot decode token, id=2971, n_ctx = 32768, n_tokens = 3645, truncated = 0
