0.00.277.096 I load_tensors: offloaded 37/37 layers to GPU
0.00.277.097 I load_tensors:   CPU_Mapped model buffer size =   333.84 MiB
0.00.277.098 I load_tensors:  MTL0_Mapped model buffer size =  4789.19 MiB
0.00.278.090 I llama_context: n_ctx                 = 32768
0.00.278.206 I llama_context:        CPU  output buffer size =     0.58 MiB
0.00.367.595 I llama_kv_cache:       MTL0 KV buffer size =  4608.00 MiB
0.00.497.164 I sched_reserve:       MTL0 compute buffer size =   202.37 MiB
0.00.497.165 I sched_reserve:        CPU compute buffer size =    48.01 MiB
0.00.567.929 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.05.912.048 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3492, truncated = 0
0.05.925.204 D slot handle_last_: id  0 | task 0 | slot decode token, id=1674, n_ctx = 32768, n_tokens = 3493, truncated = 0
0.05.938.321 D slot handle_last_: id  0 | task 0 | slot decode token, id=596, n_ctx = 32768, n_tokens = 3494, truncated = 0
0.05.951.468 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3495, truncated = 0
0.05.964.598 D slot handle_last_: id  0 | task 0 | slot decode token, id=1221, n_ctx = 32768, n_tokens = 3496, truncated = 0
0.05.977.797 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3497, truncated = 0
0.05.990.866 D slot handle_last_: id  0 | task 0 | slot decode token, id=65435, n_ctx = 32768, n_tokens = 3498, truncated = 0
0.06.003.595 D slot handle_last_: id  0 | task 0 | slot decode token, id=299, n_ctx = 32768, n_tokens = 3499, truncated = 0
0.06.016.844 D slot handle_last_: id  0 | task 0 | slot decode token, id=3346, n_ctx = 32768, n_tokens = 3500, truncated = 0
0.06.030.222 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3501, truncated = 0
0.06.043.436 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 3502, truncated = 0
0.06.056.626 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 32768, n_tokens = 3503, truncated = 0
0.06.069.793 D slot handle_last_: id  0 | task 0 | slot decode token, id=65435, n_ctx = 32768, n_tokens = 3504, truncated = 0
0.06.083.062 D slot handle_last_: id  0 | task 0 | slot decode token, id=299, n_ctx = 32768, n_tokens = 3505, truncated = 0
0.06.096.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=3346, n_ctx = 32768, n_tokens = 3506, truncated = 0
0.06.109.297 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3507, truncated = 0
0.06.122.338 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3508, truncated = 0
0.06.135.332 D slot handle_last_: id  0 | task 0 | slot decode token, id=7481, n_ctx = 32768, n_tokens = 3509, truncated = 0
0.06.148.496 D slot handle_last_: id  0 | task 0 | slot decode token, id=438, n_ctx = 32768, n_tokens = 3510, truncated = 0
0.06.161.242 D slot handle_last_: id  0 | task 0 | slot decode token, id=41342, n_ctx = 32768, n_tokens = 3511, truncated = 0
0.06.174.126 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3512, truncated = 0
0.06.187.278 D slot handle_last_: id  0 | task 0 | slot decode token, id=12409, n_ctx = 32768, n_tokens = 3513, truncated = 0
0.06.200.299 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3514, truncated = 0
0.06.213.448 D slot handle_last_: id  0 | task 0 | slot decode token, id=1033, n_ctx = 32768, n_tokens = 3515, truncated = 0
0.06.226.603 D slot handle_last_: id  0 | task 0 | slot decode token, id=32645, n_ctx = 32768, n_tokens = 3516, truncated = 0
0.06.239.704 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3517, truncated = 0
0.06.252.929 D slot handle_last_: id  0 | task 0 | slot decode token, id=9575, n_ctx = 32768, n_tokens = 3518, truncated = 0
0.06.266.076 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3519, truncated = 0
0.06.279.309 D slot handle_last_: id  0 | task 0 | slot decode token, id=3635, n_ctx = 32768, n_tokens = 3520, truncated = 0
0.06.292.424 D slot handle_last_: id  0 | task 0 | slot decode token, id=472, n_ctx = 32768, n_tokens = 3521, truncated = 0
0.06.305.596 D slot handle_last_: id  0 | task 0 | slot decode token, id=10862, n_ctx = 32768, n_tokens = 3522, truncated = 0
0.06.318.704 D slot handle_last_: id  0 | task 0 | slot decode token, id=6, n_ctx = 32768, n_tokens = 3523, truncated = 0
0.06.331.851 D slot handle_last_: id  0 | task 0 | slot decode token, id=348, n_ctx = 32768, n_tokens = 3524, truncated = 0
0.06.345.061 D slot handle_last_: id  0 | task 0 | slot decode token, id=395, n_ctx = 32768, n_tokens = 3525, truncated = 0
0.06.358.191 D slot handle_last_: id  0 | task 0 | slot decode token, id=1127, n_ctx = 32768, n_tokens = 3526, truncated = 0
0.06.371.404 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3527, truncated = 0
0.06.384.569 D slot handle_last_: id  0 | task 0 | slot decode token, id=448, n_ctx = 32768, n_tokens = 3528, truncated = 0
0.06.397.687 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 3529, truncated = 0
0.06.410.750 D slot handle_last_: id  0 | task 0 | slot decode token, id=1299, n_ctx = 32768, n_tokens = 3530, truncated = 0
0.06.423.923 D slot handle_last_: id  0 | task 0 | slot decode token, id=51885, n_ctx = 32768, n_tokens = 3531, truncated = 0
0.06.437.082 D slot handle_last_: id  0 | task 0 | slot decode token, id=49287, n_ctx = 32768, n_tokens = 3532, truncated = 0
0.06.450.107 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3533, truncated = 0
0.06.463.514 D slot handle_last_: id  0 | task 0 | slot decode token, id=9736, n_ctx = 32768, n_tokens = 3534, truncated = 0
0.06.476.562 D slot handle_last_: id  0 | task 0 | slot decode token, id=610, n_ctx = 32768, n_tokens = 3535, truncated = 0
0.06.489.654 D slot handle_last_: id  0 | task 0 | slot decode token, id=685, n_ctx = 32768, n_tokens = 3536, truncated = 0
0.06.502.819 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 3537, truncated = 0
0.06.515.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 32768, n_tokens = 3538, truncated = 0
0.06.529.074 D slot handle_last_: id  0 | task 0 | slot decode token, id=472, n_ctx = 32768, n_tokens = 3539, truncated = 0
0.06.542.230 D slot handle_last_: id  0 | task 0 | slot decode token, id=10862, n_ctx = 32768, n_tokens = 3540, truncated = 0
0.06.555.465 D slot handle_last_: id  0 | task 0 | slot decode token, id=1221, n_ctx = 32768, n_tokens = 3541, truncated = 0
0.06.568.733 D slot handle_last_: id  0 | task 0 | slot decode token, id=6519, n_ctx = 32768, n_tokens = 3542, truncated = 0
0.06.581.915 D slot handle_last_: id  0 | task 0 | slot decode token, id=389, n_ctx = 32768, n_tokens = 3543, truncated = 0
0.06.595.040 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3544, truncated = 0
0.06.608.257 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 32768, n_tokens = 3545, truncated = 0
0.06.621.292 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 3546, truncated = 0
0.06.634.419 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3547, truncated = 0
0.06.647.535 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3548, truncated = 0
0.06.660.514 D slot handle_last_: id  0 | task 0 | slot decode token, id=24913, n_ctx = 32768, n_tokens = 3549, truncated = 0
0.06.673.656 D slot handle_last_: id  0 | task 0 | slot decode token, id=1105, n_ctx = 32768, n_tokens = 3550, truncated = 0
0.06.686.770 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3551, truncated = 0
0.06.699.790 D slot handle_last_: id  0 | task 0 | slot decode token, id=30014, n_ctx = 32768, n_tokens = 3552, truncated = 0
0.06.712.942 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3553, truncated = 0
0.06.726.075 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3554, truncated = 0
0.06.739.144 D slot handle_last_: id  0 | task 0 | slot decode token, id=11563, n_ctx = 32768, n_tokens = 3555, truncated = 0
0.06.752.333 D slot handle_last_: id  0 | task 0 | slot decode token, id=3760, n_ctx = 32768, n_tokens = 3556, truncated = 0
0.06.765.416 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3557, truncated = 0
0.06.778.448 D slot handle_last_: id  0 | task 0 | slot decode token, id=1380, n_ctx = 32768, n_tokens = 3558, truncated = 0
0.06.791.697 D slot handle_last_: id  0 | task 0 | slot decode token, id=807, n_ctx = 32768, n_tokens = 3559, truncated = 0
0.06.804.782 D slot handle_last_: id  0 | task 0 | slot decode token, id=16105, n_ctx = 32768, n_tokens = 3560, truncated = 0
0.06.817.853 D slot handle_last_: id  0 | task 0 | slot decode token, id=7882, n_ctx = 32768, n_tokens = 3561, truncated = 0
0.06.830.901 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3562, truncated = 0
0.06.844.012 D slot handle_last_: id  0 | task 0 | slot decode token, id=5312, n_ctx = 32768, n_tokens = 3563, truncated = 0
0.06.857.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=1119, n_ctx = 32768, n_tokens = 3564, truncated = 0
0.06.870.221 D slot handle_last_: id  0 | task 0 | slot decode token, id=12751, n_ctx = 32768, n_tokens = 3565, truncated = 0
0.06.883.545 D slot handle_last_: id  0 | task 0 | slot decode token, id=17971, n_ctx = 32768, n_tokens = 3566, truncated = 0
0.06.896.846 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 3567, truncated = 0
0.06.909.943 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 32768, n_tokens = 3568, truncated = 0
0.06.923.018 D slot handle_last_: id  0 | task 0 | slot decode token, id=1467, n_ctx = 32768, n_tokens = 3569, truncated = 0
0.06.936.241 D slot handle_last_: id  0 | task 0 | slot decode token, id=8201, n_ctx = 32768, n_tokens = 3570, truncated = 0
0.06.949.362 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3571, truncated = 0
0.06.962.445 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 32768, n_tokens = 3572, truncated = 0
0.06.975.632 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 3573, truncated = 0
0.06.988.865 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3574, truncated = 0
0.07.002.069 D slot handle_last_: id  0 | task 0 | slot decode token, id=6, n_ctx = 32768, n_tokens = 3575, truncated = 0
0.07.015.104 D slot handle_last_: id  0 | task 0 | slot decode token, id=73324, n_ctx = 32768, n_tokens = 3576, truncated = 0
0.07.028.232 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3577, truncated = 0
0.07.041.461 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 32768, n_tokens = 3578, truncated = 0
0.07.054.628 D slot handle_last_: id  0 | task 0 | slot decode token, id=8679, n_ctx = 32768, n_tokens = 3579, truncated = 0
0.07.067.792 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 32768, n_tokens = 3580, truncated = 0
0.07.081.095 D slot handle_last_: id  0 | task 0 | slot decode token, id=32692, n_ctx = 32768, n_tokens = 3581, truncated = 0
0.07.094.328 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3582, truncated = 0
0.07.107.363 D slot handle_last_: id  0 | task 0 | slot decode token, id=11179, n_ctx = 32768, n_tokens = 3583, truncated = 0
0.07.120.412 D slot handle_last_: id  0 | task 0 | slot decode token, id=1134, n_ctx = 32768, n_tokens = 3584, truncated = 0
0.07.134.415 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3585, truncated = 0
0.07.147.663 D slot handle_last_: id  0 | task 0 | slot decode token, id=73955, n_ctx = 32768, n_tokens = 3586, truncated = 0
0.07.160.743 D slot handle_last_: id  0 | task 0 | slot decode token, id=1105, n_ctx = 32768, n_tokens = 3587, truncated = 0
0.07.173.889 D slot handle_last_: id  0 | task 0 | slot decode token, id=448, n_ctx = 32768, n_tokens = 3588, truncated = 0
0.07.186.742 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 32768, n_tokens = 3589, truncated = 0
0.07.200.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=23149, n_ctx = 32768, n_tokens = 3590, truncated = 0
0.07.213.374 D slot handle_last_: id  0 | task 0 | slot decode token, id=72803, n_ctx = 32768, n_tokens = 3591, truncated = 0
0.07.226.499 D slot handle_last_: id  0 | task 0 | slot decode token, id=382, n_ctx = 32768, n_tokens = 3592, truncated = 0
0.07.239.687 D slot handle_last_: id  0 | task 0 | slot decode token, id=785, n_ctx = 32768, n_tokens = 3593, truncated = 0
0.07.252.863 D slot handle_last_: id  0 | task 0 | slot decode token, id=12751, n_ctx = 32768, n_tokens = 3594, truncated = 0
0.07.265.911 D slot handle_last_: id  0 | task 0 | slot decode token, id=20448, n_ctx = 32768, n_tokens = 3595, truncated = 0
0.07.278.979 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3596, truncated = 0
0.07.292.297 D slot handle_last_: id  0 | task 0 | slot decode token, id=17779, n_ctx = 32768, n_tokens = 3597, truncated = 0
0.07.305.497 D slot handle_last_: id  0 | task 0 | slot decode token, id=1948, n_ctx = 32768, n_tokens = 3598, truncated = 0
0.07.318.703 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3599, truncated = 0
0.07.331.849 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 32768, n_tokens = 3600, truncated = 0
0.07.344.930 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 32768, n_tokens = 3601, truncated = 0
0.07.358.167 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3602, truncated = 0
0.07.371.357 D slot handle_last_: id  0 | task 0 | slot decode token, id=6326, n_ctx = 32768, n_tokens = 3603, truncated = 0
0.07.384.640 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3604, truncated = 0
0.07.397.872 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3605, truncated = 0
0.07.411.112 D slot handle_last_: id  0 | task 0 | slot decode token, id=43409, n_ctx = 32768, n_tokens = 3606, truncated = 0
0.07.424.333 D slot handle_last_: id  0 | task 0 | slot decode token, id=1103, n_ctx = 32768, n_tokens = 3607, truncated = 0
0.07.437.344 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 32768, n_tokens = 3608, truncated = 0
0.07.450.607 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3609, truncated = 0
0.07.463.771 D slot handle_last_: id  0 | task 0 | slot decode token, id=4312, n_ctx = 32768, n_tokens = 3610, truncated = 0
0.07.476.820 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3611, truncated = 0
0.07.490.098 D slot handle_last_: id  0 | task 0 | slot decode token, id=16601, n_ctx = 32768, n_tokens = 3612, truncated = 0
0.07.503.266 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 3613, truncated = 0
0.07.516.458 D slot handle_last_: id  0 | task 0 | slot decode token, id=54767, n_ctx = 32768, n_tokens = 3614, truncated = 0
0.07.529.534 D slot handle_last_: id  0 | task 0 | slot decode token, id=979, n_ctx = 32768, n_tokens = 3615, truncated = 0
0.07.542.666 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3616, truncated = 0
0.07.555.966 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 32768, n_tokens = 3617, truncated = 0
0.07.569.139 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 3618, truncated = 0
0.07.582.242 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3619, truncated = 0
0.07.595.487 D slot handle_last_: id  0 | task 0 | slot decode token, id=11223, n_ctx = 32768, n_tokens = 3620, truncated = 0
0.07.608.641 D slot handle_last_: id  0 | task 0 | slot decode token, id=21085, n_ctx = 32768, n_tokens = 3621, truncated = 0
0.07.621.509 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 3622, truncated = 0
0.07.634.370 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 32768, n_tokens = 3623, truncated = 0
0.07.647.454 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 32768, n_tokens = 3624, truncated = 0
0.07.660.436 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3625, truncated = 0
0.07.673.358 D slot handle_last_: id  0 | task 0 | slot decode token, id=44777, n_ctx = 32768, n_tokens = 3626, truncated = 0
0.07.686.547 D slot handle_last_: id  0 | task 0 | slot decode token, id=438, n_ctx = 32768, n_tokens = 3627, truncated = 0
0.07.699.678 D slot handle_last_: id  0 | task 0 | slot decode token, id=65175, n_ctx = 32768, n_tokens = 3628, truncated = 0
0.07.712.906 D slot handle_last_: id  0 | task 0 | slot decode token, id=398, n_ctx = 32768, n_tokens = 3629, truncated = 0
0.07.726.088 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 3630, truncated = 0
0.07.739.175 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 3631, truncated = 0
0.07.752.120 D slot handle_last_: id  0 | task 0 | slot decode token, id=947, n_ctx = 32768, n_tokens = 3632, truncated = 0
0.07.765.340 D slot handle_last_: id  0 | task 0 | slot decode token, id=9627, n_ctx = 32768, n_tokens = 3633, truncated = 0
0.07.778.292 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 3634, truncated = 0
0.07.791.523 D slot handle_last_: id  0 | task 0 | slot decode token, id=14554, n_ctx = 32768, n_tokens = 3635, truncated = 0
0.07.804.664 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3636, truncated = 0
0.07.817.898 D slot handle_last_: id  0 | task 0 | slot decode token, id=2138, n_ctx = 32768, n_tokens = 3637, truncated = 0
0.07.831.100 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3638, truncated = 0
0.07.844.262 D slot handle_last_: id  0 | task 0 | slot decode token, id=5994, n_ctx = 32768, n_tokens = 3639, truncated = 0
0.07.857.325 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 32768, n_tokens = 3640, truncated = 0
0.07.870.414 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 3641, truncated = 0
0.07.883.616 D slot handle_last_: id  0 | task 0 | slot decode token, id=5312, n_ctx = 32768, n_tokens = 3642, truncated = 0
0.07.896.867 D slot handle_last_: id  0 | task 0 | slot decode token, id=1212, n_ctx = 32768, n_tokens = 3643, truncated = 0
0.07.910.021 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 3644, truncated = 0
0.07.923.148 D slot handle_last_: id  0 | task 0 | slot decode token, id=2971, n_ctx = 32768, n_tokens = 3645, truncated = 0
