0.00.097.353 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.01.053.851 I load_tensors: offloaded 41/41 layers to GPU
0.01.053.853 I load_tensors:   CPU_Mapped model buffer size =   515.31 MiB
0.01.053.854 I load_tensors:  MTL0_Mapped model buffer size = 21098.65 MiB
0.01.056.908 I llama_context: n_ctx                 = 32768
0.01.057.201 I llama_context:        CPU  output buffer size =     0.95 MiB
0.01.099.530 I llama_kv_cache:       MTL0 KV buffer size =   640.00 MiB
0.01.124.144 I llama_memory_recurrent:       MTL0 RS buffer size =    62.81 MiB
0.01.137.915 I sched_reserve:       MTL0 compute buffer size =   154.48 MiB
0.01.137.917 I sched_reserve:        CPU compute buffer size =    40.02 MiB
0.01.210.414 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.05.474.116 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.05.494.133 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.05.513.716 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.05.533.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.05.553.006 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.05.572.745 D slot handle_last_: id  0 | task 0 | slot decode token, id=60, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.05.593.425 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.05.613.030 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.05.632.659 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.05.652.490 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.05.672.122 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.05.692.817 D slot handle_last_: id  0 | task 0 | slot decode token, id=2233, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.05.712.501 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.05.732.352 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.05.752.204 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.05.771.721 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.05.791.134 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.05.811.443 D slot handle_last_: id  0 | task 0 | slot decode token, id=6816, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.05.831.042 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.05.851.677 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.05.871.351 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.05.891.179 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.05.911.020 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.05.930.612 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.05.951.250 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.05.970.994 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.05.990.785 D slot handle_last_: id  0 | task 0 | slot decode token, id=20417, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.06.010.599 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.06.030.237 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.06.051.043 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.06.071.168 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.06.090.946 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.06.110.996 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.06.130.991 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.06.152.040 D slot handle_last_: id  0 | task 0 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.06.171.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=424, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.06.192.439 D slot handle_last_: id  0 | task 0 | slot decode token, id=7944, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.06.212.247 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.06.231.944 D slot handle_last_: id  0 | task 0 | slot decode token, id=2702, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.06.252.759 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.06.272.372 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.06.293.230 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.06.313.328 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.06.334.334 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.06.354.526 D slot handle_last_: id  0 | task 0 | slot decode token, id=4031, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.06.374.265 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.06.394.449 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.06.414.637 D slot handle_last_: id  0 | task 0 | slot decode token, id=1414, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.06.435.612 D slot handle_last_: id  0 | task 0 | slot decode token, id=2640, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.06.455.625 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.06.476.632 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.06.496.768 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.06.517.714 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.06.539.903 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.06.561.410 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.06.581.966 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.06.602.832 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.06.623.309 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.06.644.442 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.06.665.048 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.06.686.276 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.06.706.914 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.06.728.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.06.750.217 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.06.770.712 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.06.792.993 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.06.813.522 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.06.835.255 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.06.855.509 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.06.877.099 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.06.897.754 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.06.919.276 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.06.939.863 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.06.961.254 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.06.981.828 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.07.002.973 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.07.023.601 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.07.044.858 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.07.066.053 D slot handle_last_: id  0 | task 0 | slot decode token, id=28197, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.07.086.822 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.07.106.752 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.07.127.656 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.07.148.469 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.07.169.926 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.07.191.880 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.07.212.640 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.07.234.928 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.07.255.999 D slot handle_last_: id  0 | task 0 | slot decode token, id=60, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.07.277.723 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.07.298.986 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.07.319.806 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.07.340.893 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2599, truncated = 0
0.07.361.681 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2600, truncated = 0
0.07.383.042 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2601, truncated = 0
0.07.403.705 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2602, truncated = 0
0.07.425.906 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2603, truncated = 0
0.07.446.761 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2604, truncated = 0
0.07.468.108 D slot handle_last_: id  0 | task 0 | slot decode token, id=1528, n_ctx = 32768, n_tokens = 2605, truncated = 0
0.07.489.028 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2606, truncated = 0
0.07.510.839 D slot handle_last_: id  0 | task 0 | slot decode token, id=4581, n_ctx = 32768, n_tokens = 2607, truncated = 0
0.07.531.614 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 32768, n_tokens = 2608, truncated = 0
0.07.552.943 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2609, truncated = 0
0.07.574.213 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2610, truncated = 0
0.07.595.143 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2611, truncated = 0
0.07.616.381 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2612, truncated = 0
0.07.637.104 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2613, truncated = 0
0.07.658.439 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2614, truncated = 0
0.07.679.567 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2615, truncated = 0
0.07.701.218 D slot handle_last_: id  0 | task 0 | slot decode token, id=4276, n_ctx = 32768, n_tokens = 2616, truncated = 0
0.07.721.948 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2617, truncated = 0
0.07.743.383 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2618, truncated = 0
0.07.763.893 D slot handle_last_: id  0 | task 0 | slot decode token, id=1414, n_ctx = 32768, n_tokens = 2619, truncated = 0
0.07.785.326 D slot handle_last_: id  0 | task 0 | slot decode token, id=32726, n_ctx = 32768, n_tokens = 2620, truncated = 0
0.07.806.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2621, truncated = 0
0.07.827.668 D slot handle_last_: id  0 | task 0 | slot decode token, id=40123, n_ctx = 32768, n_tokens = 2622, truncated = 0
0.07.848.935 D slot handle_last_: id  0 | task 0 | slot decode token, id=34242, n_ctx = 32768, n_tokens = 2623, truncated = 0
0.07.869.935 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2624, truncated = 0
0.07.891.346 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2625, truncated = 0
0.07.912.178 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2626, truncated = 0
0.07.934.398 D slot handle_last_: id  0 | task 0 | slot decode token, id=16067, n_ctx = 32768, n_tokens = 2627, truncated = 0
0.07.955.374 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2628, truncated = 0
0.07.977.144 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2629, truncated = 0
0.07.998.337 D slot handle_last_: id  0 | task 0 | slot decode token, id=694, n_ctx = 32768, n_tokens = 2630, truncated = 0
0.08.019.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=5529, n_ctx = 32768, n_tokens = 2631, truncated = 0
0.08.040.965 D slot handle_last_: id  0 | task 0 | slot decode token, id=874, n_ctx = 32768, n_tokens = 2632, truncated = 0
0.08.062.003 D slot handle_last_: id  0 | task 0 | slot decode token, id=3050, n_ctx = 32768, n_tokens = 2633, truncated = 0
0.08.084.543 D slot handle_last_: id  0 | task 0 | slot decode token, id=9104, n_ctx = 32768, n_tokens = 2634, truncated = 0
0.08.105.670 D slot handle_last_: id  0 | task 0 | slot decode token, id=1698, n_ctx = 32768, n_tokens = 2635, truncated = 0
0.08.127.587 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 32768, n_tokens = 2636, truncated = 0
0.08.148.286 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2637, truncated = 0
0.08.170.163 D slot handle_last_: id  0 | task 0 | slot decode token, id=7796, n_ctx = 32768, n_tokens = 2638, truncated = 0
0.08.192.810 D slot handle_last_: id  0 | task 0 | slot decode token, id=4924, n_ctx = 32768, n_tokens = 2639, truncated = 0
0.08.213.800 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2640, truncated = 0
0.08.235.701 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 32768, n_tokens = 2641, truncated = 0
0.08.256.687 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 32768, n_tokens = 2642, truncated = 0
0.08.278.136 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2643, truncated = 0
0.08.300.403 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2644, truncated = 0
0.08.321.277 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 32768, n_tokens = 2645, truncated = 0
0.08.343.104 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2646, truncated = 0
0.08.364.280 I slot print_timing: id  0 | task 0 | prompt eval time =    2268.26 ms /  2452 tokens (    0.93 ms per token,  1081.01 tokens per second)
0.08.364.284 I slot print_timing: id  0 | task 0 |        eval time =    4033.04 ms /   196 tokens (   20.68 ms per token,    48.35 tokens per second)
0.12.029.248 D slot handle_last_: id  0 | task 203 | slot decode token, id=760, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.12.051.511 D slot handle_last_: id  0 | task 203 | slot decode token, id=3049, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.12.071.268 D slot handle_last_: id  0 | task 203 | slot decode token, id=16067, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.12.090.492 D slot handle_last_: id  0 | task 203 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.12.110.972 D slot handle_last_: id  0 | task 203 | slot decode token, id=31258, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.12.130.221 D slot handle_last_: id  0 | task 203 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2393, truncated = 0
