0.00.038.517 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.01.069.786 I load_tensors: offloaded 81/81 layers to GPU
0.01.069.789 I load_tensors:   CPU_Mapped model buffer size =   563.62 MiB
0.01.069.789 I load_tensors:  MTL0_Mapped model buffer size = 28808.33 MiB
0.01.071.037 I llama_context: n_ctx                 = 32768
0.01.071.147 I llama_context:        CPU  output buffer size =     0.49 MiB
0.01.187.749 I llama_kv_cache:       MTL0 KV buffer size =  6272.00 MiB
0.01.383.307 I sched_reserve:       MTL0 compute buffer size =   246.01 MiB
0.01.383.312 I sched_reserve:        CPU compute buffer size =    64.01 MiB
0.01.705.021 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.19.993.267 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.20.101.150 D slot handle_last_: id  0 | task 0 | slot decode token, id=2380, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.20.208.966 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.20.317.290 D slot handle_last_: id  0 | task 0 | slot decode token, id=15453, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.20.425.322 D slot handle_last_: id  0 | task 0 | slot decode token, id=18799, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.20.533.284 D slot handle_last_: id  0 | task 0 | slot decode token, id=719, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.20.640.896 D slot handle_last_: id  0 | task 0 | slot decode token, id=26968, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.20.748.716 D slot handle_last_: id  0 | task 0 | slot decode token, id=4245, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.20.856.540 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.20.964.301 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.21.072.082 D slot handle_last_: id  0 | task 0 | slot decode token, id=293, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.21.182.530 D slot handle_last_: id  0 | task 0 | slot decode token, id=2234, n_ctx = 32768, n_tokens = 2437, truncated = 0
0.21.290.956 D slot handle_last_: id  0 | task 0 | slot decode token, id=839, n_ctx = 32768, n_tokens = 2438, truncated = 0
0.21.398.677 D slot handle_last_: id  0 | task 0 | slot decode token, id=11572, n_ctx = 32768, n_tokens = 2439, truncated = 0
0.21.506.454 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2440, truncated = 0
0.21.614.303 D slot handle_last_: id  0 | task 0 | slot decode token, id=720, n_ctx = 32768, n_tokens = 2441, truncated = 0
0.21.722.192 D slot handle_last_: id  0 | task 0 | slot decode token, id=2232, n_ctx = 32768, n_tokens = 2442, truncated = 0
0.21.830.296 D slot handle_last_: id  0 | task 0 | slot decode token, id=11867, n_ctx = 32768, n_tokens = 2443, truncated = 0
0.21.938.057 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2444, truncated = 0
0.22.045.664 D slot handle_last_: id  0 | task 0 | slot decode token, id=330, n_ctx = 32768, n_tokens = 2445, truncated = 0
0.22.153.922 D slot handle_last_: id  0 | task 0 | slot decode token, id=60628, n_ctx = 32768, n_tokens = 2446, truncated = 0
0.22.261.796 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2447, truncated = 0
0.22.369.791 D slot handle_last_: id  0 | task 0 | slot decode token, id=4183, n_ctx = 32768, n_tokens = 2448, truncated = 0
0.22.477.656 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2449, truncated = 0
0.22.585.528 D slot handle_last_: id  0 | task 0 | slot decode token, id=11572, n_ctx = 32768, n_tokens = 2450, truncated = 0
0.22.693.484 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2451, truncated = 0
0.22.801.342 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 32768, n_tokens = 2452, truncated = 0
0.22.909.226 D slot handle_last_: id  0 | task 0 | slot decode token, id=3116, n_ctx = 32768, n_tokens = 2453, truncated = 0
0.23.016.891 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 32768, n_tokens = 2454, truncated = 0
0.23.124.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=1124, n_ctx = 32768, n_tokens = 2455, truncated = 0
0.23.232.430 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2456, truncated = 0
0.23.340.300 D slot handle_last_: id  0 | task 0 | slot decode token, id=77903, n_ctx = 32768, n_tokens = 2457, truncated = 0
0.23.448.183 D slot handle_last_: id  0 | task 0 | slot decode token, id=387, n_ctx = 32768, n_tokens = 2458, truncated = 0
0.23.555.866 D slot handle_last_: id  0 | task 0 | slot decode token, id=63600, n_ctx = 32768, n_tokens = 2459, truncated = 0
0.23.663.571 D slot handle_last_: id  0 | task 0 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2460, truncated = 0
0.23.771.048 D slot handle_last_: id  0 | task 0 | slot decode token, id=578, n_ctx = 32768, n_tokens = 2461, truncated = 0
0.23.878.780 D slot handle_last_: id  0 | task 0 | slot decode token, id=1566, n_ctx = 32768, n_tokens = 2462, truncated = 0
0.23.986.460 D slot handle_last_: id  0 | task 0 | slot decode token, id=2380, n_ctx = 32768, n_tokens = 2463, truncated = 0
0.24.094.003 D slot handle_last_: id  0 | task 0 | slot decode token, id=42597, n_ctx = 32768, n_tokens = 2464, truncated = 0
0.24.201.601 D slot handle_last_: id  0 | task 0 | slot decode token, id=388, n_ctx = 32768, n_tokens = 2465, truncated = 0
0.24.309.377 D slot handle_last_: id  0 | task 0 | slot decode token, id=1051, n_ctx = 32768, n_tokens = 2466, truncated = 0
0.24.417.026 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 2467, truncated = 0
0.24.524.675 D slot handle_last_: id  0 | task 0 | slot decode token, id=387, n_ctx = 32768, n_tokens = 2468, truncated = 0
0.24.632.025 D slot handle_last_: id  0 | task 0 | slot decode token, id=18799, n_ctx = 32768, n_tokens = 2469, truncated = 0
0.24.739.747 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2470, truncated = 0
0.24.847.640 D slot handle_last_: id  0 | task 0 | slot decode token, id=719, n_ctx = 32768, n_tokens = 2471, truncated = 0
0.24.955.494 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2472, truncated = 0
0.25.063.257 D slot handle_last_: id  0 | task 0 | slot decode token, id=15020, n_ctx = 32768, n_tokens = 2473, truncated = 0
0.25.172.718 D slot handle_last_: id  0 | task 0 | slot decode token, id=21110, n_ctx = 32768, n_tokens = 2474, truncated = 0
0.25.280.309 D slot handle_last_: id  0 | task 0 | slot decode token, id=779, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.25.387.859 D slot handle_last_: id  0 | task 0 | slot decode token, id=293, n_ctx = 32768, n_tokens = 2476, truncated = 0
0.25.495.401 D slot handle_last_: id  0 | task 0 | slot decode token, id=2234, n_ctx = 32768, n_tokens = 2477, truncated = 0
0.25.602.923 D slot handle_last_: id  0 | task 0 | slot decode token, id=839, n_ctx = 32768, n_tokens = 2478, truncated = 0
0.25.710.518 D slot handle_last_: id  0 | task 0 | slot decode token, id=813, n_ctx = 32768, n_tokens = 2479, truncated = 0
0.25.818.202 D slot handle_last_: id  0 | task 0 | slot decode token, id=3465, n_ctx = 32768, n_tokens = 2480, truncated = 0
0.25.925.540 D slot handle_last_: id  0 | task 0 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2481, truncated = 0
0.26.032.820 D slot handle_last_: id  0 | task 0 | slot decode token, id=1403, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.26.140.183 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.26.247.521 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.26.355.307 D slot handle_last_: id  0 | task 0 | slot decode token, id=32638, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.26.462.651 D slot handle_last_: id  0 | task 0 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.26.570.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=11299, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.26.677.989 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.26.785.470 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.26.892.948 D slot handle_last_: id  0 | task 0 | slot decode token, id=5015, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.27.000.714 D slot handle_last_: id  0 | task 0 | slot decode token, id=13989, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.27.108.128 D slot handle_last_: id  0 | task 0 | slot decode token, id=1210, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.27.215.628 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.27.322.884 D slot handle_last_: id  0 | task 0 | slot decode token, id=24317, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.27.430.340 D slot handle_last_: id  0 | task 0 | slot decode token, id=281, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.27.537.634 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.27.645.077 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.27.752.424 D slot handle_last_: id  0 | task 0 | slot decode token, id=4278, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.27.859.934 D slot handle_last_: id  0 | task 0 | slot decode token, id=60, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.27.967.373 I slot print_timing: id  0 | task 0 | prompt eval time =   12115.36 ms /  2372 tokens (    5.11 ms per token,   195.78 tokens per second)
0.27.967.373 I slot print_timing: id  0 | task 0 |        eval time =   13806.84 ms /   129 tokens (  107.87 ms per token,     9.27 tokens per second)
0.40.139.933 D slot handle_last_: id  0 | task 134 | slot decode token, id=8586, n_ctx = 32768, n_tokens = 2311, truncated = 0
0.40.249.552 D slot handle_last_: id  0 | task 134 | slot decode token, id=374, n_ctx = 32768, n_tokens = 2312, truncated = 0
0.40.357.395 D slot handle_last_: id  0 | task 134 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2313, truncated = 0
0.40.464.834 D slot handle_last_: id  0 | task 134 | slot decode token, id=8599, n_ctx = 32768, n_tokens = 2314, truncated = 0
0.40.573.030 D slot handle_last_: id  0 | task 134 | slot decode token, id=12399, n_ctx = 32768, n_tokens = 2315, truncated = 0
0.40.680.573 D slot handle_last_: id  0 | task 134 | slot decode token, id=315, n_ctx = 32768, n_tokens = 2316, truncated = 0
0.40.788.420 D slot handle_last_: id  0 | task 134 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2317, truncated = 0
0.40.896.018 D slot handle_last_: id  0 | task 134 | slot decode token, id=5245, n_ctx = 32768, n_tokens = 2318, truncated = 0
0.41.003.867 D slot handle_last_: id  0 | task 134 | slot decode token, id=12, n_ctx = 32768, n_tokens = 2319, truncated = 0
0.41.111.230 D slot handle_last_: id  0 | task 134 | slot decode token, id=8610, n_ctx = 32768, n_tokens = 2320, truncated = 0
0.41.219.003 D slot handle_last_: id  0 | task 134 | slot decode token, id=4339, n_ctx = 32768, n_tokens = 2321, truncated = 0
0.41.326.667 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2322, truncated = 0
0.41.434.448 D slot handle_last_: id  0 | task 134 | slot decode token, id=18702, n_ctx = 32768, n_tokens = 2323, truncated = 0
0.41.542.173 D slot handle_last_: id  0 | task 134 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2324, truncated = 0
0.41.649.661 D slot handle_last_: id  0 | task 134 | slot decode token, id=7314, n_ctx = 32768, n_tokens = 2325, truncated = 0
0.41.757.517 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2326, truncated = 0
0.41.865.229 D slot handle_last_: id  0 | task 134 | slot decode token, id=6278, n_ctx = 32768, n_tokens = 2327, truncated = 0
0.41.973.134 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2328, truncated = 0
0.42.080.822 D slot handle_last_: id  0 | task 134 | slot decode token, id=323, n_ctx = 32768, n_tokens = 2329, truncated = 0
0.42.189.239 D slot handle_last_: id  0 | task 134 | slot decode token, id=13696, n_ctx = 32768, n_tokens = 2330, truncated = 0
0.42.296.993 D slot handle_last_: id  0 | task 134 | slot decode token, id=315, n_ctx = 32768, n_tokens = 2331, truncated = 0
0.42.404.808 D slot handle_last_: id  0 | task 134 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2332, truncated = 0
0.42.512.646 D slot handle_last_: id  0 | task 134 | slot decode token, id=21765, n_ctx = 32768, n_tokens = 2333, truncated = 0
0.42.621.032 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2334, truncated = 0
0.42.729.495 D slot handle_last_: id  0 | task 134 | slot decode token, id=449, n_ctx = 32768, n_tokens = 2335, truncated = 0
0.42.837.660 D slot handle_last_: id  0 | task 134 | slot decode token, id=30706, n_ctx = 32768, n_tokens = 2336, truncated = 0
0.42.945.467 D slot handle_last_: id  0 | task 134 | slot decode token, id=56181, n_ctx = 32768, n_tokens = 2337, truncated = 0
0.43.053.169 D slot handle_last_: id  0 | task 134 | slot decode token, id=323, n_ctx = 32768, n_tokens = 2338, truncated = 0
0.43.161.173 D slot handle_last_: id  0 | task 134 | slot decode token, id=11612, n_ctx = 32768, n_tokens = 2339, truncated = 0
0.43.269.002 D slot handle_last_: id  0 | task 134 | slot decode token, id=2199, n_ctx = 32768, n_tokens = 2340, truncated = 0
0.43.376.849 D slot handle_last_: id  0 | task 134 | slot decode token, id=52946, n_ctx = 32768, n_tokens = 2341, truncated = 0
0.43.484.763 D slot handle_last_: id  0 | task 134 | slot decode token, id=1473, n_ctx = 32768, n_tokens = 2342, truncated = 0
0.43.592.534 D slot handle_last_: id  0 | task 134 | slot decode token, id=334, n_ctx = 32768, n_tokens = 2343, truncated = 0
0.43.700.413 D slot handle_last_: id  0 | task 134 | slot decode token, id=76390, n_ctx = 32768, n_tokens = 2344, truncated = 0
0.43.808.978 D slot handle_last_: id  0 | task 134 | slot decode token, id=96618, n_ctx = 32768, n_tokens = 2345, truncated = 0
0.43.917.386 D slot handle_last_: id  0 | task 134 | slot decode token, id=763, n_ctx = 32768, n_tokens = 2346, truncated = 0
0.44.025.322 D slot handle_last_: id  0 | task 134 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2347, truncated = 0
0.44.133.276 D slot handle_last_: id  0 | task 134 | slot decode token, id=20711, n_ctx = 32768, n_tokens = 2348, truncated = 0
0.44.241.316 D slot handle_last_: id  0 | task 134 | slot decode token, id=9827, n_ctx = 32768, n_tokens = 2349, truncated = 0
0.44.349.492 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2350, truncated = 0
0.44.457.645 D slot handle_last_: id  0 | task 134 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2351, truncated = 0
0.44.565.786 D slot handle_last_: id  0 | task 134 | slot decode token, id=1890, n_ctx = 32768, n_tokens = 2352, truncated = 0
0.44.674.367 D slot handle_last_: id  0 | task 134 | slot decode token, id=1060, n_ctx = 32768, n_tokens = 2353, truncated = 0
0.44.782.206 D slot handle_last_: id  0 | task 134 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2354, truncated = 0
0.44.890.072 D slot handle_last_: id  0 | task 134 | slot decode token, id=50961, n_ctx = 32768, n_tokens = 2355, truncated = 0
0.44.998.152 D slot handle_last_: id  0 | task 134 | slot decode token, id=5111, n_ctx = 32768, n_tokens = 2356, truncated = 0
0.45.106.288 D slot handle_last_: id  0 | task 134 | slot decode token, id=9670, n_ctx = 32768, n_tokens = 2357, truncated = 0
0.45.216.065 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2358, truncated = 0
0.45.324.536 D slot handle_last_: id  0 | task 134 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2359, truncated = 0
0.45.432.875 D slot handle_last_: id  0 | task 134 | slot decode token, id=810, n_ctx = 32768, n_tokens = 2360, truncated = 0
0.45.542.696 D slot handle_last_: id  0 | task 134 | slot decode token, id=27903, n_ctx = 32768, n_tokens = 2361, truncated = 0
0.45.650.567 D slot handle_last_: id  0 | task 134 | slot decode token, id=8137, n_ctx = 32768, n_tokens = 2362, truncated = 0
0.45.758.294 D slot handle_last_: id  0 | task 134 | slot decode token, id=311, n_ctx = 32768, n_tokens = 2363, truncated = 0
0.45.866.132 D slot handle_last_: id  0 | task 134 | slot decode token, id=35414, n_ctx = 32768, n_tokens = 2364, truncated = 0
0.45.974.010 D slot handle_last_: id  0 | task 134 | slot decode token, id=23278, n_ctx = 32768, n_tokens = 2365, truncated = 0
0.46.081.966 D slot handle_last_: id  0 | task 134 | slot decode token, id=1122, n_ctx = 32768, n_tokens = 2366, truncated = 0
0.46.189.697 D slot handle_last_: id  0 | task 134 | slot decode token, id=596, n_ctx = 32768, n_tokens = 2367, truncated = 0
0.46.297.642 D slot handle_last_: id  0 | task 134 | slot decode token, id=2324, n_ctx = 32768, n_tokens = 2368, truncated = 0
0.46.405.363 D slot handle_last_: id  0 | task 134 | slot decode token, id=323, n_ctx = 32768, n_tokens = 2369, truncated = 0
0.46.513.376 D slot handle_last_: id  0 | task 134 | slot decode token, id=2410, n_ctx = 32768, n_tokens = 2370, truncated = 0
0.46.621.702 D slot handle_last_: id  0 | task 134 | slot decode token, id=22763, n_ctx = 32768, n_tokens = 2371, truncated = 0
0.46.729.831 D slot handle_last_: id  0 | task 134 | slot decode token, id=12005, n_ctx = 32768, n_tokens = 2372, truncated = 0
0.46.838.111 D slot handle_last_: id  0 | task 134 | slot decode token, id=24317, n_ctx = 32768, n_tokens = 2373, truncated = 0
0.46.946.227 D slot handle_last_: id  0 | task 134 | slot decode token, id=281, n_ctx = 32768, n_tokens = 2374, truncated = 0
0.47.054.699 D slot handle_last_: id  0 | task 134 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2375, truncated = 0
0.47.162.987 D slot handle_last_: id  0 | task 134 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2376, truncated = 0
0.47.271.069 D slot handle_last_: id  0 | task 134 | slot decode token, id=4645, n_ctx = 32768, n_tokens = 2377, truncated = 0
0.47.379.045 D slot handle_last_: id  0 | task 134 | slot decode token, id=10927, n_ctx = 32768, n_tokens = 2378, truncated = 0
0.47.487.083 D slot handle_last_: id  0 | task 134 | slot decode token, id=578, n_ctx = 32768, n_tokens = 2379, truncated = 0
0.47.595.513 D slot handle_last_: id  0 | task 134 | slot decode token, id=82760, n_ctx = 32768, n_tokens = 2380, truncated = 0
0.47.703.805 D slot handle_last_: id  0 | task 134 | slot decode token, id=39457, n_ctx = 32768, n_tokens = 2381, truncated = 0
0.47.811.919 D slot handle_last_: id  0 | task 134 | slot decode token, id=87921, n_ctx = 32768, n_tokens = 2382, truncated = 0
0.47.920.149 D slot handle_last_: id  0 | task 134 | slot decode token, id=48752, n_ctx = 32768, n_tokens = 2383, truncated = 0
0.48.028.460 D slot handle_last_: id  0 | task 134 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2384, truncated = 0
