0.00.036.960 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.509.179 I load_tensors: offloaded 49/49 layers to GPU
0.00.509.181 I load_tensors:   CPU_Mapped model buffer size =   787.50 MiB
0.00.509.181 I load_tensors:  MTL0_Mapped model buffer size =  6637.63 MiB
0.00.513.959 I llama_context: n_ctx                 = 32768
0.00.514.119 I llama_context:        CPU  output buffer size =     1.00 MiB
0.00.526.420 I llama_kv_cache:       MTL0 KV buffer size =   512.00 MiB
0.00.553.135 I llama_kv_cache:       MTL0 KV buffer size =   480.00 MiB
0.00.577.261 I sched_reserve:       MTL0 compute buffer size =   193.86 MiB
0.00.577.262 I sched_reserve:        CPU compute buffer size =    48.52 MiB
0.00.705.402 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.08.350.606 D slot handle_last_: id  0 | task 0 | slot decode token, id=8249, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.08.380.258 D slot handle_last_: id  0 | task 0 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.08.410.011 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.08.439.715 D slot handle_last_: id  0 | task 0 | slot decode token, id=17686, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.08.469.453 D slot handle_last_: id  0 | task 0 | slot decode token, id=16622, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.08.501.583 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.08.531.247 I slot print_timing: id  0 | task 0 | prompt eval time =    3163.20 ms /  2451 tokens (    1.29 ms per token,   774.85 tokens per second)
0.08.531.249 I slot print_timing: id  0 | task 0 |        eval time =    3301.07 ms /   112 tokens (   29.74 ms per token,    33.63 tokens per second)
0.13.149.173 D slot handle_last_: id  0 | task 119 | slot decode token, id=902, n_ctx = 32768, n_tokens = 2387, truncated = 0
0.13.180.198 D slot handle_last_: id  0 | task 119 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.13.209.458 D slot handle_last_: id  0 | task 119 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.13.238.902 D slot handle_last_: id  0 | task 119 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.13.268.943 D slot handle_last_: id  0 | task 119 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.13.298.538 D slot handle_last_: id  0 | task 119 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.13.328.024 D slot handle_last_: id  0 | task 119 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.13.357.542 D slot handle_last_: id  0 | task 119 | slot decode token, id=84216, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.13.387.184 D slot handle_last_: id  0 | task 119 | slot decode token, id=23436, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.13.416.982 D slot handle_last_: id  0 | task 119 | slot decode token, id=17175, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.13.446.565 D slot handle_last_: id  0 | task 119 | slot decode token, id=496, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.13.476.194 D slot handle_last_: id  0 | task 119 | slot decode token, id=12778, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.13.505.894 D slot handle_last_: id  0 | task 119 | slot decode token, id=7492, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.13.535.670 D slot handle_last_: id  0 | task 119 | slot decode token, id=699, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.13.565.359 D slot handle_last_: id  0 | task 119 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.13.594.968 D slot handle_last_: id  0 | task 119 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.13.624.606 D slot handle_last_: id  0 | task 119 | slot decode token, id=175249, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.13.654.350 D slot handle_last_: id  0 | task 119 | slot decode token, id=236775, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.13.683.910 D slot handle_last_: id  0 | task 119 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.13.713.456 D slot handle_last_: id  0 | task 119 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.13.743.239 D slot handle_last_: id  0 | task 119 | slot decode token, id=34348, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.13.772.892 D slot handle_last_: id  0 | task 119 | slot decode token, id=832, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.13.802.627 D slot handle_last_: id  0 | task 119 | slot decode token, id=2098, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.13.832.251 D slot handle_last_: id  0 | task 119 | slot decode token, id=837, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.13.861.879 D slot handle_last_: id  0 | task 119 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.13.891.461 D slot handle_last_: id  0 | task 119 | slot decode token, id=3260, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.13.921.046 D slot handle_last_: id  0 | task 119 | slot decode token, id=15517, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.13.950.778 D slot handle_last_: id  0 | task 119 | slot decode token, id=618, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.13.980.470 D slot handle_last_: id  0 | task 119 | slot decode token, id=77330, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.14.010.007 D slot handle_last_: id  0 | task 119 | slot decode token, id=92137, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.14.039.728 D slot handle_last_: id  0 | task 119 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.14.069.313 D slot handle_last_: id  0 | task 119 | slot decode token, id=1053, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.14.098.814 D slot handle_last_: id  0 | task 119 | slot decode token, id=28404, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.14.128.528 D slot handle_last_: id  0 | task 119 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.14.158.175 D slot handle_last_: id  0 | task 119 | slot decode token, id=5255, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.14.187.805 D slot handle_last_: id  0 | task 119 | slot decode token, id=7789, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.14.217.906 D slot handle_last_: id  0 | task 119 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.14.248.148 D slot handle_last_: id  0 | task 119 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.14.277.844 D slot handle_last_: id  0 | task 119 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.14.307.730 D slot handle_last_: id  0 | task 119 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.14.337.513 D slot handle_last_: id  0 | task 119 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.14.367.318 D slot handle_last_: id  0 | task 119 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.14.397.100 D slot handle_last_: id  0 | task 119 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.14.426.786 D slot handle_last_: id  0 | task 119 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.14.456.353 D slot handle_last_: id  0 | task 119 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.14.485.922 D slot handle_last_: id  0 | task 119 | slot decode token, id=669, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.14.515.559 D slot handle_last_: id  0 | task 119 | slot decode token, id=3260, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.14.545.298 D slot handle_last_: id  0 | task 119 | slot decode token, id=8687, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.14.575.031 D slot handle_last_: id  0 | task 119 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.14.604.711 D slot handle_last_: id  0 | task 119 | slot decode token, id=1239, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.14.634.339 D slot handle_last_: id  0 | task 119 | slot decode token, id=4402, n_ctx = 32768, n_tokens = 2437, truncated = 0
0.14.663.988 D slot handle_last_: id  0 | task 119 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2438, truncated = 0
0.14.693.739 D slot handle_last_: id  0 | task 119 | slot decode token, id=38871, n_ctx = 32768, n_tokens = 2439, truncated = 0
0.14.723.333 D slot handle_last_: id  0 | task 119 | slot decode token, id=531, n_ctx = 32768, n_tokens = 2440, truncated = 0
0.14.752.979 D slot handle_last_: id  0 | task 119 | slot decode token, id=104616, n_ctx = 32768, n_tokens = 2441, truncated = 0
0.14.782.622 D slot handle_last_: id  0 | task 119 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2442, truncated = 0
0.14.812.198 D slot handle_last_: id  0 | task 119 | slot decode token, id=38138, n_ctx = 32768, n_tokens = 2443, truncated = 0
0.14.841.881 D slot handle_last_: id  0 | task 119 | slot decode token, id=496, n_ctx = 32768, n_tokens = 2444, truncated = 0
0.14.871.620 D slot handle_last_: id  0 | task 119 | slot decode token, id=6205, n_ctx = 32768, n_tokens = 2445, truncated = 0
0.14.901.203 D slot handle_last_: id  0 | task 119 | slot decode token, id=8613, n_ctx = 32768, n_tokens = 2446, truncated = 0
0.14.930.839 D slot handle_last_: id  0 | task 119 | slot decode token, id=531, n_ctx = 32768, n_tokens = 2447, truncated = 0
0.14.960.477 D slot handle_last_: id  0 | task 119 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2448, truncated = 0
0.14.990.143 D slot handle_last_: id  0 | task 119 | slot decode token, id=3245, n_ctx = 32768, n_tokens = 2449, truncated = 0
0.15.019.821 D slot handle_last_: id  0 | task 119 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2450, truncated = 0
0.15.049.635 D slot handle_last_: id  0 | task 119 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2451, truncated = 0
0.15.079.350 D slot handle_last_: id  0 | task 119 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2452, truncated = 0
0.15.109.288 D slot handle_last_: id  0 | task 119 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2453, truncated = 0
0.15.138.963 D slot handle_last_: id  0 | task 119 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2454, truncated = 0
0.15.168.669 D slot handle_last_: id  0 | task 119 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2455, truncated = 0
0.15.198.364 D slot handle_last_: id  0 | task 119 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2456, truncated = 0
0.15.228.000 D slot handle_last_: id  0 | task 119 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2457, truncated = 0
0.15.257.858 D slot handle_last_: id  0 | task 119 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2458, truncated = 0
0.15.287.495 D slot handle_last_: id  0 | task 119 | slot decode token, id=44356, n_ctx = 32768, n_tokens = 2459, truncated = 0
0.15.317.178 D slot handle_last_: id  0 | task 119 | slot decode token, id=10316, n_ctx = 32768, n_tokens = 2460, truncated = 0
0.15.346.836 D slot handle_last_: id  0 | task 119 | slot decode token, id=6074, n_ctx = 32768, n_tokens = 2461, truncated = 0
0.15.376.490 D slot handle_last_: id  0 | task 119 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2462, truncated = 0
0.15.406.087 D slot handle_last_: id  0 | task 119 | slot decode token, id=6027, n_ctx = 32768, n_tokens = 2463, truncated = 0
0.15.435.766 D slot handle_last_: id  0 | task 119 | slot decode token, id=1056, n_ctx = 32768, n_tokens = 2464, truncated = 0
0.15.465.509 D slot handle_last_: id  0 | task 119 | slot decode token, id=31768, n_ctx = 32768, n_tokens = 2465, truncated = 0
0.15.495.074 D slot handle_last_: id  0 | task 119 | slot decode token, id=1037, n_ctx = 32768, n_tokens = 2466, truncated = 0
0.15.524.788 D slot handle_last_: id  0 | task 119 | slot decode token, id=11496, n_ctx = 32768, n_tokens = 2467, truncated = 0
0.15.554.359 D slot handle_last_: id  0 | task 119 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2468, truncated = 0
0.15.583.946 D slot handle_last_: id  0 | task 119 | slot decode token, id=14860, n_ctx = 32768, n_tokens = 2469, truncated = 0
0.15.613.653 D slot handle_last_: id  0 | task 119 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2470, truncated = 0
0.15.643.891 D slot handle_last_: id  0 | task 119 | slot decode token, id=3131, n_ctx = 32768, n_tokens = 2471, truncated = 0
0.15.673.711 D slot handle_last_: id  0 | task 119 | slot decode token, id=5670, n_ctx = 32768, n_tokens = 2472, truncated = 0
0.15.703.417 D slot handle_last_: id  0 | task 119 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2473, truncated = 0
0.15.733.112 D slot handle_last_: id  0 | task 119 | slot decode token, id=840, n_ctx = 32768, n_tokens = 2474, truncated = 0
0.15.762.832 D slot handle_last_: id  0 | task 119 | slot decode token, id=496, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.15.792.628 D slot handle_last_: id  0 | task 119 | slot decode token, id=152815, n_ctx = 32768, n_tokens = 2476, truncated = 0
