0.00.071.754 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.01.493.676 I load_tensors: offloaded 49/49 layers to GPU
0.01.493.678 I load_tensors:   CPU_Mapped model buffer size =   409.22 MiB
0.01.493.678 I load_tensors:  MTL0_Mapped model buffer size = 34929.91 MiB
0.01.497.567 I llama_context: n_ctx                 = 32768
0.01.497.857 I llama_context:        CPU  output buffer size =     0.95 MiB
0.01.516.989 I llama_kv_cache:       MTL0 KV buffer size =   768.00 MiB
0.01.550.658 I llama_memory_recurrent:       MTL0 RS buffer size =   149.06 MiB
0.01.570.884 I sched_reserve:       MTL0 compute buffer size =   206.61 MiB
0.01.570.885 I sched_reserve:        CPU compute buffer size =    44.02 MiB
0.01.678.318 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.08.271.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=2943, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.08.302.089 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.08.332.821 D slot handle_last_: id  0 | task 0 | slot decode token, id=1070, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.08.363.783 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.08.394.614 D slot handle_last_: id  0 | task 0 | slot decode token, id=74178, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.08.425.244 D slot handle_last_: id  0 | task 0 | slot decode token, id=381, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.08.455.798 D slot handle_last_: id  0 | task 0 | slot decode token, id=60394, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.08.486.470 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.08.517.361 D slot handle_last_: id  0 | task 0 | slot decode token, id=1330, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.08.547.968 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.08.578.789 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.08.610.088 D slot handle_last_: id  0 | task 0 | slot decode token, id=30500, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.08.641.137 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.08.672.586 D slot handle_last_: id  0 | task 0 | slot decode token, id=10729, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.08.704.510 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.08.735.295 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.08.766.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=4751, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.08.797.317 D slot handle_last_: id  0 | task 0 | slot decode token, id=13282, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.08.828.372 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.08.859.484 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.08.890.334 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.08.921.380 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.08.952.803 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.08.983.627 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.09.014.853 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.09.046.244 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.09.077.237 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.09.108.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.09.140.856 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.09.172.404 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.09.203.213 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.09.234.350 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.09.265.371 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.09.296.655 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.09.328.689 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.09.360.076 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.09.391.427 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.09.423.706 D slot handle_last_: id  0 | task 0 | slot decode token, id=6816, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.09.455.242 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.09.486.336 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.09.517.888 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.09.549.190 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.09.580.766 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.09.612.241 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.09.643.618 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.09.675.514 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.09.706.990 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.09.739.274 D slot handle_last_: id  0 | task 0 | slot decode token, id=20417, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.09.771.764 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.09.803.412 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.09.835.148 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.09.866.625 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.09.898.332 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.09.930.811 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.09.963.006 D slot handle_last_: id  0 | task 0 | slot decode token, id=694, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.09.995.205 D slot handle_last_: id  0 | task 0 | slot decode token, id=5134, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.10.026.659 D slot handle_last_: id  0 | task 0 | slot decode token, id=781, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.10.058.415 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.10.090.493 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.10.122.247 D slot handle_last_: id  0 | task 0 | slot decode token, id=888, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.10.153.967 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.10.185.568 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.10.217.492 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.10.249.025 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.10.280.797 D slot handle_last_: id  0 | task 0 | slot decode token, id=4031, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.10.312.838 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.10.344.915 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.10.377.088 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.10.409.600 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.10.442.229 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.10.474.559 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.10.506.462 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.10.538.756 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.10.574.371 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.10.607.090 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.10.639.087 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.10.671.456 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.10.703.465 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.10.735.695 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.10.767.863 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.10.800.788 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.10.833.131 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.10.865.680 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.10.899.054 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.10.931.874 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.10.964.039 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.10.996.031 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.11.028.103 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.11.060.449 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.11.092.867 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.11.124.902 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.11.157.407 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.11.190.160 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.11.222.277 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.11.256.069 D slot handle_last_: id  0 | task 0 | slot decode token, id=14482, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.11.289.147 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.11.321.532 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.11.354.911 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.11.387.119 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.11.419.245 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.11.451.386 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.11.483.564 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.11.515.584 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.11.547.957 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.11.580.880 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.11.613.474 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.11.645.761 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.11.677.915 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.11.709.980 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.11.742.088 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.11.774.501 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.11.806.517 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2599, truncated = 0
0.11.839.455 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2600, truncated = 0
0.11.872.314 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 32768, n_tokens = 2601, truncated = 0
0.11.904.168 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2602, truncated = 0
0.11.936.390 I slot print_timing: id  0 | task 0 | prompt eval time =    5106.63 ms /  2452 tokens (    2.08 ms per token,   480.16 tokens per second)
0.11.936.391 I slot print_timing: id  0 | task 0 |        eval time =    4788.91 ms /   152 tokens (   31.71 ms per token,    31.53 tokens per second)
0.16.925.248 D slot handle_last_: id  0 | task 159 | slot decode token, id=760, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.16.958.222 D slot handle_last_: id  0 | task 159 | slot decode token, id=1414, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.16.989.222 D slot handle_last_: id  0 | task 159 | slot decode token, id=37631, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.17.020.327 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.17.051.076 D slot handle_last_: id  0 | task 159 | slot decode token, id=31258, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.17.082.147 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.17.112.680 D slot handle_last_: id  0 | task 159 | slot decode token, id=40216, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.17.143.340 D slot handle_last_: id  0 | task 159 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.17.174.007 D slot handle_last_: id  0 | task 159 | slot decode token, id=7737, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.17.204.519 D slot handle_last_: id  0 | task 159 | slot decode token, id=78844, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.17.234.995 D slot handle_last_: id  0 | task 159 | slot decode token, id=37085, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.17.265.550 D slot handle_last_: id  0 | task 159 | slot decode token, id=64760, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.17.296.492 D slot handle_last_: id  0 | task 159 | slot decode token, id=46064, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.17.327.305 D slot handle_last_: id  0 | task 159 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.17.358.265 D slot handle_last_: id  0 | task 159 | slot decode token, id=26990, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.17.389.252 D slot handle_last_: id  0 | task 159 | slot decode token, id=1083, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.17.420.299 D slot handle_last_: id  0 | task 159 | slot decode token, id=4788, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.17.451.738 D slot handle_last_: id  0 | task 159 | slot decode token, id=9389, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.17.482.676 D slot handle_last_: id  0 | task 159 | slot decode token, id=440, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.17.514.676 D slot handle_last_: id  0 | task 159 | slot decode token, id=10072, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.17.545.416 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.17.575.937 D slot handle_last_: id  0 | task 159 | slot decode token, id=30052, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.17.607.346 D slot handle_last_: id  0 | task 159 | slot decode token, id=4902, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.17.638.347 D slot handle_last_: id  0 | task 159 | slot decode token, id=6815, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.17.669.097 D slot handle_last_: id  0 | task 159 | slot decode token, id=21141, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.17.699.936 D slot handle_last_: id  0 | task 159 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.17.730.440 D slot handle_last_: id  0 | task 159 | slot decode token, id=50158, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.17.761.129 D slot handle_last_: id  0 | task 159 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.17.791.535 D slot handle_last_: id  0 | task 159 | slot decode token, id=5812, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.17.822.494 D slot handle_last_: id  0 | task 159 | slot decode token, id=7727, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.17.853.385 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.17.884.302 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.17.915.360 D slot handle_last_: id  0 | task 159 | slot decode token, id=1528, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.17.945.346 D slot handle_last_: id  0 | task 159 | slot decode token, id=4016, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.17.976.074 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.18.007.196 D slot handle_last_: id  0 | task 159 | slot decode token, id=836, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.18.037.992 D slot handle_last_: id  0 | task 159 | slot decode token, id=40123, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.18.068.610 D slot handle_last_: id  0 | task 159 | slot decode token, id=757, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.18.099.378 D slot handle_last_: id  0 | task 159 | slot decode token, id=6775, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.18.130.013 D slot handle_last_: id  0 | task 159 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.18.161.070 D slot handle_last_: id  0 | task 159 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.18.191.525 D slot handle_last_: id  0 | task 159 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.18.222.250 D slot handle_last_: id  0 | task 159 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.18.253.279 D slot handle_last_: id  0 | task 159 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.18.283.791 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.18.315.960 D slot handle_last_: id  0 | task 159 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.18.348.288 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.18.381.067 D slot handle_last_: id  0 | task 159 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.18.413.846 D slot handle_last_: id  0 | task 159 | slot decode token, id=733, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.18.446.558 D slot handle_last_: id  0 | task 159 | slot decode token, id=5869, n_ctx = 32768, n_tokens = 2437, truncated = 0
