0.00.034.861 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.862.513 I load_tensors: offloaded 61/61 layers to GPU
0.00.862.514 I load_tensors:   CPU_Mapped model buffer size =  1102.50 MiB
0.00.862.515 I load_tensors:  MTL0_Mapped model buffer size = 17806.27 MiB
0.00.864.574 I llama_context: n_ctx                 = 32768
0.00.864.705 I llama_context:        CPU  output buffer size =     1.00 MiB
0.00.920.127 I llama_kv_cache:       MTL0 KV buffer size =  2560.00 MiB
0.01.022.744 I llama_kv_cache:       MTL0 KV buffer size =  1200.00 MiB
0.01.076.205 I sched_reserve:       MTL0 compute buffer size =   476.86 MiB
0.01.076.206 I sched_reserve:        CPU compute buffer size =    54.52 MiB
0.01.292.796 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.13.264.372 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2474, truncated = 0
0.13.341.594 D slot handle_last_: id  0 | task 0 | slot decode token, id=4209, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.13.419.429 D slot handle_last_: id  0 | task 0 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2476, truncated = 0
0.13.497.693 D slot handle_last_: id  0 | task 0 | slot decode token, id=901, n_ctx = 32768, n_tokens = 2477, truncated = 0
0.13.575.796 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2478, truncated = 0
0.13.654.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2479, truncated = 0
0.13.732.391 D slot handle_last_: id  0 | task 0 | slot decode token, id=165895, n_ctx = 32768, n_tokens = 2480, truncated = 0
0.13.810.819 D slot handle_last_: id  0 | task 0 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2481, truncated = 0
0.13.889.021 D slot handle_last_: id  0 | task 0 | slot decode token, id=62073, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.13.967.488 D slot handle_last_: id  0 | task 0 | slot decode token, id=236775, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.14.045.839 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.14.124.313 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.14.202.846 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.14.278.929 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.14.357.293 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.14.435.705 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.14.514.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.14.592.776 D slot handle_last_: id  0 | task 0 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.14.671.303 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.14.749.694 D slot handle_last_: id  0 | task 0 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.14.828.130 D slot handle_last_: id  0 | task 0 | slot decode token, id=75683, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.14.906.659 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.14.985.045 D slot handle_last_: id  0 | task 0 | slot decode token, id=5540, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.15.063.608 D slot handle_last_: id  0 | task 0 | slot decode token, id=573, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.15.142.327 D slot handle_last_: id  0 | task 0 | slot decode token, id=14860, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.15.220.979 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.15.299.426 D slot handle_last_: id  0 | task 0 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.15.378.084 D slot handle_last_: id  0 | task 0 | slot decode token, id=2390, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.15.456.695 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.15.535.165 D slot handle_last_: id  0 | task 0 | slot decode token, id=1091, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.15.612.861 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.15.690.702 D slot handle_last_: id  0 | task 0 | slot decode token, id=48612, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.15.769.296 D slot handle_last_: id  0 | task 0 | slot decode token, id=577, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.15.847.949 D slot handle_last_: id  0 | task 0 | slot decode token, id=47460, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.15.926.676 D slot handle_last_: id  0 | task 0 | slot decode token, id=236775, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.16.005.464 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.16.083.976 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.16.162.557 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.16.241.156 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.16.316.679 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.16.395.434 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.16.474.102 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.16.552.675 D slot handle_last_: id  0 | task 0 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.16.631.284 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.16.709.901 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.16.788.611 D slot handle_last_: id  0 | task 0 | slot decode token, id=236796, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.16.867.076 D slot handle_last_: id  0 | task 0 | slot decode token, id=236772, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.16.945.397 D slot handle_last_: id  0 | task 0 | slot decode token, id=236935, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.17.023.957 D slot handle_last_: id  0 | task 0 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.17.102.509 D slot handle_last_: id  0 | task 0 | slot decode token, id=236787, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.17.180.901 D slot handle_last_: id  0 | task 0 | slot decode token, id=2301, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.17.259.322 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.17.336.936 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.17.415.475 D slot handle_last_: id  0 | task 0 | slot decode token, id=1816, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.17.493.850 D slot handle_last_: id  0 | task 0 | slot decode token, id=5022, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.17.572.251 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.17.650.739 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.17.729.024 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.17.807.411 D slot handle_last_: id  0 | task 0 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.17.885.916 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.17.964.250 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.18.042.679 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.18.120.611 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.18.199.047 D slot handle_last_: id  0 | task 0 | slot decode token, id=125947, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.18.277.127 D slot handle_last_: id  0 | task 0 | slot decode token, id=10997, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.18.355.456 D slot handle_last_: id  0 | task 0 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.18.433.810 D slot handle_last_: id  0 | task 0 | slot decode token, id=495, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.18.512.216 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.18.590.093 D slot handle_last_: id  0 | task 0 | slot decode token, id=3962, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.18.668.391 D slot handle_last_: id  0 | task 0 | slot decode token, id=2668, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.18.746.978 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.18.825.387 D slot handle_last_: id  0 | task 0 | slot decode token, id=672, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.18.903.931 D slot handle_last_: id  0 | task 0 | slot decode token, id=1822, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.18.982.443 D slot handle_last_: id  0 | task 0 | slot decode token, id=756, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.19.060.862 D slot handle_last_: id  0 | task 0 | slot decode token, id=236773, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.19.139.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=77943, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.19.217.667 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.19.296.080 D slot handle_last_: id  0 | task 0 | slot decode token, id=646, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.19.374.604 D slot handle_last_: id  0 | task 0 | slot decode token, id=4465, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.19.452.305 D slot handle_last_: id  0 | task 0 | slot decode token, id=35773, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.19.530.510 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.19.608.780 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.19.687.107 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.19.765.642 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.19.844.037 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.19.922.345 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.20.000.605 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.20.080.726 D slot handle_last_: id  0 | task 0 | slot decode token, id=236825, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.20.159.091 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.20.237.476 D slot handle_last_: id  0 | task 0 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.20.314.872 D slot handle_last_: id  0 | task 0 | slot decode token, id=1509, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.20.393.259 D slot handle_last_: id  0 | task 0 | slot decode token, id=563, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.20.471.749 D slot handle_last_: id  0 | task 0 | slot decode token, id=1176, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.20.550.233 D slot handle_last_: id  0 | task 0 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.20.628.622 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.20.707.023 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.20.785.382 D slot handle_last_: id  0 | task 0 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.20.863.723 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.20.941.893 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.21.020.168 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.21.098.449 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.21.176.678 D slot handle_last_: id  0 | task 0 | slot decode token, id=1758, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.21.255.006 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.21.333.421 D slot handle_last_: id  0 | task 0 | slot decode token, id=125947, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.21.411.776 D slot handle_last_: id  0 | task 0 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.21.490.052 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.21.568.485 D slot handle_last_: id  0 | task 0 | slot decode token, id=3962, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.21.646.882 D slot handle_last_: id  0 | task 0 | slot decode token, id=2668, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.21.725.141 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.21.803.429 D slot handle_last_: id  0 | task 0 | slot decode token, id=672, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.21.881.685 D slot handle_last_: id  0 | task 0 | slot decode token, id=1822, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.21.960.087 D slot handle_last_: id  0 | task 0 | slot decode token, id=756, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.22.038.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=236773, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.22.117.019 D slot handle_last_: id  0 | task 0 | slot decode token, id=77943, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.22.195.413 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.22.273.737 D slot handle_last_: id  0 | task 0 | slot decode token, id=646, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.22.350.489 D slot handle_last_: id  0 | task 0 | slot decode token, id=4465, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.22.428.729 D slot handle_last_: id  0 | task 0 | slot decode token, id=35773, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.22.506.936 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.22.585.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.22.663.423 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.22.740.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.22.819.201 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.22.894.655 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.22.973.056 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.23.051.319 D slot handle_last_: id  0 | task 0 | slot decode token, id=236825, n_ctx = 32768, n_tokens = 2599, truncated = 0
0.23.129.566 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2600, truncated = 0
0.23.207.780 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 32768, n_tokens = 2601, truncated = 0
0.23.286.021 D slot handle_last_: id  0 | task 0 | slot decode token, id=236796, n_ctx = 32768, n_tokens = 2602, truncated = 0
0.23.364.415 D slot handle_last_: id  0 | task 0 | slot decode token, id=236772, n_ctx = 32768, n_tokens = 2603, truncated = 0
0.23.440.183 D slot handle_last_: id  0 | task 0 | slot decode token, id=236935, n_ctx = 32768, n_tokens = 2604, truncated = 0
0.23.518.284 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2605, truncated = 0
0.23.596.601 D slot handle_last_: id  0 | task 0 | slot decode token, id=236787, n_ctx = 32768, n_tokens = 2606, truncated = 0
0.23.675.061 D slot handle_last_: id  0 | task 0 | slot decode token, id=3790, n_ctx = 32768, n_tokens = 2607, truncated = 0
0.23.753.426 D slot handle_last_: id  0 | task 0 | slot decode token, id=8249, n_ctx = 32768, n_tokens = 2608, truncated = 0
0.23.831.748 D slot handle_last_: id  0 | task 0 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2609, truncated = 0
0.23.909.641 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2610, truncated = 0
0.23.987.693 D slot handle_last_: id  0 | task 0 | slot decode token, id=17686, n_ctx = 32768, n_tokens = 2611, truncated = 0
0.24.066.094 D slot handle_last_: id  0 | task 0 | slot decode token, id=16622, n_ctx = 32768, n_tokens = 2612, truncated = 0
0.24.144.473 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2613, truncated = 0
0.24.222.895 I slot print_timing: id  0 | task 0 | prompt eval time =    9453.20 ms /  2451 tokens (    3.86 ms per token,   259.28 tokens per second)
0.24.222.897 I slot print_timing: id  0 | task 0 |        eval time =   12695.02 ms /   164 tokens (   77.88 ms per token,    12.84 tokens per second)
0.32.910.612 D slot handle_last_: id  0 | task 171 | slot decode token, id=818, n_ctx = 32768, n_tokens = 2387, truncated = 0
0.32.990.421 D slot handle_last_: id  0 | task 171 | slot decode token, id=3260, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.33.068.125 D slot handle_last_: id  0 | task 171 | slot decode token, id=15517, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.33.144.004 D slot handle_last_: id  0 | task 171 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.33.218.875 D slot handle_last_: id  0 | task 171 | slot decode token, id=40327, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.33.293.016 D slot handle_last_: id  0 | task 171 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.33.367.185 D slot handle_last_: id  0 | task 171 | slot decode token, id=57226, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.33.441.298 D slot handle_last_: id  0 | task 171 | slot decode token, id=618, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.33.515.395 D slot handle_last_: id  0 | task 171 | slot decode token, id=84216, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.33.589.501 D slot handle_last_: id  0 | task 171 | slot decode token, id=108559, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.33.663.600 D slot handle_last_: id  0 | task 171 | slot decode token, id=92137, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.33.737.646 D slot handle_last_: id  0 | task 171 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.33.811.706 D slot handle_last_: id  0 | task 171 | slot decode token, id=13958, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.33.885.741 D slot handle_last_: id  0 | task 171 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.33.959.878 D slot handle_last_: id  0 | task 171 | slot decode token, id=5255, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.34.034.057 D slot handle_last_: id  0 | task 171 | slot decode token, id=7789, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.34.108.135 D slot handle_last_: id  0 | task 171 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.34.182.246 D slot handle_last_: id  0 | task 171 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.34.256.346 D slot handle_last_: id  0 | task 171 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.34.330.458 D slot handle_last_: id  0 | task 171 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.34.404.660 D slot handle_last_: id  0 | task 171 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.34.478.949 D slot handle_last_: id  0 | task 171 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.34.553.304 D slot handle_last_: id  0 | task 171 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.34.627.487 D slot handle_last_: id  0 | task 171 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.34.701.606 D slot handle_last_: id  0 | task 171 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.34.775.640 D slot handle_last_: id  0 | task 171 | slot decode token, id=669, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.34.849.914 D slot handle_last_: id  0 | task 171 | slot decode token, id=3260, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.34.924.450 D slot handle_last_: id  0 | task 171 | slot decode token, id=88382, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.34.999.379 D slot handle_last_: id  0 | task 171 | slot decode token, id=1239, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.35.074.336 D slot handle_last_: id  0 | task 171 | slot decode token, id=4402, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.35.149.482 D slot handle_last_: id  0 | task 171 | slot decode token, id=618, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.35.224.997 D slot handle_last_: id  0 | task 171 | slot decode token, id=1646, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.35.300.551 D slot handle_last_: id  0 | task 171 | slot decode token, id=38871, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.35.376.509 D slot handle_last_: id  0 | task 171 | slot decode token, id=531, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.35.452.641 D slot handle_last_: id  0 | task 171 | slot decode token, id=104616, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.35.528.760 D slot handle_last_: id  0 | task 171 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.35.604.723 D slot handle_last_: id  0 | task 171 | slot decode token, id=38445, n_ctx = 32768, n_tokens = 2423, truncated = 0
