0.00.038.403 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.730.425 I load_tensors: offloaded 66/66 layers to GPU
0.00.730.430 I load_tensors:   CPU_Mapped model buffer size =   682.03 MiB
0.00.730.430 I load_tensors:  MTL0_Mapped model buffer size = 15356.48 MiB
0.00.734.165 I llama_context: n_ctx                 = 32768
0.00.734.317 I llama_context:        CPU  output buffer size =     0.95 MiB
0.00.779.996 I llama_kv_cache:       MTL0 KV buffer size =  2048.00 MiB
0.00.853.456 I llama_memory_recurrent:       MTL0 RS buffer size =   149.62 MiB
0.00.870.032 I sched_reserve:       MTL0 compute buffer size =   257.30 MiB
0.00.870.035 I sched_reserve:        CPU compute buffer size =    52.02 MiB
0.01.120.224 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.15.218.816 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.15.285.193 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.15.352.684 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.15.420.418 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.15.488.470 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.15.556.394 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.15.624.566 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.15.692.806 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.15.761.155 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.15.829.020 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.15.897.362 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.15.965.669 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.16.035.857 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.16.104.581 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.16.172.960 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.16.241.108 D slot handle_last_: id  0 | task 0 | slot decode token, id=14482, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.16.309.932 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.16.377.974 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.16.446.853 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.16.515.292 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.16.583.599 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.16.651.486 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.16.719.160 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.16.786.908 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.16.855.041 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.16.923.398 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.16.991.798 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.17.060.263 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.17.128.823 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.17.197.632 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.17.266.979 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.17.336.815 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.17.406.977 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.17.477.021 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.17.547.538 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.17.618.132 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.17.688.754 I slot print_timing: id  0 | task 0 | prompt eval time =    6946.50 ms /  2452 tokens (    2.83 ms per token,   352.98 tokens per second)
0.17.688.757 I slot print_timing: id  0 | task 0 |        eval time =    8673.82 ms /   134 tokens (   65.22 ms per token,    15.33 tokens per second)
0.25.541.916 D slot handle_last_: id  0 | task 141 | slot decode token, id=760, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.25.612.768 D slot handle_last_: id  0 | task 141 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.25.680.740 D slot handle_last_: id  0 | task 141 | slot decode token, id=11690, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.25.748.808 D slot handle_last_: id  0 | task 141 | slot decode token, id=539, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.25.817.378 D slot handle_last_: id  0 | task 141 | slot decode token, id=71439, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.25.884.843 D slot handle_last_: id  0 | task 141 | slot decode token, id=16980, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.25.953.161 D slot handle_last_: id  0 | task 141 | slot decode token, id=2141, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.26.020.337 D slot handle_last_: id  0 | task 141 | slot decode token, id=725, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.26.086.452 D slot handle_last_: id  0 | task 141 | slot decode token, id=23611, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.26.153.372 D slot handle_last_: id  0 | task 141 | slot decode token, id=440, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.26.220.050 D slot handle_last_: id  0 | task 141 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.26.286.464 D slot handle_last_: id  0 | task 141 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.26.352.821 D slot handle_last_: id  0 | task 141 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.26.418.359 D slot handle_last_: id  0 | task 141 | slot decode token, id=55733, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.26.485.307 D slot handle_last_: id  0 | task 141 | slot decode token, id=32951, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.26.551.705 D slot handle_last_: id  0 | task 141 | slot decode token, id=82, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.26.618.086 D slot handle_last_: id  0 | task 141 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.26.685.020 D slot handle_last_: id  0 | task 141 | slot decode token, id=25464, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.26.751.519 D slot handle_last_: id  0 | task 141 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.26.818.223 D slot handle_last_: id  0 | task 141 | slot decode token, id=1238, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.26.884.830 D slot handle_last_: id  0 | task 141 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.26.951.393 D slot handle_last_: id  0 | task 141 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.27.018.098 D slot handle_last_: id  0 | task 141 | slot decode token, id=6020, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.27.085.090 D slot handle_last_: id  0 | task 141 | slot decode token, id=725, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.27.151.884 D slot handle_last_: id  0 | task 141 | slot decode token, id=4397, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.27.218.784 D slot handle_last_: id  0 | task 141 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.27.285.921 D slot handle_last_: id  0 | task 141 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.27.355.371 D slot handle_last_: id  0 | task 141 | slot decode token, id=5448, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.27.422.955 D slot handle_last_: id  0 | task 141 | slot decode token, id=5384, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.27.489.842 D slot handle_last_: id  0 | task 141 | slot decode token, id=33145, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.27.556.895 D slot handle_last_: id  0 | task 141 | slot decode token, id=4542, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.27.623.786 D slot handle_last_: id  0 | task 141 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.27.691.156 D slot handle_last_: id  0 | task 141 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.27.758.297 D slot handle_last_: id  0 | task 141 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.27.825.446 D slot handle_last_: id  0 | task 141 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.27.893.072 D slot handle_last_: id  0 | task 141 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.27.962.583 D slot handle_last_: id  0 | task 141 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.28.030.183 D slot handle_last_: id  0 | task 141 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.28.098.169 D slot handle_last_: id  0 | task 141 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.28.165.789 D slot handle_last_: id  0 | task 141 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.28.233.875 D slot handle_last_: id  0 | task 141 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.28.301.640 D slot handle_last_: id  0 | task 141 | slot decode token, id=3049, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.28.369.392 D slot handle_last_: id  0 | task 141 | slot decode token, id=1179, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.28.436.395 D slot handle_last_: id  0 | task 141 | slot decode token, id=34337, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.28.504.495 D slot handle_last_: id  0 | task 141 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.28.573.739 D slot handle_last_: id  0 | task 141 | slot decode token, id=83823, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.28.642.231 D slot handle_last_: id  0 | task 141 | slot decode token, id=46064, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.28.710.676 D slot handle_last_: id  0 | task 141 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.28.779.551 D slot handle_last_: id  0 | task 141 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.28.848.154 D slot handle_last_: id  0 | task 141 | slot decode token, id=31258, n_ctx = 32768, n_tokens = 2437, truncated = 0
0.28.916.759 D slot handle_last_: id  0 | task 141 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2438, truncated = 0
0.28.985.418 D slot handle_last_: id  0 | task 141 | slot decode token, id=40216, n_ctx = 32768, n_tokens = 2439, truncated = 0
0.29.054.194 D slot handle_last_: id  0 | task 141 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2440, truncated = 0
0.29.123.069 D slot handle_last_: id  0 | task 141 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2441, truncated = 0
0.29.191.779 D slot handle_last_: id  0 | task 141 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2442, truncated = 0
0.29.260.841 D slot handle_last_: id  0 | task 141 | slot decode token, id=6826, n_ctx = 32768, n_tokens = 2443, truncated = 0
0.29.329.763 D slot handle_last_: id  0 | task 141 | slot decode token, id=5716, n_ctx = 32768, n_tokens = 2444, truncated = 0
0.29.398.969 D slot handle_last_: id  0 | task 141 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2445, truncated = 0
0.29.468.641 D slot handle_last_: id  0 | task 141 | slot decode token, id=21768, n_ctx = 32768, n_tokens = 2446, truncated = 0
0.29.537.818 D slot handle_last_: id  0 | task 141 | slot decode token, id=1068, n_ctx = 32768, n_tokens = 2447, truncated = 0
0.29.607.022 D slot handle_last_: id  0 | task 141 | slot decode token, id=1056, n_ctx = 32768, n_tokens = 2448, truncated = 0
0.29.676.228 D slot handle_last_: id  0 | task 141 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2449, truncated = 0
0.29.745.809 D slot handle_last_: id  0 | task 141 | slot decode token, id=48183, n_ctx = 32768, n_tokens = 2450, truncated = 0
0.29.815.074 D slot handle_last_: id  0 | task 141 | slot decode token, id=4843, n_ctx = 32768, n_tokens = 2451, truncated = 0
0.29.884.610 D slot handle_last_: id  0 | task 141 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2452, truncated = 0
0.29.953.105 D slot handle_last_: id  0 | task 141 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2453, truncated = 0
0.30.022.792 D slot handle_last_: id  0 | task 141 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2454, truncated = 0
0.30.091.674 D slot handle_last_: id  0 | task 141 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2455, truncated = 0
