0.00.066.353 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.01.433.194 I load_tensors: offloaded 49/49 layers to GPU
0.01.433.196 I load_tensors:   CPU_Mapped model buffer size =   409.22 MiB
0.01.433.196 I load_tensors:  MTL0_Mapped model buffer size = 34929.91 MiB
0.01.440.423 I llama_context: n_ctx                 = 16384
0.01.440.722 I llama_context:        CPU  output buffer size =     0.95 MiB
0.01.449.803 I llama_kv_cache:       MTL0 KV buffer size =   384.00 MiB
0.01.467.782 I llama_memory_recurrent:       MTL0 RS buffer size =   149.06 MiB
0.01.480.541 I sched_reserve:       MTL0 compute buffer size =   158.59 MiB
0.01.480.545 I sched_reserve:        CPU compute buffer size =    28.02 MiB
0.01.582.998 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 16384
0.07.138.934 D slot handle_last_: id  0 | task 0 | slot decode token, id=2250, n_ctx = 16384, n_tokens = 2473, truncated = 0
0.07.167.999 D slot handle_last_: id  0 | task 0 | slot decode token, id=25057, n_ctx = 16384, n_tokens = 2474, truncated = 0
0.07.197.128 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2475, truncated = 0
0.07.226.197 D slot handle_last_: id  0 | task 0 | slot decode token, id=10605, n_ctx = 16384, n_tokens = 2476, truncated = 0
0.07.255.322 D slot handle_last_: id  0 | task 0 | slot decode token, id=2320, n_ctx = 16384, n_tokens = 2477, truncated = 0
0.07.284.457 D slot handle_last_: id  0 | task 0 | slot decode token, id=20078, n_ctx = 16384, n_tokens = 2478, truncated = 0
0.07.313.608 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 16384, n_tokens = 2479, truncated = 0
0.07.342.720 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 16384, n_tokens = 2480, truncated = 0
0.07.371.777 D slot handle_last_: id  0 | task 0 | slot decode token, id=57517, n_ctx = 16384, n_tokens = 2481, truncated = 0
0.07.400.892 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 16384, n_tokens = 2482, truncated = 0
0.07.429.948 D slot handle_last_: id  0 | task 0 | slot decode token, id=3955, n_ctx = 16384, n_tokens = 2483, truncated = 0
0.07.459.016 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 16384, n_tokens = 2484, truncated = 0
0.07.488.125 D slot handle_last_: id  0 | task 0 | slot decode token, id=10993, n_ctx = 16384, n_tokens = 2485, truncated = 0
0.07.517.219 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 16384, n_tokens = 2486, truncated = 0
0.07.546.285 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 16384, n_tokens = 2487, truncated = 0
0.07.575.342 D slot handle_last_: id  0 | task 0 | slot decode token, id=2943, n_ctx = 16384, n_tokens = 2488, truncated = 0
0.07.604.334 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 16384, n_tokens = 2489, truncated = 0
0.07.633.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=1070, n_ctx = 16384, n_tokens = 2490, truncated = 0
0.07.662.098 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 16384, n_tokens = 2491, truncated = 0
0.07.690.938 D slot handle_last_: id  0 | task 0 | slot decode token, id=74178, n_ctx = 16384, n_tokens = 2492, truncated = 0
0.07.719.816 D slot handle_last_: id  0 | task 0 | slot decode token, id=381, n_ctx = 16384, n_tokens = 2493, truncated = 0
0.07.748.767 D slot handle_last_: id  0 | task 0 | slot decode token, id=60394, n_ctx = 16384, n_tokens = 2494, truncated = 0
0.07.777.756 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 16384, n_tokens = 2495, truncated = 0
0.07.806.633 D slot handle_last_: id  0 | task 0 | slot decode token, id=1330, n_ctx = 16384, n_tokens = 2496, truncated = 0
0.07.835.526 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 16384, n_tokens = 2497, truncated = 0
0.07.864.524 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2498, truncated = 0
0.07.893.555 D slot handle_last_: id  0 | task 0 | slot decode token, id=30500, n_ctx = 16384, n_tokens = 2499, truncated = 0
0.07.922.486 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 16384, n_tokens = 2500, truncated = 0
0.07.951.363 D slot handle_last_: id  0 | task 0 | slot decode token, id=10729, n_ctx = 16384, n_tokens = 2501, truncated = 0
0.07.980.336 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 16384, n_tokens = 2502, truncated = 0
0.08.009.322 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2503, truncated = 0
0.08.038.147 D slot handle_last_: id  0 | task 0 | slot decode token, id=4751, n_ctx = 16384, n_tokens = 2504, truncated = 0
0.08.067.053 D slot handle_last_: id  0 | task 0 | slot decode token, id=13282, n_ctx = 16384, n_tokens = 2505, truncated = 0
0.08.096.049 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 16384, n_tokens = 2506, truncated = 0
0.08.125.120 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 16384, n_tokens = 2507, truncated = 0
0.08.154.063 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 16384, n_tokens = 2508, truncated = 0
0.08.183.010 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 16384, n_tokens = 2509, truncated = 0
0.08.212.070 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 16384, n_tokens = 2510, truncated = 0
0.08.241.105 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 16384, n_tokens = 2511, truncated = 0
0.08.269.980 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 16384, n_tokens = 2512, truncated = 0
0.08.298.996 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2513, truncated = 0
0.08.328.007 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 16384, n_tokens = 2514, truncated = 0
0.08.356.880 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 16384, n_tokens = 2515, truncated = 0
0.08.385.877 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 16384, n_tokens = 2516, truncated = 0
0.08.414.777 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 16384, n_tokens = 2517, truncated = 0
0.08.443.652 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 16384, n_tokens = 2518, truncated = 0
0.08.472.658 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 16384, n_tokens = 2519, truncated = 0
0.08.501.479 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 16384, n_tokens = 2520, truncated = 0
0.08.530.474 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 16384, n_tokens = 2521, truncated = 0
0.08.559.506 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 16384, n_tokens = 2522, truncated = 0
0.08.588.421 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 16384, n_tokens = 2523, truncated = 0
0.08.617.445 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 16384, n_tokens = 2524, truncated = 0
0.08.646.349 D slot handle_last_: id  0 | task 0 | slot decode token, id=6816, n_ctx = 16384, n_tokens = 2525, truncated = 0
0.08.675.341 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2526, truncated = 0
0.08.704.363 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 16384, n_tokens = 2527, truncated = 0
0.08.733.275 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 16384, n_tokens = 2528, truncated = 0
0.08.762.367 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 16384, n_tokens = 2529, truncated = 0
0.08.791.346 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 16384, n_tokens = 2530, truncated = 0
0.08.820.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2531, truncated = 0
0.08.849.126 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2532, truncated = 0
0.08.878.026 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2533, truncated = 0
0.08.907.036 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 16384, n_tokens = 2534, truncated = 0
0.08.936.022 D slot handle_last_: id  0 | task 0 | slot decode token, id=20417, n_ctx = 16384, n_tokens = 2535, truncated = 0
0.08.965.002 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 16384, n_tokens = 2536, truncated = 0
0.08.993.896 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2537, truncated = 0
0.09.022.927 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 16384, n_tokens = 2538, truncated = 0
0.09.051.834 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 16384, n_tokens = 2539, truncated = 0
0.09.080.699 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 16384, n_tokens = 2540, truncated = 0
0.09.109.708 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 16384, n_tokens = 2541, truncated = 0
0.09.138.664 D slot handle_last_: id  0 | task 0 | slot decode token, id=694, n_ctx = 16384, n_tokens = 2542, truncated = 0
0.09.167.708 D slot handle_last_: id  0 | task 0 | slot decode token, id=5134, n_ctx = 16384, n_tokens = 2543, truncated = 0
0.09.196.649 D slot handle_last_: id  0 | task 0 | slot decode token, id=781, n_ctx = 16384, n_tokens = 2544, truncated = 0
0.09.226.435 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 16384, n_tokens = 2545, truncated = 0
0.09.257.419 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 16384, n_tokens = 2546, truncated = 0
0.09.287.026 D slot handle_last_: id  0 | task 0 | slot decode token, id=888, n_ctx = 16384, n_tokens = 2547, truncated = 0
0.09.316.169 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2548, truncated = 0
0.09.345.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 16384, n_tokens = 2549, truncated = 0
0.09.374.071 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 16384, n_tokens = 2550, truncated = 0
0.09.403.152 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 16384, n_tokens = 2551, truncated = 0
0.09.432.209 D slot handle_last_: id  0 | task 0 | slot decode token, id=4031, n_ctx = 16384, n_tokens = 2552, truncated = 0
0.09.461.123 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 16384, n_tokens = 2553, truncated = 0
0.09.490.219 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 16384, n_tokens = 2554, truncated = 0
0.09.519.240 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 16384, n_tokens = 2555, truncated = 0
0.09.548.297 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 16384, n_tokens = 2556, truncated = 0
0.09.577.230 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 16384, n_tokens = 2557, truncated = 0
0.09.606.086 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 16384, n_tokens = 2558, truncated = 0
0.09.635.171 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 16384, n_tokens = 2559, truncated = 0
0.09.664.047 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 16384, n_tokens = 2560, truncated = 0
0.09.695.169 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 16384, n_tokens = 2561, truncated = 0
0.09.724.237 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 16384, n_tokens = 2562, truncated = 0
0.09.753.269 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2563, truncated = 0
0.09.782.228 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2564, truncated = 0
0.09.811.233 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2565, truncated = 0
0.09.840.213 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 16384, n_tokens = 2566, truncated = 0
0.09.869.179 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 16384, n_tokens = 2567, truncated = 0
0.09.898.189 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 16384, n_tokens = 2568, truncated = 0
0.09.927.219 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 16384, n_tokens = 2569, truncated = 0
0.09.956.144 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2570, truncated = 0
0.09.985.423 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 16384, n_tokens = 2571, truncated = 0
0.10.014.491 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 16384, n_tokens = 2572, truncated = 0
0.10.043.456 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 16384, n_tokens = 2573, truncated = 0
0.10.072.418 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 16384, n_tokens = 2574, truncated = 0
0.10.101.396 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 16384, n_tokens = 2575, truncated = 0
0.10.130.311 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 16384, n_tokens = 2576, truncated = 0
0.10.159.433 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 16384, n_tokens = 2577, truncated = 0
0.10.188.504 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 16384, n_tokens = 2578, truncated = 0
0.10.217.597 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 16384, n_tokens = 2579, truncated = 0
0.10.246.650 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 16384, n_tokens = 2580, truncated = 0
0.10.275.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 16384, n_tokens = 2581, truncated = 0
0.10.304.674 D slot handle_last_: id  0 | task 0 | slot decode token, id=14482, n_ctx = 16384, n_tokens = 2582, truncated = 0
0.10.333.749 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 16384, n_tokens = 2583, truncated = 0
0.10.362.651 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 16384, n_tokens = 2584, truncated = 0
0.10.391.683 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 16384, n_tokens = 2585, truncated = 0
0.10.420.668 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 16384, n_tokens = 2586, truncated = 0
0.10.449.683 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 16384, n_tokens = 2587, truncated = 0
0.10.478.726 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 16384, n_tokens = 2588, truncated = 0
0.10.507.813 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2589, truncated = 0
0.10.536.861 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 16384, n_tokens = 2590, truncated = 0
0.10.565.914 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 16384, n_tokens = 2591, truncated = 0
0.10.594.846 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 16384, n_tokens = 2592, truncated = 0
0.10.623.876 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 16384, n_tokens = 2593, truncated = 0
0.10.652.913 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 16384, n_tokens = 2594, truncated = 0
0.10.681.851 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 16384, n_tokens = 2595, truncated = 0
0.10.710.879 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 16384, n_tokens = 2596, truncated = 0
0.10.739.856 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 16384, n_tokens = 2597, truncated = 0
0.10.768.790 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 16384, n_tokens = 2598, truncated = 0
0.10.797.747 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 16384, n_tokens = 2599, truncated = 0
0.10.826.773 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2600, truncated = 0
0.10.855.786 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 16384, n_tokens = 2601, truncated = 0
0.10.884.818 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 16384, n_tokens = 2602, truncated = 0
0.10.913.829 I slot print_timing: id  0 | task 0 | prompt eval time =    4465.26 ms /  2452 tokens (    1.82 ms per token,   549.13 tokens per second)
0.10.913.830 I slot print_timing: id  0 | task 0 |        eval time =    4395.86 ms /   152 tokens (   29.11 ms per token,    34.35 tokens per second)
0.16.290.974 D slot handle_last_: id  0 | task 159 | slot decode token, id=760, n_ctx = 16384, n_tokens = 2388, truncated = 0
0.16.321.972 D slot handle_last_: id  0 | task 159 | slot decode token, id=1414, n_ctx = 16384, n_tokens = 2389, truncated = 0
0.16.350.967 D slot handle_last_: id  0 | task 159 | slot decode token, id=37631, n_ctx = 16384, n_tokens = 2390, truncated = 0
0.16.379.889 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2391, truncated = 0
0.16.408.788 D slot handle_last_: id  0 | task 159 | slot decode token, id=31258, n_ctx = 16384, n_tokens = 2392, truncated = 0
0.16.437.782 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 16384, n_tokens = 2393, truncated = 0
0.16.466.745 D slot handle_last_: id  0 | task 159 | slot decode token, id=40216, n_ctx = 16384, n_tokens = 2394, truncated = 0
0.16.495.599 D slot handle_last_: id  0 | task 159 | slot decode token, id=430, n_ctx = 16384, n_tokens = 2395, truncated = 0
0.16.524.454 D slot handle_last_: id  0 | task 159 | slot decode token, id=7737, n_ctx = 16384, n_tokens = 2396, truncated = 0
0.16.553.271 D slot handle_last_: id  0 | task 159 | slot decode token, id=78844, n_ctx = 16384, n_tokens = 2397, truncated = 0
0.16.582.258 D slot handle_last_: id  0 | task 159 | slot decode token, id=37085, n_ctx = 16384, n_tokens = 2398, truncated = 0
0.16.611.203 D slot handle_last_: id  0 | task 159 | slot decode token, id=64760, n_ctx = 16384, n_tokens = 2399, truncated = 0
0.16.640.172 D slot handle_last_: id  0 | task 159 | slot decode token, id=46064, n_ctx = 16384, n_tokens = 2400, truncated = 0
0.16.669.014 D slot handle_last_: id  0 | task 159 | slot decode token, id=421, n_ctx = 16384, n_tokens = 2401, truncated = 0
0.16.697.818 D slot handle_last_: id  0 | task 159 | slot decode token, id=26990, n_ctx = 16384, n_tokens = 2402, truncated = 0
0.16.726.714 D slot handle_last_: id  0 | task 159 | slot decode token, id=1083, n_ctx = 16384, n_tokens = 2403, truncated = 0
0.16.755.693 D slot handle_last_: id  0 | task 159 | slot decode token, id=4788, n_ctx = 16384, n_tokens = 2404, truncated = 0
0.16.784.685 D slot handle_last_: id  0 | task 159 | slot decode token, id=9389, n_ctx = 16384, n_tokens = 2405, truncated = 0
0.16.813.563 D slot handle_last_: id  0 | task 159 | slot decode token, id=440, n_ctx = 16384, n_tokens = 2406, truncated = 0
0.16.842.521 D slot handle_last_: id  0 | task 159 | slot decode token, id=10072, n_ctx = 16384, n_tokens = 2407, truncated = 0
0.16.871.417 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 16384, n_tokens = 2408, truncated = 0
0.16.900.477 D slot handle_last_: id  0 | task 159 | slot decode token, id=30052, n_ctx = 16384, n_tokens = 2409, truncated = 0
0.16.929.447 D slot handle_last_: id  0 | task 159 | slot decode token, id=4902, n_ctx = 16384, n_tokens = 2410, truncated = 0
0.16.958.319 D slot handle_last_: id  0 | task 159 | slot decode token, id=6815, n_ctx = 16384, n_tokens = 2411, truncated = 0
0.16.987.214 D slot handle_last_: id  0 | task 159 | slot decode token, id=21141, n_ctx = 16384, n_tokens = 2412, truncated = 0
0.17.016.228 D slot handle_last_: id  0 | task 159 | slot decode token, id=11, n_ctx = 16384, n_tokens = 2413, truncated = 0
0.17.045.026 D slot handle_last_: id  0 | task 159 | slot decode token, id=50158, n_ctx = 16384, n_tokens = 2414, truncated = 0
0.17.073.931 D slot handle_last_: id  0 | task 159 | slot decode token, id=264, n_ctx = 16384, n_tokens = 2415, truncated = 0
0.17.102.865 D slot handle_last_: id  0 | task 159 | slot decode token, id=5812, n_ctx = 16384, n_tokens = 2416, truncated = 0
0.17.131.829 D slot handle_last_: id  0 | task 159 | slot decode token, id=7727, n_ctx = 16384, n_tokens = 2417, truncated = 0
0.17.160.820 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 16384, n_tokens = 2418, truncated = 0
0.17.189.711 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 16384, n_tokens = 2419, truncated = 0
0.17.218.718 D slot handle_last_: id  0 | task 159 | slot decode token, id=1528, n_ctx = 16384, n_tokens = 2420, truncated = 0
0.17.247.587 D slot handle_last_: id  0 | task 159 | slot decode token, id=4016, n_ctx = 16384, n_tokens = 2421, truncated = 0
0.17.276.536 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 16384, n_tokens = 2422, truncated = 0
0.17.305.525 D slot handle_last_: id  0 | task 159 | slot decode token, id=836, n_ctx = 16384, n_tokens = 2423, truncated = 0
0.17.334.370 D slot handle_last_: id  0 | task 159 | slot decode token, id=40123, n_ctx = 16384, n_tokens = 2424, truncated = 0
0.17.363.363 D slot handle_last_: id  0 | task 159 | slot decode token, id=757, n_ctx = 16384, n_tokens = 2425, truncated = 0
0.17.392.388 D slot handle_last_: id  0 | task 159 | slot decode token, id=6775, n_ctx = 16384, n_tokens = 2426, truncated = 0
0.17.421.291 D slot handle_last_: id  0 | task 159 | slot decode token, id=498, n_ctx = 16384, n_tokens = 2427, truncated = 0
0.17.450.172 D slot handle_last_: id  0 | task 159 | slot decode token, id=22695, n_ctx = 16384, n_tokens = 2428, truncated = 0
0.17.479.141 D slot handle_last_: id  0 | task 159 | slot decode token, id=280, n_ctx = 16384, n_tokens = 2429, truncated = 0
0.17.507.953 D slot handle_last_: id  0 | task 159 | slot decode token, id=13, n_ctx = 16384, n_tokens = 2430, truncated = 0
0.17.536.928 D slot handle_last_: id  0 | task 159 | slot decode token, id=220, n_ctx = 16384, n_tokens = 2431, truncated = 0
0.17.565.884 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 16384, n_tokens = 2432, truncated = 0
0.17.594.883 D slot handle_last_: id  0 | task 159 | slot decode token, id=15, n_ctx = 16384, n_tokens = 2433, truncated = 0
0.17.623.983 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 16384, n_tokens = 2434, truncated = 0
0.17.652.871 D slot handle_last_: id  0 | task 159 | slot decode token, id=906, n_ctx = 16384, n_tokens = 2435, truncated = 0
0.17.681.806 D slot handle_last_: id  0 | task 159 | slot decode token, id=733, n_ctx = 16384, n_tokens = 2436, truncated = 0
0.17.710.743 D slot handle_last_: id  0 | task 159 | slot decode token, id=5869, n_ctx = 16384, n_tokens = 2437, truncated = 0
