0.00.035.897 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.00.772.673 I load_tensors: offloaded 31/31 layers to GPU
0.00.772.675 I load_tensors:   CPU_Mapped model buffer size =   748.00 MiB
0.00.772.675 I load_tensors:  MTL0_Mapped model buffer size = 16147.34 MiB
0.00.774.692 I llama_context: n_ctx                 = 32768
0.00.774.824 I llama_context:        CPU  output buffer size =     1.00 MiB
0.00.787.896 I llama_kv_cache:       MTL0 KV buffer size =   640.00 MiB
0.00.813.149 I llama_kv_cache:       MTL0 KV buffer size =   300.00 MiB
0.00.834.912 I sched_reserve:       MTL0 compute buffer size =   255.24 MiB
0.00.834.916 I sched_reserve:        CPU compute buffer size =    44.52 MiB
0.00.889.671 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.04.169.809 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.04.186.693 D slot handle_last_: id  0 | task 0 | slot decode token, id=3866, n_ctx = 32768, n_tokens = 2476, truncated = 0
0.04.203.638 D slot handle_last_: id  0 | task 0 | slot decode token, id=16944, n_ctx = 32768, n_tokens = 2477, truncated = 0
0.04.220.498 D slot handle_last_: id  0 | task 0 | slot decode token, id=1308, n_ctx = 32768, n_tokens = 2478, truncated = 0
0.04.237.317 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2479, truncated = 0
0.04.254.161 D slot handle_last_: id  0 | task 0 | slot decode token, id=13098, n_ctx = 32768, n_tokens = 2480, truncated = 0
0.04.271.071 D slot handle_last_: id  0 | task 0 | slot decode token, id=1562, n_ctx = 32768, n_tokens = 2481, truncated = 0
0.04.288.328 D slot handle_last_: id  0 | task 0 | slot decode token, id=152815, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.04.305.213 D slot handle_last_: id  0 | task 0 | slot decode token, id=991, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.04.322.095 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.04.338.934 D slot handle_last_: id  0 | task 0 | slot decode token, id=4209, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.04.355.749 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.04.372.705 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.04.389.615 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.04.406.638 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.04.423.429 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.04.440.352 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.04.457.309 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.04.474.207 D slot handle_last_: id  0 | task 0 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.04.491.177 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.04.508.102 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.04.525.030 D slot handle_last_: id  0 | task 0 | slot decode token, id=236796, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.04.542.001 D slot handle_last_: id  0 | task 0 | slot decode token, id=236772, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.04.558.867 D slot handle_last_: id  0 | task 0 | slot decode token, id=236935, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.04.575.695 D slot handle_last_: id  0 | task 0 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.04.592.609 D slot handle_last_: id  0 | task 0 | slot decode token, id=236787, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.04.609.593 D slot handle_last_: id  0 | task 0 | slot decode token, id=669, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.04.626.534 D slot handle_last_: id  0 | task 0 | slot decode token, id=16622, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.04.643.431 D slot handle_last_: id  0 | task 0 | slot decode token, id=1677, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.04.660.239 D slot handle_last_: id  0 | task 0 | slot decode token, id=711, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.04.677.238 D slot handle_last_: id  0 | task 0 | slot decode token, id=20193, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.04.694.239 D slot handle_last_: id  0 | task 0 | slot decode token, id=768, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.04.711.189 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.04.728.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.04.745.188 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.04.762.010 D slot handle_last_: id  0 | task 0 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.04.778.922 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.04.795.757 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.04.812.694 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.04.829.676 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.04.846.621 D slot handle_last_: id  0 | task 0 | slot decode token, id=19867, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.04.863.458 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.04.880.355 D slot handle_last_: id  0 | task 0 | slot decode token, id=7321, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.04.897.251 D slot handle_last_: id  0 | task 0 | slot decode token, id=22525, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.04.914.089 D slot handle_last_: id  0 | task 0 | slot decode token, id=684, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.04.930.945 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.04.947.846 D slot handle_last_: id  0 | task 0 | slot decode token, id=63410, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.04.964.664 D slot handle_last_: id  0 | task 0 | slot decode token, id=176814, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.04.981.537 D slot handle_last_: id  0 | task 0 | slot decode token, id=19211, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.04.998.367 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.05.015.262 D slot handle_last_: id  0 | task 0 | slot decode token, id=1030, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.05.032.189 D slot handle_last_: id  0 | task 0 | slot decode token, id=1186, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.05.049.054 D slot handle_last_: id  0 | task 0 | slot decode token, id=5022, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.05.065.952 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.05.082.822 D slot handle_last_: id  0 | task 0 | slot decode token, id=623, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.05.099.833 D slot handle_last_: id  0 | task 0 | slot decode token, id=1509, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.05.116.700 D slot handle_last_: id  0 | task 0 | slot decode token, id=563, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.05.133.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=1176, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.05.150.398 D slot handle_last_: id  0 | task 0 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.05.167.220 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.05.184.099 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.05.200.932 D slot handle_last_: id  0 | task 0 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.05.217.754 D slot handle_last_: id  0 | task 0 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.05.234.587 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.05.251.438 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.05.268.323 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.05.285.187 D slot handle_last_: id  0 | task 0 | slot decode token, id=1758, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.05.302.061 D slot handle_last_: id  0 | task 0 | slot decode token, id=964, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.05.318.862 D slot handle_last_: id  0 | task 0 | slot decode token, id=125947, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.05.335.706 D slot handle_last_: id  0 | task 0 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.05.352.697 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.05.369.551 D slot handle_last_: id  0 | task 0 | slot decode token, id=3962, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.05.386.374 D slot handle_last_: id  0 | task 0 | slot decode token, id=2668, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.05.403.212 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.05.420.120 D slot handle_last_: id  0 | task 0 | slot decode token, id=672, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.05.437.020 D slot handle_last_: id  0 | task 0 | slot decode token, id=1822, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.05.453.898 D slot handle_last_: id  0 | task 0 | slot decode token, id=756, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.05.470.785 D slot handle_last_: id  0 | task 0 | slot decode token, id=236773, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.05.487.726 D slot handle_last_: id  0 | task 0 | slot decode token, id=77943, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.05.504.620 D slot handle_last_: id  0 | task 0 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.05.521.481 D slot handle_last_: id  0 | task 0 | slot decode token, id=646, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.05.538.431 D slot handle_last_: id  0 | task 0 | slot decode token, id=4465, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.05.555.337 D slot handle_last_: id  0 | task 0 | slot decode token, id=35773, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.05.572.306 D slot handle_last_: id  0 | task 0 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.05.589.113 D slot handle_last_: id  0 | task 0 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.05.605.911 D slot handle_last_: id  0 | task 0 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.05.624.894 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.05.641.681 D slot handle_last_: id  0 | task 0 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.05.658.657 D slot handle_last_: id  0 | task 0 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.05.675.464 D slot handle_last_: id  0 | task 0 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.05.692.371 D slot handle_last_: id  0 | task 0 | slot decode token, id=236825, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.05.709.517 D slot handle_last_: id  0 | task 0 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.05.726.466 D slot handle_last_: id  0 | task 0 | slot decode token, id=108, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.05.743.334 D slot handle_last_: id  0 | task 0 | slot decode token, id=236796, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.05.760.257 D slot handle_last_: id  0 | task 0 | slot decode token, id=236772, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.05.777.058 D slot handle_last_: id  0 | task 0 | slot decode token, id=236935, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.05.793.950 D slot handle_last_: id  0 | task 0 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.05.810.887 D slot handle_last_: id  0 | task 0 | slot decode token, id=236787, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.05.827.717 D slot handle_last_: id  0 | task 0 | slot decode token, id=3790, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.05.844.580 D slot handle_last_: id  0 | task 0 | slot decode token, id=8249, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.05.861.436 D slot handle_last_: id  0 | task 0 | slot decode token, id=528, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.05.878.324 D slot handle_last_: id  0 | task 0 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.05.895.169 D slot handle_last_: id  0 | task 0 | slot decode token, id=17686, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.05.911.972 D slot handle_last_: id  0 | task 0 | slot decode token, id=16622, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.05.928.799 D slot handle_last_: id  0 | task 0 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.05.945.621 I slot print_timing: id  0 | task 0 | prompt eval time =    1696.87 ms /  2451 tokens (    0.69 ms per token,  1444.42 tokens per second)
0.05.945.622 I slot print_timing: id  0 | task 0 |        eval time =    2187.24 ms /   130 tokens (   16.96 ms per token,    58.98 tokens per second)
0.07.720.461 D slot handle_last_: id  0 | task 137 | slot decode token, id=902, n_ctx = 32768, n_tokens = 2387, truncated = 0
0.07.740.387 D slot handle_last_: id  0 | task 137 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.07.757.399 D slot handle_last_: id  0 | task 137 | slot decode token, id=236810, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.07.774.382 D slot handle_last_: id  0 | task 137 | slot decode token, id=236800, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.07.791.412 D slot handle_last_: id  0 | task 137 | slot decode token, id=236778, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.07.808.337 D slot handle_last_: id  0 | task 137 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.07.825.462 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.07.842.357 D slot handle_last_: id  0 | task 137 | slot decode token, id=84216, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.07.859.303 D slot handle_last_: id  0 | task 137 | slot decode token, id=108559, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.07.876.305 D slot handle_last_: id  0 | task 137 | slot decode token, id=92137, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.07.893.199 D slot handle_last_: id  0 | task 137 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.07.910.097 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.07.926.975 D slot handle_last_: id  0 | task 137 | slot decode token, id=40327, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.07.943.939 D slot handle_last_: id  0 | task 137 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.07.960.965 D slot handle_last_: id  0 | task 137 | slot decode token, id=57226, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.07.977.926 D slot handle_last_: id  0 | task 137 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.07.994.793 D slot handle_last_: id  0 | task 137 | slot decode token, id=130661, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.08.011.684 D slot handle_last_: id  0 | task 137 | slot decode token, id=699, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.08.028.490 D slot handle_last_: id  0 | task 137 | slot decode token, id=38183, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.08.045.401 D slot handle_last_: id  0 | task 137 | slot decode token, id=4402, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.08.062.213 D slot handle_last_: id  0 | task 137 | slot decode token, id=1131, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.08.079.043 D slot handle_last_: id  0 | task 137 | slot decode token, id=5255, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.08.095.881 D slot handle_last_: id  0 | task 137 | slot decode token, id=7789, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.08.112.696 D slot handle_last_: id  0 | task 137 | slot decode token, id=600, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.08.129.635 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.08.146.802 D slot handle_last_: id  0 | task 137 | slot decode token, id=3260, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.08.163.817 D slot handle_last_: id  0 | task 137 | slot decode token, id=15517, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.08.180.724 D slot handle_last_: id  0 | task 137 | slot decode token, id=618, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.08.197.664 D slot handle_last_: id  0 | task 137 | slot decode token, id=496, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.08.214.484 D slot handle_last_: id  0 | task 137 | slot decode token, id=6205, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.08.231.269 D slot handle_last_: id  0 | task 137 | slot decode token, id=8613, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.08.248.152 D slot handle_last_: id  0 | task 137 | slot decode token, id=531, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.08.265.028 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.08.281.995 D slot handle_last_: id  0 | task 137 | slot decode token, id=3245, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.08.298.935 D slot handle_last_: id  0 | task 137 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.08.315.802 D slot handle_last_: id  0 | task 137 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.08.332.617 D slot handle_last_: id  0 | task 137 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.08.349.376 D slot handle_last_: id  0 | task 137 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.08.366.316 D slot handle_last_: id  0 | task 137 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.08.383.112 D slot handle_last_: id  0 | task 137 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.08.399.995 D slot handle_last_: id  0 | task 137 | slot decode token, id=236771, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.08.416.864 D slot handle_last_: id  0 | task 137 | slot decode token, id=236770, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.08.433.678 D slot handle_last_: id  0 | task 137 | slot decode token, id=1619, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.08.450.630 D slot handle_last_: id  0 | task 137 | slot decode token, id=669, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.08.467.660 D slot handle_last_: id  0 | task 137 | slot decode token, id=40327, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.08.484.481 D slot handle_last_: id  0 | task 137 | slot decode token, id=28352, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.08.501.278 D slot handle_last_: id  0 | task 137 | slot decode token, id=618, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.08.518.173 D slot handle_last_: id  0 | task 137 | slot decode token, id=98740, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.08.534.973 D slot handle_last_: id  0 | task 137 | slot decode token, id=206657, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.08.551.760 D slot handle_last_: id  0 | task 137 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.08.568.616 D slot handle_last_: id  0 | task 137 | slot decode token, id=31768, n_ctx = 32768, n_tokens = 2437, truncated = 0
0.08.585.445 D slot handle_last_: id  0 | task 137 | slot decode token, id=605, n_ctx = 32768, n_tokens = 2438, truncated = 0
0.08.602.365 D slot handle_last_: id  0 | task 137 | slot decode token, id=236764, n_ctx = 32768, n_tokens = 2439, truncated = 0
0.08.619.256 D slot handle_last_: id  0 | task 137 | slot decode token, id=1651, n_ctx = 32768, n_tokens = 2440, truncated = 0
0.08.636.114 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2441, truncated = 0
0.08.652.913 D slot handle_last_: id  0 | task 137 | slot decode token, id=57226, n_ctx = 32768, n_tokens = 2442, truncated = 0
0.08.669.755 D slot handle_last_: id  0 | task 137 | slot decode token, id=8008, n_ctx = 32768, n_tokens = 2443, truncated = 0
0.08.686.651 D slot handle_last_: id  0 | task 137 | slot decode token, id=506, n_ctx = 32768, n_tokens = 2444, truncated = 0
0.08.703.459 D slot handle_last_: id  0 | task 137 | slot decode token, id=3155, n_ctx = 32768, n_tokens = 2445, truncated = 0
0.08.720.295 D slot handle_last_: id  0 | task 137 | slot decode token, id=529, n_ctx = 32768, n_tokens = 2446, truncated = 0
0.08.737.124 D slot handle_last_: id  0 | task 137 | slot decode token, id=90666, n_ctx = 32768, n_tokens = 2447, truncated = 0
0.08.754.021 D slot handle_last_: id  0 | task 137 | slot decode token, id=163440, n_ctx = 32768, n_tokens = 2448, truncated = 0
0.08.770.867 D slot handle_last_: id  0 | task 137 | slot decode token, id=532, n_ctx = 32768, n_tokens = 2449, truncated = 0
0.08.787.694 D slot handle_last_: id  0 | task 137 | slot decode token, id=4325, n_ctx = 32768, n_tokens = 2450, truncated = 0
0.08.804.463 D slot handle_last_: id  0 | task 137 | slot decode token, id=26125, n_ctx = 32768, n_tokens = 2451, truncated = 0
0.08.821.331 D slot handle_last_: id  0 | task 137 | slot decode token, id=225056, n_ctx = 32768, n_tokens = 2452, truncated = 0
0.08.838.198 D slot handle_last_: id  0 | task 137 | slot decode token, id=870, n_ctx = 32768, n_tokens = 2453, truncated = 0
0.08.854.952 D slot handle_last_: id  0 | task 137 | slot decode token, id=25323, n_ctx = 32768, n_tokens = 2454, truncated = 0
0.08.871.723 D slot handle_last_: id  0 | task 137 | slot decode token, id=510, n_ctx = 32768, n_tokens = 2455, truncated = 0
0.08.888.500 D slot handle_last_: id  0 | task 137 | slot decode token, id=236761, n_ctx = 32768, n_tokens = 2456, truncated = 0
0.08.905.263 D slot handle_last_: id  0 | task 137 | slot decode token, id=236743, n_ctx = 32768, n_tokens = 2457, truncated = 0
