0.00.036.169 I cmn  common_param: common_params_print_info: build 10852 (050dde50c) with AppleClang 21.0.0.21000101 for Darwin arm64
0.01.369.635 I load_tensors: offloaded 49/49 layers to GPU
0.01.369.640 I load_tensors:   CPU_Mapped model buffer size =   409.22 MiB
0.01.369.641 I load_tensors:  MTL0_Mapped model buffer size = 34929.91 MiB
0.01.372.705 I llama_context: n_ctx                 = 32768
0.01.372.855 I llama_context:        CPU  output buffer size =     0.95 MiB
0.01.385.674 I llama_kv_cache:       MTL0 KV buffer size =   768.00 MiB
0.01.413.375 I llama_memory_recurrent:       MTL0 RS buffer size =   149.06 MiB
0.01.428.029 I sched_reserve:       MTL0 compute buffer size =   206.61 MiB
0.01.428.031 I sched_reserve:        CPU compute buffer size =    44.02 MiB
0.01.531.829 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 32768
0.07.622.900 D slot handle_last_: id  0 | task 0 | slot decode token, id=25057, n_ctx = 32768, n_tokens = 2474, truncated = 0
0.07.652.462 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2475, truncated = 0
0.07.682.185 D slot handle_last_: id  0 | task 0 | slot decode token, id=10605, n_ctx = 32768, n_tokens = 2476, truncated = 0
0.07.712.039 D slot handle_last_: id  0 | task 0 | slot decode token, id=2320, n_ctx = 32768, n_tokens = 2477, truncated = 0
0.07.741.929 D slot handle_last_: id  0 | task 0 | slot decode token, id=20078, n_ctx = 32768, n_tokens = 2478, truncated = 0
0.07.771.753 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2479, truncated = 0
0.07.801.368 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2480, truncated = 0
0.07.831.035 D slot handle_last_: id  0 | task 0 | slot decode token, id=57517, n_ctx = 32768, n_tokens = 2481, truncated = 0
0.07.860.635 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2482, truncated = 0
0.07.890.455 D slot handle_last_: id  0 | task 0 | slot decode token, id=3955, n_ctx = 32768, n_tokens = 2483, truncated = 0
0.07.920.082 D slot handle_last_: id  0 | task 0 | slot decode token, id=364, n_ctx = 32768, n_tokens = 2484, truncated = 0
0.07.949.759 D slot handle_last_: id  0 | task 0 | slot decode token, id=10993, n_ctx = 32768, n_tokens = 2485, truncated = 0
0.07.979.580 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2486, truncated = 0
0.08.009.450 D slot handle_last_: id  0 | task 0 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2487, truncated = 0
0.08.039.482 D slot handle_last_: id  0 | task 0 | slot decode token, id=2943, n_ctx = 32768, n_tokens = 2488, truncated = 0
0.08.069.521 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2489, truncated = 0
0.08.099.592 D slot handle_last_: id  0 | task 0 | slot decode token, id=1070, n_ctx = 32768, n_tokens = 2490, truncated = 0
0.08.129.668 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2491, truncated = 0
0.08.159.045 D slot handle_last_: id  0 | task 0 | slot decode token, id=74178, n_ctx = 32768, n_tokens = 2492, truncated = 0
0.08.189.388 D slot handle_last_: id  0 | task 0 | slot decode token, id=381, n_ctx = 32768, n_tokens = 2493, truncated = 0
0.08.219.734 D slot handle_last_: id  0 | task 0 | slot decode token, id=60394, n_ctx = 32768, n_tokens = 2494, truncated = 0
0.08.250.487 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2495, truncated = 0
0.08.281.348 D slot handle_last_: id  0 | task 0 | slot decode token, id=1330, n_ctx = 32768, n_tokens = 2496, truncated = 0
0.08.312.240 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2497, truncated = 0
0.08.342.870 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2498, truncated = 0
0.08.374.118 D slot handle_last_: id  0 | task 0 | slot decode token, id=30500, n_ctx = 32768, n_tokens = 2499, truncated = 0
0.08.405.009 D slot handle_last_: id  0 | task 0 | slot decode token, id=1076, n_ctx = 32768, n_tokens = 2500, truncated = 0
0.08.435.903 D slot handle_last_: id  0 | task 0 | slot decode token, id=10729, n_ctx = 32768, n_tokens = 2501, truncated = 0
0.08.467.349 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2502, truncated = 0
0.08.498.991 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2503, truncated = 0
0.08.530.020 D slot handle_last_: id  0 | task 0 | slot decode token, id=4751, n_ctx = 32768, n_tokens = 2504, truncated = 0
0.08.560.789 D slot handle_last_: id  0 | task 0 | slot decode token, id=13282, n_ctx = 32768, n_tokens = 2505, truncated = 0
0.08.592.367 D slot handle_last_: id  0 | task 0 | slot decode token, id=1, n_ctx = 32768, n_tokens = 2506, truncated = 0
0.08.624.187 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2507, truncated = 0
0.08.656.316 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2508, truncated = 0
0.08.688.447 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2509, truncated = 0
0.08.720.661 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2510, truncated = 0
0.08.753.191 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2511, truncated = 0
0.08.785.325 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2512, truncated = 0
0.08.817.612 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2513, truncated = 0
0.08.850.137 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2514, truncated = 0
0.08.881.621 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2515, truncated = 0
0.08.914.084 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2516, truncated = 0
0.08.946.698 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2517, truncated = 0
0.08.979.140 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2518, truncated = 0
0.09.011.611 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 32768, n_tokens = 2519, truncated = 0
0.09.044.102 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2520, truncated = 0
0.09.076.464 D slot handle_last_: id  0 | task 0 | slot decode token, id=561, n_ctx = 32768, n_tokens = 2521, truncated = 0
0.09.109.032 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2522, truncated = 0
0.09.141.567 D slot handle_last_: id  0 | task 0 | slot decode token, id=1503, n_ctx = 32768, n_tokens = 2523, truncated = 0
0.09.173.430 D slot handle_last_: id  0 | task 0 | slot decode token, id=524, n_ctx = 32768, n_tokens = 2524, truncated = 0
0.09.204.210 D slot handle_last_: id  0 | task 0 | slot decode token, id=6816, n_ctx = 32768, n_tokens = 2525, truncated = 0
0.09.236.863 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2526, truncated = 0
0.09.269.134 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2527, truncated = 0
0.09.301.080 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2528, truncated = 0
0.09.332.738 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2529, truncated = 0
0.09.364.873 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2530, truncated = 0
0.09.397.208 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2531, truncated = 0
0.09.429.756 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2532, truncated = 0
0.09.462.536 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2533, truncated = 0
0.09.495.338 D slot handle_last_: id  0 | task 0 | slot decode token, id=15894, n_ctx = 32768, n_tokens = 2534, truncated = 0
0.09.528.252 D slot handle_last_: id  0 | task 0 | slot decode token, id=20417, n_ctx = 32768, n_tokens = 2535, truncated = 0
0.09.560.856 D slot handle_last_: id  0 | task 0 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2536, truncated = 0
0.09.593.601 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2537, truncated = 0
0.09.626.280 D slot handle_last_: id  0 | task 0 | slot decode token, id=71835, n_ctx = 32768, n_tokens = 2538, truncated = 0
0.09.658.986 D slot handle_last_: id  0 | task 0 | slot decode token, id=342, n_ctx = 32768, n_tokens = 2539, truncated = 0
0.09.691.773 D slot handle_last_: id  0 | task 0 | slot decode token, id=6439, n_ctx = 32768, n_tokens = 2540, truncated = 0
0.09.724.407 D slot handle_last_: id  0 | task 0 | slot decode token, id=11366, n_ctx = 32768, n_tokens = 2541, truncated = 0
0.09.757.396 D slot handle_last_: id  0 | task 0 | slot decode token, id=694, n_ctx = 32768, n_tokens = 2542, truncated = 0
0.09.790.480 D slot handle_last_: id  0 | task 0 | slot decode token, id=5134, n_ctx = 32768, n_tokens = 2543, truncated = 0
0.09.823.358 D slot handle_last_: id  0 | task 0 | slot decode token, id=781, n_ctx = 32768, n_tokens = 2544, truncated = 0
0.09.855.753 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2545, truncated = 0
0.09.888.784 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2546, truncated = 0
0.09.921.749 D slot handle_last_: id  0 | task 0 | slot decode token, id=888, n_ctx = 32768, n_tokens = 2547, truncated = 0
0.09.954.500 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2548, truncated = 0
0.09.987.019 D slot handle_last_: id  0 | task 0 | slot decode token, id=4307, n_ctx = 32768, n_tokens = 2549, truncated = 0
0.10.019.784 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2550, truncated = 0
0.10.052.168 D slot handle_last_: id  0 | task 0 | slot decode token, id=10902, n_ctx = 32768, n_tokens = 2551, truncated = 0
0.10.084.962 D slot handle_last_: id  0 | task 0 | slot decode token, id=4031, n_ctx = 32768, n_tokens = 2552, truncated = 0
0.10.117.898 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2553, truncated = 0
0.10.150.637 D slot handle_last_: id  0 | task 0 | slot decode token, id=328, n_ctx = 32768, n_tokens = 2554, truncated = 0
0.10.181.051 D slot handle_last_: id  0 | task 0 | slot decode token, id=2064, n_ctx = 32768, n_tokens = 2555, truncated = 0
0.10.213.720 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 32768, n_tokens = 2556, truncated = 0
0.10.246.174 D slot handle_last_: id  0 | task 0 | slot decode token, id=1018, n_ctx = 32768, n_tokens = 2557, truncated = 0
0.10.279.229 D slot handle_last_: id  0 | task 0 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2558, truncated = 0
0.10.312.331 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2559, truncated = 0
0.10.344.859 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2560, truncated = 0
0.10.379.234 D slot handle_last_: id  0 | task 0 | slot decode token, id=20, n_ctx = 32768, n_tokens = 2561, truncated = 0
0.10.411.768 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2562, truncated = 0
0.10.444.443 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2563, truncated = 0
0.10.477.226 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2564, truncated = 0
0.10.510.448 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2565, truncated = 0
0.10.543.305 D slot handle_last_: id  0 | task 0 | slot decode token, id=2859, n_ctx = 32768, n_tokens = 2566, truncated = 0
0.10.576.252 D slot handle_last_: id  0 | task 0 | slot decode token, id=998, n_ctx = 32768, n_tokens = 2567, truncated = 0
0.10.609.567 D slot handle_last_: id  0 | task 0 | slot decode token, id=66841, n_ctx = 32768, n_tokens = 2568, truncated = 0
0.10.642.337 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2569, truncated = 0
0.10.674.513 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2570, truncated = 0
0.10.707.741 D slot handle_last_: id  0 | task 0 | slot decode token, id=4590, n_ctx = 32768, n_tokens = 2571, truncated = 0
0.10.740.298 D slot handle_last_: id  0 | task 0 | slot decode token, id=2756, n_ctx = 32768, n_tokens = 2572, truncated = 0
0.10.772.865 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2573, truncated = 0
0.10.805.365 D slot handle_last_: id  0 | task 0 | slot decode token, id=411, n_ctx = 32768, n_tokens = 2574, truncated = 0
0.10.838.128 D slot handle_last_: id  0 | task 0 | slot decode token, id=2172, n_ctx = 32768, n_tokens = 2575, truncated = 0
0.10.870.263 D slot handle_last_: id  0 | task 0 | slot decode token, id=359, n_ctx = 32768, n_tokens = 2576, truncated = 0
0.10.902.551 D slot handle_last_: id  0 | task 0 | slot decode token, id=50, n_ctx = 32768, n_tokens = 2577, truncated = 0
0.10.935.019 D slot handle_last_: id  0 | task 0 | slot decode token, id=75270, n_ctx = 32768, n_tokens = 2578, truncated = 0
0.10.967.578 D slot handle_last_: id  0 | task 0 | slot decode token, id=314, n_ctx = 32768, n_tokens = 2579, truncated = 0
0.11.000.009 D slot handle_last_: id  0 | task 0 | slot decode token, id=443, n_ctx = 32768, n_tokens = 2580, truncated = 0
0.11.032.691 D slot handle_last_: id  0 | task 0 | slot decode token, id=11165, n_ctx = 32768, n_tokens = 2581, truncated = 0
0.11.063.973 D slot handle_last_: id  0 | task 0 | slot decode token, id=14482, n_ctx = 32768, n_tokens = 2582, truncated = 0
0.11.096.252 D slot handle_last_: id  0 | task 0 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2583, truncated = 0
0.11.128.736 D slot handle_last_: id  0 | task 0 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2584, truncated = 0
0.11.161.268 D slot handle_last_: id  0 | task 0 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2585, truncated = 0
0.11.193.356 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2586, truncated = 0
0.11.225.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2587, truncated = 0
0.11.257.890 D slot handle_last_: id  0 | task 0 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2588, truncated = 0
0.11.289.889 D slot handle_last_: id  0 | task 0 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2589, truncated = 0
0.11.322.112 D slot handle_last_: id  0 | task 0 | slot decode token, id=21, n_ctx = 32768, n_tokens = 2590, truncated = 0
0.11.354.617 D slot handle_last_: id  0 | task 0 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2591, truncated = 0
0.11.386.918 D slot handle_last_: id  0 | task 0 | slot decode token, id=271, n_ctx = 32768, n_tokens = 2592, truncated = 0
0.11.419.097 D slot handle_last_: id  0 | task 0 | slot decode token, id=35, n_ctx = 32768, n_tokens = 2593, truncated = 0
0.11.451.496 D slot handle_last_: id  0 | task 0 | slot decode token, id=27325, n_ctx = 32768, n_tokens = 2594, truncated = 0
0.11.483.637 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 32768, n_tokens = 2595, truncated = 0
0.11.515.537 D slot handle_last_: id  0 | task 0 | slot decode token, id=25, n_ctx = 32768, n_tokens = 2596, truncated = 0
0.11.547.264 D slot handle_last_: id  0 | task 0 | slot decode token, id=2717, n_ctx = 32768, n_tokens = 2597, truncated = 0
0.11.579.441 D slot handle_last_: id  0 | task 0 | slot decode token, id=10661, n_ctx = 32768, n_tokens = 2598, truncated = 0
0.11.611.402 D slot handle_last_: id  0 | task 0 | slot decode token, id=303, n_ctx = 32768, n_tokens = 2599, truncated = 0
0.11.643.271 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2600, truncated = 0
0.11.675.056 D slot handle_last_: id  0 | task 0 | slot decode token, id=16713, n_ctx = 32768, n_tokens = 2601, truncated = 0
0.11.706.938 D slot handle_last_: id  0 | task 0 | slot decode token, id=20438, n_ctx = 32768, n_tokens = 2602, truncated = 0
0.11.738.890 I slot print_timing: id  0 | task 0 | prompt eval time =    4863.11 ms /  2452 tokens (    1.98 ms per token,   504.20 tokens per second)
0.11.738.892 I slot print_timing: id  0 | task 0 |        eval time =    4812.81 ms /   152 tokens (   31.87 ms per token,    31.37 tokens per second)
0.16.695.595 D slot handle_last_: id  0 | task 159 | slot decode token, id=760, n_ctx = 32768, n_tokens = 2388, truncated = 0
0.16.730.326 D slot handle_last_: id  0 | task 159 | slot decode token, id=1414, n_ctx = 32768, n_tokens = 2389, truncated = 0
0.16.763.163 D slot handle_last_: id  0 | task 159 | slot decode token, id=37631, n_ctx = 32768, n_tokens = 2390, truncated = 0
0.16.796.067 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2391, truncated = 0
0.16.828.238 D slot handle_last_: id  0 | task 159 | slot decode token, id=31258, n_ctx = 32768, n_tokens = 2392, truncated = 0
0.16.860.731 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2393, truncated = 0
0.16.893.317 D slot handle_last_: id  0 | task 159 | slot decode token, id=40216, n_ctx = 32768, n_tokens = 2394, truncated = 0
0.16.925.613 D slot handle_last_: id  0 | task 159 | slot decode token, id=430, n_ctx = 32768, n_tokens = 2395, truncated = 0
0.16.958.163 D slot handle_last_: id  0 | task 159 | slot decode token, id=7737, n_ctx = 32768, n_tokens = 2396, truncated = 0
0.16.990.358 D slot handle_last_: id  0 | task 159 | slot decode token, id=78844, n_ctx = 32768, n_tokens = 2397, truncated = 0
0.17.022.523 D slot handle_last_: id  0 | task 159 | slot decode token, id=37085, n_ctx = 32768, n_tokens = 2398, truncated = 0
0.17.053.578 D slot handle_last_: id  0 | task 159 | slot decode token, id=64760, n_ctx = 32768, n_tokens = 2399, truncated = 0
0.17.084.737 D slot handle_last_: id  0 | task 159 | slot decode token, id=46064, n_ctx = 32768, n_tokens = 2400, truncated = 0
0.17.115.677 D slot handle_last_: id  0 | task 159 | slot decode token, id=421, n_ctx = 32768, n_tokens = 2401, truncated = 0
0.17.146.050 D slot handle_last_: id  0 | task 159 | slot decode token, id=26990, n_ctx = 32768, n_tokens = 2402, truncated = 0
0.17.176.353 D slot handle_last_: id  0 | task 159 | slot decode token, id=1083, n_ctx = 32768, n_tokens = 2403, truncated = 0
0.17.206.445 D slot handle_last_: id  0 | task 159 | slot decode token, id=4788, n_ctx = 32768, n_tokens = 2404, truncated = 0
0.17.236.433 D slot handle_last_: id  0 | task 159 | slot decode token, id=9389, n_ctx = 32768, n_tokens = 2405, truncated = 0
0.17.266.288 D slot handle_last_: id  0 | task 159 | slot decode token, id=440, n_ctx = 32768, n_tokens = 2406, truncated = 0
0.17.296.047 D slot handle_last_: id  0 | task 159 | slot decode token, id=10072, n_ctx = 32768, n_tokens = 2407, truncated = 0
0.17.325.599 D slot handle_last_: id  0 | task 159 | slot decode token, id=321, n_ctx = 32768, n_tokens = 2408, truncated = 0
0.17.355.239 D slot handle_last_: id  0 | task 159 | slot decode token, id=30052, n_ctx = 32768, n_tokens = 2409, truncated = 0
0.17.384.810 D slot handle_last_: id  0 | task 159 | slot decode token, id=4902, n_ctx = 32768, n_tokens = 2410, truncated = 0
0.17.414.208 D slot handle_last_: id  0 | task 159 | slot decode token, id=6815, n_ctx = 32768, n_tokens = 2411, truncated = 0
0.17.443.424 D slot handle_last_: id  0 | task 159 | slot decode token, id=21141, n_ctx = 32768, n_tokens = 2412, truncated = 0
0.17.472.727 D slot handle_last_: id  0 | task 159 | slot decode token, id=11, n_ctx = 32768, n_tokens = 2413, truncated = 0
0.17.501.975 D slot handle_last_: id  0 | task 159 | slot decode token, id=50158, n_ctx = 32768, n_tokens = 2414, truncated = 0
0.17.531.275 D slot handle_last_: id  0 | task 159 | slot decode token, id=264, n_ctx = 32768, n_tokens = 2415, truncated = 0
0.17.560.458 D slot handle_last_: id  0 | task 159 | slot decode token, id=5812, n_ctx = 32768, n_tokens = 2416, truncated = 0
0.17.589.776 D slot handle_last_: id  0 | task 159 | slot decode token, id=7727, n_ctx = 32768, n_tokens = 2417, truncated = 0
0.17.619.263 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2418, truncated = 0
0.17.648.797 D slot handle_last_: id  0 | task 159 | slot decode token, id=279, n_ctx = 32768, n_tokens = 2419, truncated = 0
0.17.678.309 D slot handle_last_: id  0 | task 159 | slot decode token, id=1528, n_ctx = 32768, n_tokens = 2420, truncated = 0
0.17.707.900 D slot handle_last_: id  0 | task 159 | slot decode token, id=4016, n_ctx = 32768, n_tokens = 2421, truncated = 0
0.17.737.629 D slot handle_last_: id  0 | task 159 | slot decode token, id=310, n_ctx = 32768, n_tokens = 2422, truncated = 0
0.17.767.104 D slot handle_last_: id  0 | task 159 | slot decode token, id=836, n_ctx = 32768, n_tokens = 2423, truncated = 0
0.17.796.849 D slot handle_last_: id  0 | task 159 | slot decode token, id=40123, n_ctx = 32768, n_tokens = 2424, truncated = 0
0.17.826.634 D slot handle_last_: id  0 | task 159 | slot decode token, id=757, n_ctx = 32768, n_tokens = 2425, truncated = 0
0.17.856.428 D slot handle_last_: id  0 | task 159 | slot decode token, id=6775, n_ctx = 32768, n_tokens = 2426, truncated = 0
0.17.886.267 D slot handle_last_: id  0 | task 159 | slot decode token, id=498, n_ctx = 32768, n_tokens = 2427, truncated = 0
0.17.916.367 D slot handle_last_: id  0 | task 159 | slot decode token, id=22695, n_ctx = 32768, n_tokens = 2428, truncated = 0
0.17.946.296 D slot handle_last_: id  0 | task 159 | slot decode token, id=280, n_ctx = 32768, n_tokens = 2429, truncated = 0
0.17.976.425 D slot handle_last_: id  0 | task 159 | slot decode token, id=13, n_ctx = 32768, n_tokens = 2430, truncated = 0
0.18.006.727 D slot handle_last_: id  0 | task 159 | slot decode token, id=220, n_ctx = 32768, n_tokens = 2431, truncated = 0
0.18.037.088 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2432, truncated = 0
0.18.067.502 D slot handle_last_: id  0 | task 159 | slot decode token, id=15, n_ctx = 32768, n_tokens = 2433, truncated = 0
0.18.098.169 D slot handle_last_: id  0 | task 159 | slot decode token, id=16, n_ctx = 32768, n_tokens = 2434, truncated = 0
0.18.128.761 D slot handle_last_: id  0 | task 159 | slot decode token, id=906, n_ctx = 32768, n_tokens = 2435, truncated = 0
0.18.159.401 D slot handle_last_: id  0 | task 159 | slot decode token, id=733, n_ctx = 32768, n_tokens = 2436, truncated = 0
0.18.190.321 D slot handle_last_: id  0 | task 159 | slot decode token, id=5869, n_ctx = 32768, n_tokens = 2437, truncated = 0
