0.00.305.035 I load_tensors: offloaded 37/37 layers to GPU
0.00.305.037 I load_tensors:   CPU_Mapped model buffer size =   333.84 MiB
0.00.305.037 I load_tensors:  MTL0_Mapped model buffer size =  4789.19 MiB
0.00.306.385 I llama_context: n_ctx                 = 8192
0.00.306.504 I llama_context:        CPU  output buffer size =     0.58 MiB
0.00.329.295 I llama_kv_cache:       MTL0 KV buffer size =  1152.00 MiB
0.00.367.398 I sched_reserve:       MTL0 compute buffer size =    96.01 MiB
0.00.367.400 I sched_reserve:        CPU compute buffer size =    24.01 MiB
0.00.423.968 I slot   load_model: id  0 | task -1 | new slot, n_ctx = 8192
0.05.434.658 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 8192, n_tokens = 3457, truncated = 0
0.05.448.075 D slot handle_last_: id  0 | task 0 | slot decode token, id=8622, n_ctx = 8192, n_tokens = 3458, truncated = 0
0.05.461.310 D slot handle_last_: id  0 | task 0 | slot decode token, id=6277, n_ctx = 8192, n_tokens = 3459, truncated = 0
0.05.474.433 D slot handle_last_: id  0 | task 0 | slot decode token, id=18719, n_ctx = 8192, n_tokens = 3460, truncated = 0
0.05.487.499 D slot handle_last_: id  0 | task 0 | slot decode token, id=369, n_ctx = 8192, n_tokens = 3461, truncated = 0
0.05.500.401 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3462, truncated = 0
0.05.513.257 D slot handle_last_: id  0 | task 0 | slot decode token, id=59869, n_ctx = 8192, n_tokens = 3463, truncated = 0
0.05.526.054 D slot handle_last_: id  0 | task 0 | slot decode token, id=596, n_ctx = 8192, n_tokens = 3464, truncated = 0
0.05.538.817 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 8192, n_tokens = 3465, truncated = 0
0.05.551.760 D slot handle_last_: id  0 | task 0 | slot decode token, id=1096, n_ctx = 8192, n_tokens = 3466, truncated = 0
0.05.566.227 D slot handle_last_: id  0 | task 0 | slot decode token, id=374, n_ctx = 8192, n_tokens = 3467, truncated = 0
0.05.579.444 D slot handle_last_: id  0 | task 0 | slot decode token, id=8110, n_ctx = 8192, n_tokens = 3468, truncated = 0
0.05.592.785 D slot handle_last_: id  0 | task 0 | slot decode token, id=553, n_ctx = 8192, n_tokens = 3469, truncated = 0
0.05.606.175 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3470, truncated = 0
0.05.619.317 D slot handle_last_: id  0 | task 0 | slot decode token, id=18647, n_ctx = 8192, n_tokens = 3471, truncated = 0
0.05.632.332 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 8192, n_tokens = 3472, truncated = 0
0.05.645.581 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3473, truncated = 0
0.05.658.696 D slot handle_last_: id  0 | task 0 | slot decode token, id=472, n_ctx = 8192, n_tokens = 3474, truncated = 0
0.05.671.891 D slot handle_last_: id  0 | task 0 | slot decode token, id=10862, n_ctx = 8192, n_tokens = 3475, truncated = 0
0.05.684.971 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 8192, n_tokens = 3476, truncated = 0
0.05.698.229 D slot handle_last_: id  0 | task 0 | slot decode token, id=220, n_ctx = 8192, n_tokens = 3477, truncated = 0
0.05.711.629 D slot handle_last_: id  0 | task 0 | slot decode token, id=18, n_ctx = 8192, n_tokens = 3478, truncated = 0
0.05.724.934 D slot handle_last_: id  0 | task 0 | slot decode token, id=22, n_ctx = 8192, n_tokens = 3479, truncated = 0
0.05.738.216 D slot handle_last_: id  0 | task 0 | slot decode token, id=17, n_ctx = 8192, n_tokens = 3480, truncated = 0
0.05.751.549 D slot handle_last_: id  0 | task 0 | slot decode token, id=26711, n_ctx = 8192, n_tokens = 3481, truncated = 0
0.05.764.548 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3482, truncated = 0
0.05.777.648 D slot handle_last_: id  0 | task 0 | slot decode token, id=879, n_ctx = 8192, n_tokens = 3483, truncated = 0
0.05.791.033 D slot handle_last_: id  0 | task 0 | slot decode token, id=6009, n_ctx = 8192, n_tokens = 3484, truncated = 0
0.05.804.309 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 8192, n_tokens = 3485, truncated = 0
0.05.817.442 D slot handle_last_: id  0 | task 0 | slot decode token, id=9710, n_ctx = 8192, n_tokens = 3486, truncated = 0
0.05.830.729 D slot handle_last_: id  0 | task 0 | slot decode token, id=1606, n_ctx = 8192, n_tokens = 3487, truncated = 0
0.05.843.899 D slot handle_last_: id  0 | task 0 | slot decode token, id=11912, n_ctx = 8192, n_tokens = 3488, truncated = 0
0.05.857.092 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3489, truncated = 0
0.05.870.462 D slot handle_last_: id  0 | task 0 | slot decode token, id=1156, n_ctx = 8192, n_tokens = 3490, truncated = 0
0.05.883.689 D slot handle_last_: id  0 | task 0 | slot decode token, id=53116, n_ctx = 8192, n_tokens = 3491, truncated = 0
0.05.896.987 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3492, truncated = 0
0.05.910.039 D slot handle_last_: id  0 | task 0 | slot decode token, id=1674, n_ctx = 8192, n_tokens = 3493, truncated = 0
0.05.923.107 D slot handle_last_: id  0 | task 0 | slot decode token, id=596, n_ctx = 8192, n_tokens = 3494, truncated = 0
0.05.936.433 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 8192, n_tokens = 3495, truncated = 0
0.05.949.607 D slot handle_last_: id  0 | task 0 | slot decode token, id=1221, n_ctx = 8192, n_tokens = 3496, truncated = 0
0.05.962.833 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3497, truncated = 0
0.05.975.944 D slot handle_last_: id  0 | task 0 | slot decode token, id=65435, n_ctx = 8192, n_tokens = 3498, truncated = 0
0.05.989.261 D slot handle_last_: id  0 | task 0 | slot decode token, id=299, n_ctx = 8192, n_tokens = 3499, truncated = 0
0.06.002.398 D slot handle_last_: id  0 | task 0 | slot decode token, id=3346, n_ctx = 8192, n_tokens = 3500, truncated = 0
0.06.015.639 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3501, truncated = 0
0.06.028.837 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 8192, n_tokens = 3502, truncated = 0
0.06.041.956 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 3503, truncated = 0
0.06.055.279 D slot handle_last_: id  0 | task 0 | slot decode token, id=65435, n_ctx = 8192, n_tokens = 3504, truncated = 0
0.06.068.342 D slot handle_last_: id  0 | task 0 | slot decode token, id=299, n_ctx = 8192, n_tokens = 3505, truncated = 0
0.06.081.539 D slot handle_last_: id  0 | task 0 | slot decode token, id=3346, n_ctx = 8192, n_tokens = 3506, truncated = 0
0.06.094.674 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3507, truncated = 0
0.06.107.751 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3508, truncated = 0
0.06.121.039 D slot handle_last_: id  0 | task 0 | slot decode token, id=7481, n_ctx = 8192, n_tokens = 3509, truncated = 0
0.06.134.331 D slot handle_last_: id  0 | task 0 | slot decode token, id=438, n_ctx = 8192, n_tokens = 3510, truncated = 0
0.06.147.282 D slot handle_last_: id  0 | task 0 | slot decode token, id=41342, n_ctx = 8192, n_tokens = 3511, truncated = 0
0.06.160.619 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 8192, n_tokens = 3512, truncated = 0
0.06.173.516 D slot handle_last_: id  0 | task 0 | slot decode token, id=12409, n_ctx = 8192, n_tokens = 3513, truncated = 0
0.06.186.410 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3514, truncated = 0
0.06.199.339 D slot handle_last_: id  0 | task 0 | slot decode token, id=1033, n_ctx = 8192, n_tokens = 3515, truncated = 0
0.06.212.223 D slot handle_last_: id  0 | task 0 | slot decode token, id=32645, n_ctx = 8192, n_tokens = 3516, truncated = 0
0.06.225.049 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 8192, n_tokens = 3517, truncated = 0
0.06.237.910 D slot handle_last_: id  0 | task 0 | slot decode token, id=9575, n_ctx = 8192, n_tokens = 3518, truncated = 0
0.06.250.792 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3519, truncated = 0
0.06.263.586 D slot handle_last_: id  0 | task 0 | slot decode token, id=3635, n_ctx = 8192, n_tokens = 3520, truncated = 0
0.06.276.365 D slot handle_last_: id  0 | task 0 | slot decode token, id=472, n_ctx = 8192, n_tokens = 3521, truncated = 0
0.06.289.402 D slot handle_last_: id  0 | task 0 | slot decode token, id=10862, n_ctx = 8192, n_tokens = 3522, truncated = 0
0.06.302.808 D slot handle_last_: id  0 | task 0 | slot decode token, id=6, n_ctx = 8192, n_tokens = 3523, truncated = 0
0.06.316.154 D slot handle_last_: id  0 | task 0 | slot decode token, id=348, n_ctx = 8192, n_tokens = 3524, truncated = 0
0.06.329.334 D slot handle_last_: id  0 | task 0 | slot decode token, id=395, n_ctx = 8192, n_tokens = 3525, truncated = 0
0.06.342.550 D slot handle_last_: id  0 | task 0 | slot decode token, id=1127, n_ctx = 8192, n_tokens = 3526, truncated = 0
0.06.355.904 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3527, truncated = 0
0.06.368.973 D slot handle_last_: id  0 | task 0 | slot decode token, id=448, n_ctx = 8192, n_tokens = 3528, truncated = 0
0.06.382.151 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 8192, n_tokens = 3529, truncated = 0
0.06.395.319 D slot handle_last_: id  0 | task 0 | slot decode token, id=1299, n_ctx = 8192, n_tokens = 3530, truncated = 0
0.06.408.530 D slot handle_last_: id  0 | task 0 | slot decode token, id=51885, n_ctx = 8192, n_tokens = 3531, truncated = 0
0.06.421.795 D slot handle_last_: id  0 | task 0 | slot decode token, id=49287, n_ctx = 8192, n_tokens = 3532, truncated = 0
0.06.434.942 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3533, truncated = 0
0.06.448.210 D slot handle_last_: id  0 | task 0 | slot decode token, id=9736, n_ctx = 8192, n_tokens = 3534, truncated = 0
0.06.461.656 D slot handle_last_: id  0 | task 0 | slot decode token, id=610, n_ctx = 8192, n_tokens = 3535, truncated = 0
0.06.474.768 D slot handle_last_: id  0 | task 0 | slot decode token, id=685, n_ctx = 8192, n_tokens = 3536, truncated = 0
0.06.488.085 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 8192, n_tokens = 3537, truncated = 0
0.06.501.122 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 3538, truncated = 0
0.06.514.418 D slot handle_last_: id  0 | task 0 | slot decode token, id=472, n_ctx = 8192, n_tokens = 3539, truncated = 0
0.06.527.614 D slot handle_last_: id  0 | task 0 | slot decode token, id=10862, n_ctx = 8192, n_tokens = 3540, truncated = 0
0.06.540.854 D slot handle_last_: id  0 | task 0 | slot decode token, id=1221, n_ctx = 8192, n_tokens = 3541, truncated = 0
0.06.554.185 D slot handle_last_: id  0 | task 0 | slot decode token, id=6519, n_ctx = 8192, n_tokens = 3542, truncated = 0
0.06.567.372 D slot handle_last_: id  0 | task 0 | slot decode token, id=389, n_ctx = 8192, n_tokens = 3543, truncated = 0
0.06.580.665 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3544, truncated = 0
0.06.593.916 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 8192, n_tokens = 3545, truncated = 0
0.06.607.186 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 8192, n_tokens = 3546, truncated = 0
0.06.620.461 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3547, truncated = 0
0.06.633.670 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3548, truncated = 0
0.06.646.910 D slot handle_last_: id  0 | task 0 | slot decode token, id=24913, n_ctx = 8192, n_tokens = 3549, truncated = 0
0.06.660.122 D slot handle_last_: id  0 | task 0 | slot decode token, id=1105, n_ctx = 8192, n_tokens = 3550, truncated = 0
0.06.673.263 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3551, truncated = 0
0.06.686.563 D slot handle_last_: id  0 | task 0 | slot decode token, id=30014, n_ctx = 8192, n_tokens = 3552, truncated = 0
0.06.699.806 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3553, truncated = 0
0.06.713.010 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3554, truncated = 0
0.06.726.218 D slot handle_last_: id  0 | task 0 | slot decode token, id=11563, n_ctx = 8192, n_tokens = 3555, truncated = 0
0.06.739.495 D slot handle_last_: id  0 | task 0 | slot decode token, id=3760, n_ctx = 8192, n_tokens = 3556, truncated = 0
0.06.752.821 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3557, truncated = 0
0.06.766.059 D slot handle_last_: id  0 | task 0 | slot decode token, id=1380, n_ctx = 8192, n_tokens = 3558, truncated = 0
0.06.779.343 D slot handle_last_: id  0 | task 0 | slot decode token, id=807, n_ctx = 8192, n_tokens = 3559, truncated = 0
0.06.792.540 D slot handle_last_: id  0 | task 0 | slot decode token, id=16105, n_ctx = 8192, n_tokens = 3560, truncated = 0
0.06.805.793 D slot handle_last_: id  0 | task 0 | slot decode token, id=7882, n_ctx = 8192, n_tokens = 3561, truncated = 0
0.06.818.986 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3562, truncated = 0
0.06.832.258 D slot handle_last_: id  0 | task 0 | slot decode token, id=5312, n_ctx = 8192, n_tokens = 3563, truncated = 0
0.06.845.320 D slot handle_last_: id  0 | task 0 | slot decode token, id=1119, n_ctx = 8192, n_tokens = 3564, truncated = 0
0.06.858.578 D slot handle_last_: id  0 | task 0 | slot decode token, id=12751, n_ctx = 8192, n_tokens = 3565, truncated = 0
0.06.871.772 D slot handle_last_: id  0 | task 0 | slot decode token, id=17971, n_ctx = 8192, n_tokens = 3566, truncated = 0
0.06.885.058 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 8192, n_tokens = 3567, truncated = 0
0.06.898.192 D slot handle_last_: id  0 | task 0 | slot decode token, id=576, n_ctx = 8192, n_tokens = 3568, truncated = 0
0.06.911.464 D slot handle_last_: id  0 | task 0 | slot decode token, id=1467, n_ctx = 8192, n_tokens = 3569, truncated = 0
0.06.924.676 D slot handle_last_: id  0 | task 0 | slot decode token, id=8201, n_ctx = 8192, n_tokens = 3570, truncated = 0
0.06.937.799 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3571, truncated = 0
0.06.951.061 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 8192, n_tokens = 3572, truncated = 0
0.06.964.356 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 8192, n_tokens = 3573, truncated = 0
0.06.977.556 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3574, truncated = 0
0.06.990.778 D slot handle_last_: id  0 | task 0 | slot decode token, id=6, n_ctx = 8192, n_tokens = 3575, truncated = 0
0.07.003.858 D slot handle_last_: id  0 | task 0 | slot decode token, id=73324, n_ctx = 8192, n_tokens = 3576, truncated = 0
0.07.017.082 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3577, truncated = 0
0.07.030.208 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 8192, n_tokens = 3578, truncated = 0
0.07.043.408 D slot handle_last_: id  0 | task 0 | slot decode token, id=8679, n_ctx = 8192, n_tokens = 3579, truncated = 0
0.07.056.727 D slot handle_last_: id  0 | task 0 | slot decode token, id=315, n_ctx = 8192, n_tokens = 3580, truncated = 0
0.07.069.790 D slot handle_last_: id  0 | task 0 | slot decode token, id=32692, n_ctx = 8192, n_tokens = 3581, truncated = 0
0.07.082.941 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3582, truncated = 0
0.07.096.266 D slot handle_last_: id  0 | task 0 | slot decode token, id=11179, n_ctx = 8192, n_tokens = 3583, truncated = 0
0.07.109.577 D slot handle_last_: id  0 | task 0 | slot decode token, id=1134, n_ctx = 8192, n_tokens = 3584, truncated = 0
0.07.123.755 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3585, truncated = 0
0.07.136.981 D slot handle_last_: id  0 | task 0 | slot decode token, id=73955, n_ctx = 8192, n_tokens = 3586, truncated = 0
0.07.150.253 D slot handle_last_: id  0 | task 0 | slot decode token, id=1105, n_ctx = 8192, n_tokens = 3587, truncated = 0
0.07.163.331 D slot handle_last_: id  0 | task 0 | slot decode token, id=448, n_ctx = 8192, n_tokens = 3588, truncated = 0
0.07.176.249 D slot handle_last_: id  0 | task 0 | slot decode token, id=862, n_ctx = 8192, n_tokens = 3589, truncated = 0
0.07.189.467 D slot handle_last_: id  0 | task 0 | slot decode token, id=23149, n_ctx = 8192, n_tokens = 3590, truncated = 0
0.07.202.886 D slot handle_last_: id  0 | task 0 | slot decode token, id=72803, n_ctx = 8192, n_tokens = 3591, truncated = 0
0.07.216.100 D slot handle_last_: id  0 | task 0 | slot decode token, id=382, n_ctx = 8192, n_tokens = 3592, truncated = 0
0.07.229.298 D slot handle_last_: id  0 | task 0 | slot decode token, id=785, n_ctx = 8192, n_tokens = 3593, truncated = 0
0.07.242.550 D slot handle_last_: id  0 | task 0 | slot decode token, id=12751, n_ctx = 8192, n_tokens = 3594, truncated = 0
0.07.255.802 D slot handle_last_: id  0 | task 0 | slot decode token, id=20448, n_ctx = 8192, n_tokens = 3595, truncated = 0
0.07.269.114 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3596, truncated = 0
0.07.282.311 D slot handle_last_: id  0 | task 0 | slot decode token, id=17779, n_ctx = 8192, n_tokens = 3597, truncated = 0
0.07.295.648 D slot handle_last_: id  0 | task 0 | slot decode token, id=1948, n_ctx = 8192, n_tokens = 3598, truncated = 0
0.07.308.713 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 8192, n_tokens = 3599, truncated = 0
0.07.322.161 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 8192, n_tokens = 3600, truncated = 0
0.07.335.406 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 8192, n_tokens = 3601, truncated = 0
0.07.348.551 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3602, truncated = 0
0.07.361.733 D slot handle_last_: id  0 | task 0 | slot decode token, id=6326, n_ctx = 8192, n_tokens = 3603, truncated = 0
0.07.375.007 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 8192, n_tokens = 3604, truncated = 0
0.07.388.189 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 8192, n_tokens = 3605, truncated = 0
0.07.401.494 D slot handle_last_: id  0 | task 0 | slot decode token, id=43409, n_ctx = 8192, n_tokens = 3606, truncated = 0
0.07.414.711 D slot handle_last_: id  0 | task 0 | slot decode token, id=1103, n_ctx = 8192, n_tokens = 3607, truncated = 0
0.07.427.980 D slot handle_last_: id  0 | task 0 | slot decode token, id=304, n_ctx = 8192, n_tokens = 3608, truncated = 0
0.07.441.091 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3609, truncated = 0
0.07.454.216 D slot handle_last_: id  0 | task 0 | slot decode token, id=4312, n_ctx = 8192, n_tokens = 3610, truncated = 0
0.07.467.561 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3611, truncated = 0
0.07.480.874 D slot handle_last_: id  0 | task 0 | slot decode token, id=16601, n_ctx = 8192, n_tokens = 3612, truncated = 0
0.07.494.140 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 8192, n_tokens = 3613, truncated = 0
0.07.507.238 D slot handle_last_: id  0 | task 0 | slot decode token, id=54767, n_ctx = 8192, n_tokens = 3614, truncated = 0
0.07.520.635 D slot handle_last_: id  0 | task 0 | slot decode token, id=979, n_ctx = 8192, n_tokens = 3615, truncated = 0
0.07.533.844 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3616, truncated = 0
0.07.547.071 D slot handle_last_: id  0 | task 0 | slot decode token, id=7656, n_ctx = 8192, n_tokens = 3617, truncated = 0
0.07.560.174 D slot handle_last_: id  0 | task 0 | slot decode token, id=7836, n_ctx = 8192, n_tokens = 3618, truncated = 0
0.07.573.410 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3619, truncated = 0
0.07.586.677 D slot handle_last_: id  0 | task 0 | slot decode token, id=11223, n_ctx = 8192, n_tokens = 3620, truncated = 0
0.07.600.046 D slot handle_last_: id  0 | task 0 | slot decode token, id=21085, n_ctx = 8192, n_tokens = 3621, truncated = 0
0.07.613.205 D slot handle_last_: id  0 | task 0 | slot decode token, id=13, n_ctx = 8192, n_tokens = 3622, truncated = 0
0.07.626.440 D slot handle_last_: id  0 | task 0 | slot decode token, id=4104, n_ctx = 8192, n_tokens = 3623, truncated = 0
0.07.639.754 D slot handle_last_: id  0 | task 0 | slot decode token, id=724, n_ctx = 8192, n_tokens = 3624, truncated = 0
0.07.652.854 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3625, truncated = 0
0.07.666.150 D slot handle_last_: id  0 | task 0 | slot decode token, id=44777, n_ctx = 8192, n_tokens = 3626, truncated = 0
0.07.679.360 D slot handle_last_: id  0 | task 0 | slot decode token, id=438, n_ctx = 8192, n_tokens = 3627, truncated = 0
0.07.692.491 D slot handle_last_: id  0 | task 0 | slot decode token, id=65175, n_ctx = 8192, n_tokens = 3628, truncated = 0
0.07.705.860 D slot handle_last_: id  0 | task 0 | slot decode token, id=398, n_ctx = 8192, n_tokens = 3629, truncated = 0
0.07.719.095 D slot handle_last_: id  0 | task 0 | slot decode token, id=323, n_ctx = 8192, n_tokens = 3630, truncated = 0
0.07.732.287 D slot handle_last_: id  0 | task 0 | slot decode token, id=264, n_ctx = 8192, n_tokens = 3631, truncated = 0
0.07.745.474 D slot handle_last_: id  0 | task 0 | slot decode token, id=947, n_ctx = 8192, n_tokens = 3632, truncated = 0
0.07.758.754 D slot handle_last_: id  0 | task 0 | slot decode token, id=9627, n_ctx = 8192, n_tokens = 3633, truncated = 0
0.07.771.932 D slot handle_last_: id  0 | task 0 | slot decode token, id=11, n_ctx = 8192, n_tokens = 3634, truncated = 0
0.07.785.297 D slot handle_last_: id  0 | task 0 | slot decode token, id=14554, n_ctx = 8192, n_tokens = 3635, truncated = 0
0.07.798.686 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3636, truncated = 0
0.07.811.936 D slot handle_last_: id  0 | task 0 | slot decode token, id=2138, n_ctx = 8192, n_tokens = 3637, truncated = 0
0.07.825.116 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3638, truncated = 0
0.07.838.476 D slot handle_last_: id  0 | task 0 | slot decode token, id=5994, n_ctx = 8192, n_tokens = 3639, truncated = 0
0.07.851.680 D slot handle_last_: id  0 | task 0 | slot decode token, id=16896, n_ctx = 8192, n_tokens = 3640, truncated = 0
0.07.864.984 D slot handle_last_: id  0 | task 0 | slot decode token, id=311, n_ctx = 8192, n_tokens = 3641, truncated = 0
0.07.878.280 D slot handle_last_: id  0 | task 0 | slot decode token, id=5312, n_ctx = 8192, n_tokens = 3642, truncated = 0
0.07.891.570 D slot handle_last_: id  0 | task 0 | slot decode token, id=1212, n_ctx = 8192, n_tokens = 3643, truncated = 0
0.07.904.848 D slot handle_last_: id  0 | task 0 | slot decode token, id=279, n_ctx = 8192, n_tokens = 3644, truncated = 0
0.07.918.157 D slot handle_last_: id  0 | task 0 | slot decode token, id=2971, n_ctx = 8192, n_tokens = 3645, truncated = 0
